index,run,trial,onset,duration,town,pic,itemNum,resp,respRT
1,1,1,1.0023,56.2150,Town10,env10,1,Beyonce,52.2609
2,1,1,1.0023,56.2150,Town10,env10,2,Dog,2.0863
3,1,1,1.0023,56.2150,Town10,env10,3,Lemon,1.8639
4,1,2,57.2665,59.0978,Town11,env11,1,Johnny Depp,36.8685
5,1,2,57.2665,59.0978,Town11,env11,2,Carrot,16.3961
6,1,2,57.2665,59.0978,Town11,env11,3,Hammer,5.8315
7,1,3,116.4135,99.1864,Town4,env4,1,Wrench,74.7538
8,1,3,116.4135,99.1864,Town4,env4,2,Alligator,9.5027
9,1,3,116.4135,99.1864,Town4,env4,3,?,14.9280
10,1,4,215.6488,48.6770,Town5,env5,1,?,47.4358
11,1,4,215.6488,48.6770,Town5,env5,2,?,0.6958
12,1,4,215.6488,48.6770,Town5,env5,3,?,0.5435
13,1,5,264.3754,58.2299,Town3,env3,1,stapler,17.1625
14,1,5,264.3754,58.2299,Town3,env3,2,apple,1.2785
15,1,5,264.3754,58.2299,Town3,env3,3,zooey,39.7868
16,1,6,322.6550,12.4406,Town2,env2,1,?,11.3666
17,1,6,322.6550,12.4406,Town2,env2,2,?,0.5527
18,1,6,322.6550,12.4406,Town2,env2,3,?,0.5194
19,1,7,335.1442,40.3739,Town7,env7,1,taylor swift,24.3124
20,1,7,335.1442,40.3739,Town7,env7,2,giraffe,3.3830
21,1,7,335.1442,40.3739,Town7,env7,3,?,12.6766
22,1,8,375.5676,46.6565,Town6,env6,1,?,45.4570
23,1,8,375.5676,46.6565,Town6,env6,2,?,0.6309
24,1,8,375.5676,46.6565,Town6,env6,3,?,0.5668
25,1,9,422.2737,43.8777,Town1,env1,1,?,42.7395
26,1,9,422.2737,43.8777,Town1,env1,2,?,0.6003
27,1,9,422.2737,43.8777,Town1,env1,3,?,0.5360
28,1,10,466.2009,68.4339,Town9,env9,1,kat perry,49.2193
29,1,10,466.2009,68.4339,Town9,env9,2,duck/goose,7.0473
30,1,10,466.2009,68.4339,Town9,env9,3,wrench,12.1655
31,1,11,534.6840,37.3533,Town12,env12,1,?,36.1620
32,1,11,534.6840,37.3533,Town12,env12,2,?,0.6634
33,1,11,534.6840,37.3533,Town12,env12,3,?,0.5260
