index,run,trial,onset,duration,town,pic,itemNum,resp,respRT,itemType,acc
1,1,1,1.0022,33.376,Town1,env1,1,?,28.8455,face,0
2,1,1,1.0022,33.376,Town1,env1,2,?,3.3114,animal,0
3,1,1,1.0022,33.376,Town1,env1,3,?,1.2153,fruitveg,0
4,1,2,34.4261,34.6621,Town12,env12,1,apple,17.9239,fruitveg,1
5,1,2,34.4261,34.6621,Town12,env12,2,?,15.961,tool,0
6,1,2,34.4261,34.6621,Town12,env12,3,?,0.7752,face,0
7,1,3,69.1361,21.0437,Town8,env8,1,?,17.6999,face,0
8,1,3,69.1361,21.0437,Town8,env8,2,?,1.1429,animal,0
9,1,3,69.1361,21.0437,Town8,env8,3,?,2.1992,fruitveg,0
10,1,4,90.2283,46.2084,Town3,env3,1,hammer,11.1884,tool,0
11,1,4,90.2283,46.2084,Town3,env3,2,emma watson,28.843,face,1
12,1,4,90.2283,46.2084,Town3,env3,3,?,6.1751,animal,0
13,1,5,136.4847,18.1536,Town10,env10,1,cow,6.6325,animal,0
14,1,5,136.4847,18.1536,Town10,env10,2,grapes,10.7688,fruitveg,1
15,1,5,136.4847,18.1536,Town10,env10,3,?,0.7506,face,0
16,1,6,154.6868,13.7698,Town2,env2,1,?,12.3924,face,0
17,1,6,154.6868,13.7698,Town2,env2,2,?,0.6875,fruitveg,0
18,1,6,154.6868,13.7698,Town2,env2,3,?,0.6881,tool,0
19,1,7,168.5045,14.5621,Town11,env11,1,johnney depp,10.5846,face,1
20,1,7,168.5045,14.5621,Town11,env11,2,hammer,1.4886,tool,1
21,1,7,168.5045,14.5621,Town11,env11,3,?,2.487,fruitveg,0
22,1,8,183.115,4.1902,Town9,env9,1,?,2.3104,face,0
23,1,8,183.115,4.1902,Town9,env9,2,?,0.8396,fruitveg,0
24,1,8,183.115,4.1902,Town9,env9,3,?,1.0383,tool,0
25,1,9,187.3538,4.1196,Town5,env5,1,?,1.7668,face,0
26,1,9,187.3538,4.1196,Town5,env5,2,?,0.6881,animal,0
27,1,9,187.3538,4.1196,Town5,env5,3,?,1.663,tool,0
28,1,10,191.5214,22.1971,Town7,env7,1,?,20.9236,face,0
29,1,10,191.5214,22.1971,Town7,env7,2,?,0.617,animal,0
30,1,10,191.5214,22.1971,Town7,env7,3,?,0.6547,tool,0
31,1,11,213.7671,20.7747,Town6,env6,1,banana,17.9898,face,0
32,1,11,213.7671,20.7747,Town6,env6,2,?,0.7279,animal,0
33,1,11,213.7671,20.7747,Town6,env6,3,?,2.0551,tool,0
34,1,12,234.5902,6.643,Town4,env4,1,?,5.1057,face,0
35,1,12,234.5902,6.643,Town4,env4,2,?,0.8153,animal,0
36,1,12,234.5902,6.643,Town4,env4,3,?,0.7202,tool,0
37,2,1,1.002,14.999,Town11,env11,1,carrot,12.7079,fruitveg,1
38,2,1,1.002,14.999,Town11,env11,2,?,1.6148,tool,0
39,2,1,1.002,14.999,Town11,env11,3,?,0.6721,face,0
40,2,2,16.0419,7.5023,Town9,env9,1,?,5.8689,face,0
41,2,2,16.0419,7.5023,Town9,env9,2,?,0.8075,fruitveg,0
42,2,2,16.0419,7.5023,Town9,env9,3,?,0.824,tool,0
43,2,3,23.5846,23.3843,Town10,env10,1,duck,10.2711,animal,1
44,2,3,23.5846,23.3843,Town10,env10,2,grape,1.7032,fruitveg,1
45,2,3,23.5846,23.3843,Town10,env10,3,Katy Perry,11.4084,face,1
46,2,4,47.0098,7.2863,Town7,env7,1,?,5.5585,face,0
47,2,4,47.0098,7.2863,Town7,env7,2,?,0.6793,animal,0
48,2,4,47.0098,7.2863,Town7,env7,3,?,1.0465,tool,0
49,2,5,54.3365,7.1605,Town1,env1,1,?,4.6157,face,0
50,2,5,54.3365,7.1605,Town1,env1,2,?,1.3427,animal,0
51,2,5,54.3365,7.1605,Town1,env1,3,?,1.2002,fruitveg,0
52,2,6,61.5374,25.0292,Town4,env4,1,George Clooney,18.8586,face,0
53,2,6,61.5374,25.0292,Town4,env4,2,?,5.2169,animal,0
54,2,6,61.5374,25.0292,Town4,env4,3,?,0.9521,tool,0
55,2,7,86.6075,23.5729,Town3,env3,1,bear,15.1162,animal,1
56,2,7,86.6075,23.5729,Town3,env3,2,Emma Watson,5.1357,face,1
57,2,7,86.6075,23.5729,Town3,env3,3,Saw,3.3193,tool,0
58,2,8,110.2212,25.3744,Town6,env6,1,Natalie Portman,23.9092,face,0
59,2,8,110.2212,25.3744,Town6,env6,2,?,0.6636,animal,0
60,2,8,110.2212,25.3744,Town6,env6,3,?,0.7998,tool,0
61,2,9,135.637,23.5968,Town8,env8,1,orange,12.164,fruitveg,1
62,2,9,135.637,23.5968,Town8,env8,2,Beyonce,5.3287,face,1
63,2,9,135.637,23.5968,Town8,env8,3,puppy,6.1023,animal,1
64,2,10,159.2753,12.6376,Town5,env5,1,Jim Patterson,11.1651,face,0
65,2,10,159.2753,12.6376,Town5,env5,2,?,0.8868,animal,0
66,2,10,159.2753,12.6376,Town5,env5,3,?,0.5838,fruitveg,0
67,2,11,171.954,30.1681,Town2,env2,1,cucumbers,15.9801,fruitveg,1
68,2,11,171.954,30.1681,Town2,env2,2,George Clooney,9.7084,face,0
69,2,11,171.954,30.1681,Town2,env2,3,?,4.4776,tool,0
70,2,12,202.1633,32.5123,Town12,env12,1,Zoey from New Girl,20.1034,face,1
71,2,12,202.1633,32.5123,Town12,env12,2,apple,8.8221,fruitveg,1
72,2,12,202.1633,32.5123,Town12,env12,3,?,3.5848,tool,0
73,3,1,1.0018,29.9113,Town2,env2,1,scissors,14.0703,tool,1
74,3,1,1.0018,29.9113,Town2,env2,2,Mark Zuckerburg,11.038,face,1
75,3,1,1.0018,29.9113,Town2,env2,3,cucumbers,4.7993,fruitveg,1
76,3,2,30.9614,12.6629,Town11,env11,1,carrot,5.9276,fruitveg,1
77,3,2,30.9614,12.6629,Town11,env11,2,hammer,1.438,tool,1
78,3,2,30.9614,12.6629,Town11,env11,3,Johnny Depp,5.2954,face,1
79,3,3,43.6719,9.4882,Town10,env10,1,grapes,2.6887,fruitveg,1
80,3,3,43.6719,9.4882,Town10,env10,2,Katy Perry,3.7909,face,1
81,3,3,43.6719,9.4882,Town10,env10,3,duck,3.0069,animal,1
82,3,4,53.208,28.1159,Town3,env3,1,apple,22.2259,face,0
83,3,4,53.208,28.1159,Town3,env3,2,Zoey,1.8969,animal,0
84,3,4,53.208,28.1159,Town3,env3,3,stabler,3.9913,tool,0
85,3,5,81.3724,14.1118,Town7,env7,1,Jim Patterson,6.0384,face,1
86,3,5,81.3724,14.1118,Town7,env7,2,giraffe,3.6625,animal,1
87,3,5,81.3724,14.1118,Town7,env7,3,drill,4.4088,tool,1
88,3,6,95.5329,15.9443,Town6,env6,1,cow,6.2236,animal,1
89,3,6,95.5329,15.9443,Town6,env6,2,Taylor Swift,5.5192,face,1
90,3,6,95.5329,15.9443,Town6,env6,3,tape measure,4.1998,tool,1
91,3,7,111.5254,12.7282,Town8,env8,1,orange,6.3198,fruitveg,1
92,3,7,111.5254,12.7282,Town8,env8,2,puppy,2.2061,animal,1
93,3,7,111.5254,12.7282,Town8,env8,3,Beyonce,4.2004,face,1
94,3,8,124.302,25.7973,Town12,env12,1,Zoey,18.4371,face,1
