index	block	miniblock	category	rep	imgID	imgFile
1	1	1	fruitveg	0	fruitveg63	bok-choy.jpg
2	1	1	fruitveg	0	fruitveg55	Festival-Squash.jpg
3	1	1	fruitveg	1	fruitveg55	Festival-Squash.jpg
4	1	1	fruitveg	0	fruitveg57	Cucumber.jpg
5	1	1	fruitveg	0	fruitveg80	PX00211_9.JPG
6	1	1	fruitveg	1	fruitveg80	PX00211_9.JPG
7	1	1	fruitveg	0	fruitveg72	skd286293sdc.jpg
8	1	1	fruitveg	0	fruitveg20	Atomato12_resized.jpg
9	1	1	fruitveg	0	fruitveg1	Aartichoke2.jpg
10	1	1	fruitveg	1	fruitveg1	Aartichoke2.jpg
11	1	0	rest	0	rest	rest
12	1	2	animal	0	animal20	1.51_hoofed-misc.jpg
13	1	2	animal	0	animal49	0.67_dog-chihuahua.jpg
14	1	2	animal	1	animal49	0.67_dog-chihuahua.jpg
15	1	2	animal	0	animal57	0.96_lemur2.jpg
16	1	2	animal	0	animal5	1.17_hoofed-eland.jpg
17	1	2	animal	0	animal64	1.19_bunny.jpg
18	1	2	animal	1	animal64	1.19_bunny.jpg
19	1	2	animal	0	animal50	0.72_owl2.jpg
20	1	2	animal	0	animal24	1.80_rhino.jpg
21	1	2	animal	1	animal24	1.80_rhino.jpg
22	1	0	rest	0	rest	rest
23	1	3	animal	0	animal22	1.70_water-manatee.jpg
24	1	3	animal	0	animal23	1.78_bear-polarbear.jpg
25	1	3	animal	0	animal14	1.31_hoofed-bongo.jpg
26	1	3	animal	1	animal14	1.31_hoofed-bongo.jpg
27	1	3	animal	0	animal39	1.03_hoofed-nyala1.jpg
28	1	3	animal	0	animal18	1.37_buffalo.jpg
29	1	3	animal	1	animal18	1.37_buffalo.jpg
30	1	3	animal	0	animal46	0.63_bird-hummingbird.jpg
31	1	3	animal	0	animal52	0.87_rat.jpg
32	1	3	animal	1	animal52	0.87_rat.jpg
33	1	0	rest	0	rest	rest
34	1	4	fruitveg	0	fruitveg29	watermelon.jpg
35	1	4	fruitveg	0	fruitveg31	learn-about-raspberry-keytones-and-other-extracts-with-living-healthy.jpg
36	1	4	fruitveg	0	fruitveg37	Plum-Casselman1.jpg
37	1	4	fruitveg	0	fruitveg38	Carambola-or-Starfruit.jpg
38	1	4	fruitveg	0	fruitveg39	figs.jpg
39	1	4	fruitveg	1	fruitveg39	figs.jpg
40	1	4	fruitveg	0	fruitveg74	hot_banana.jpg
41	1	4	fruitveg	1	fruitveg74	hot_banana.jpg
42	1	4	fruitveg	0	fruitveg22	B_pear_resized.jpg
43	1	4	fruitveg	1	fruitveg22	B_pear_resized.jpg
44	1	0	rest	0	rest	rest
45	1	5	animal	0	animal61	1.14_armadillo.jpg
46	1	5	animal	0	animal40	0.44_prariedog.jpg
47	1	5	animal	0	animal42	0.46_bird-parrot2.jpg
48	1	5	animal	0	animal29	2.11_cat-lion1.jpg
49	1	5	animal	1	animal29	2.11_cat-lion1.jpg
50	1	5	animal	0	animal15	1.33_cat-panther.jpg
51	1	5	animal	1	animal15	1.33_cat-panther.jpg
52	1	5	animal	0	animal59	1.04_bird-misc.jpg
53	1	5	animal	0	animal30	0.64_orangutan.jpg
54	1	5	animal	1	animal30	0.64_orangutan.jpg
55	1	0	rest	0	rest	rest
56	1	6	virtualtown	0	virtualtown4	vid_0482.jpg
57	1	6	virtualtown	0	virtualtown26	vid_2169.jpg
58	1	6	virtualtown	0	virtualtown56	vid_0179.jpg
59	1	6	virtualtown	0	virtualtown75	vid_0923.jpg
60	1	6	virtualtown	1	virtualtown75	vid_0923.jpg
61	1	6	virtualtown	0	virtualtown19	vid_0976.jpg
62	1	6	virtualtown	0	virtualtown40	vid_1953.jpg
63	1	6	virtualtown	1	virtualtown40	vid_1953.jpg
64	1	6	virtualtown	0	virtualtown65	vid_1419.jpg
65	1	6	virtualtown	1	virtualtown65	vid_1419.jpg
66	1	0	rest	0	rest	rest
67	1	7	tool	0	tool56	41K7QVRX50L._SS500_.jpg
68	1	7	tool	0	tool69	Dell-keyboard_smart.jpg
69	1	7	tool	0	tool44	26390661.thl.jpg
70	1	7	tool	0	tool2	0.55_lightbulb.jpg
71	1	7	tool	1	tool2	0.55_lightbulb.jpg
72	1	7	tool	0	tool71	hedgeclippers.jpg
73	1	7	tool	1	tool71	hedgeclippers.jpg
74	1	7	tool	0	tool79	ASCALE1.jpg
75	1	7	tool	0	tool10	0.96_Athimble2.jpg
76	1	7	tool	1	tool10	0.96_Athimble2.jpg
77	1	0	rest	0	rest	rest
78	1	8	face	0	face68	WWmale23-3neutral.jpg
79	1	8	face	0	face79	Wmale_55neutral.jpg
80	1	8	face	0	face52	WWfemale26neutral.jpg
81	1	8	face	0	face58	WWmale20neutral.jpg
82	1	8	face	1	face58	WWmale20neutral.jpg
83	1	8	face	0	face59	WWmale21-2neutral.jpg
84	1	8	face	0	face34	TSFWfemale52-2neutral.jpg
85	1	8	face	1	face34	TSFWfemale52-2neutral.jpg
86	1	8	face	0	face54	WWfemale29neutral.jpg
