index	block	miniblock	category	rep	imgID	imgFile
1	1	1	animal	0	animal16	1.36_hoofed-agnu.jpg
2	1	1	animal	0	animal3	1.13_hoofed-mountaingoat1.jpg
3	1	1	animal	1	animal3	1.13_hoofed-mountaingoat1.jpg
4	1	1	animal	0	animal8	1.22_water-sealion.jpg
5	1	1	animal	0	animal67	1.22_duck.jpg
6	1	1	animal	1	animal67	1.22_duck.jpg
7	1	1	animal	0	animal7	1.22_bear-panda.jpg
8	1	1	animal	1	animal7	1.22_bear-panda.jpg
9	1	1	animal	0	animal34	0.96_hoofed-moose1.jpg
10	1	1	animal	0	animal57	0.96_lemur2.jpg
11	1	0	rest	0	rest	rest
12	1	2	virtualtown	0	virtualtown10	vid_1371.jpg
13	1	2	virtualtown	0	virtualtown50	vid_1427.jpg
14	1	2	virtualtown	1	virtualtown50	vid_1427.jpg
15	1	2	virtualtown	0	virtualtown37	vid_1344.jpg
16	1	2	virtualtown	0	virtualtown51	vid_1490.jpg
17	1	2	virtualtown	0	virtualtown79	vid_1665.jpg
18	1	2	virtualtown	0	virtualtown1	vid_0001.jpg
19	1	2	virtualtown	1	virtualtown1	vid_0001.jpg
20	1	2	virtualtown	0	virtualtown20	vid_1203.jpg
21	1	2	virtualtown	1	virtualtown20	vid_1203.jpg
22	1	0	rest	0	rest	rest
23	1	3	face	0	face53	WWfemale27neutral.jpg
24	1	3	face	0	face38	TSFWfemale58neutral.jpg
25	1	3	face	1	face38	TSFWfemale58neutral.jpg
26	1	3	face	0	face25	TMWmale23neutral.jpg
27	1	3	face	1	face25	TMWmale23neutral.jpg
28	1	3	face	0	face20	TMWfemale26neutral.jpg
29	1	3	face	0	face47	WWfemale22-2neutral.jpg
30	1	3	face	1	face47	WWfemale22-2neutral.jpg
31	1	3	face	0	face63	WWmale22-2neutral.jpg
32	1	3	face	0	face41	WWfemale19neutral.jpg
33	1	0	rest	0	rest	rest
34	1	4	fruitveg	0	fruitveg76	parsnips.jpg
35	1	4	fruitveg	0	fruitveg65	peas.jpg
36	1	4	fruitveg	0	fruitveg20	Atomato12_resized.jpg
37	1	4	fruitveg	0	fruitveg75	turnip_gv.jpg
38	1	4	fruitveg	0	fruitveg14	Abloodorange.jpg
39	1	4	fruitveg	1	fruitveg14	Abloodorange.jpg
40	1	4	fruitveg	0	fruitveg23	banana_resized.jpg
41	1	4	fruitveg	1	fruitveg23	banana_resized.jpg
42	1	4	fruitveg	0	fruitveg9	B_banana.jpg
43	1	4	fruitveg	1	fruitveg9	B_banana.jpg
44	1	0	rest	0	rest	rest
45	1	5	face	0	face56	WWmale20-1neutral.jpg
46	1	5	face	0	face43	WWfemale20-4neutral.jpg
47	1	5	face	0	face79	Wmale_55neutral.jpg
48	1	5	face	1	face79	Wmale_55neutral.jpg
49	1	5	face	0	face55	WWmale19neutral.jpg
50	1	5	face	1	face55	WWmale19neutral.jpg
51	1	5	face	0	face17	TMWfemale25-2neutral.jpg
52	1	5	face	0	face2	TMWfemale18-3neutral.jpg
53	1	5	face	0	face19	TMWfemale25neutral.jpg
54	1	5	face	1	face19	TMWfemale25neutral.jpg
55	1	0	rest	0	rest	rest
56	1	6	animal	0	animal31	0.69_cat-tiger1.jpg
57	1	6	animal	0	animal42	0.46_bird-parrot2.jpg
58	1	6	animal	0	animal72	1.31_insect-ant.jpg
59	1	6	animal	1	animal72	1.31_insect-ant.jpg
60	1	6	animal	0	animal69	1.25_lobster.jpg
61	1	6	animal	0	animal46	0.63_bird-hummingbird.jpg
62	1	6	animal	1	animal46	0.63_bird-hummingbird.jpg
63	1	6	animal	0	animal44	0.58_rooster.jpg
