index	block	miniblock	category	rep	imgID	imgFile
1	1	1	face	0	face19	TMWfemale25neutral.jpg
2	1	1	face	0	face50	WWfemale22-5neutral.jpg
3	1	1	face	1	face50	WWfemale22-5neutral.jpg
4	1	1	face	0	face16	TMWfemale24neutral.jpg
5	1	1	face	1	face16	TMWfemale24neutral.jpg
6	1	1	face	0	face54	WWfemale29neutral.jpg
7	1	1	face	0	face56	WWmale20-1neutral.jpg
8	1	1	face	0	face69	WWmale23-4neutral.jpg
9	1	1	face	0	face68	WWmale23-3neutral.jpg
10	1	1	face	1	face68	WWmale23-3neutral.jpg
11	1	0	rest	0	rest	rest
12	1	2	tool	0	tool29	Aelectronicg9.jpg
13	1	2	tool	0	tool63	hammer03.jpg
14	1	2	tool	1	tool63	hammer03.jpg
15	1	2	tool	0	tool50	Abucket176.jpg
16	1	2	tool	1	tool50	Abucket176.jpg
17	1	2	tool	0	tool46	ABOWL8.jpg
18	1	2	tool	1	tool46	ABOWL8.jpg
19	1	2	tool	0	tool17	plr-781.00.jpg
20	1	2	tool	0	tool35	B_handset.jpg
21	1	2	tool	0	tool59	freeplay-xray-wind-up-led-flashlight.jpg
22	1	0	rest	0	rest	rest
23	1	3	virtualtown	0	virtualtown39	vid_1715.jpg
24	1	3	virtualtown	0	virtualtown73	vid_0651.jpg
25	1	3	virtualtown	1	virtualtown73	vid_0651.jpg
26	1	3	virtualtown	0	virtualtown74	vid_0784.jpg
27	1	3	virtualtown	0	virtualtown37	vid_1344.jpg
28	1	3	virtualtown	1	virtualtown37	vid_1344.jpg
29	1	3	virtualtown	0	virtualtown19	vid_0976.jpg
30	1	3	virtualtown	0	virtualtown9	vid_1217.jpg
31	1	3	virtualtown	0	virtualtown31	vid_0390.jpg
32	1	3	virtualtown	1	virtualtown31	vid_0390.jpg
33	1	0	rest	0	rest	rest
34	1	4	fruitveg	0	fruitveg17	ACHERRY.jpg
35	1	4	fruitveg	0	fruitveg67	87971234_XS.jpg
36	1	4	fruitveg	0	fruitveg10	26447160.thl.jpg
37	1	4	fruitveg	1	fruitveg10	26447160.thl.jpg
38	1	4	fruitveg	0	fruitveg16	Acelery3_resized.jpg
39	1	4	fruitveg	0	fruitveg34	yellowtomato1.jpg80cbab6e-220c-4f13-8dc9-27f708f6d241Original.jpg
40	1	4	fruitveg	1	fruitveg34	yellowtomato1.jpg80cbab6e-220c-4f13-8dc9-27f708f6d241Original.jpg
41	1	4	fruitveg	0	fruitveg77	celeriac.jpg
42	1	4	fruitveg	0	fruitveg28	122a.jpg
43	1	4	fruitveg	1	fruitveg28	122a.jpg
44	1	0	rest	0	rest	rest
45	1	5	fruitveg	0	fruitveg23	banana_resized.jpg
46	1	5	fruitveg	0	fruitveg60	atp_gen_gourm_0210_246_chives.jpg
47	1	5	fruitveg	1	fruitveg60	atp_gen_gourm_0210_246_chives.jpg
48	1	5	fruitveg	0	fruitveg54	winter_squash2.jpg
49	1	5	fruitveg	0	fruitveg29	watermelon.jpg
50	1	5	fruitveg	1	fruitveg29	watermelon.jpg
51	1	5	fruitveg	0	fruitveg22	B_pear_resized.jpg
52	1	5	fruitveg	1	fruitveg22	B_pear_resized.jpg
53	1	5	fruitveg	0	fruitveg64	Fennel_8025417.jpg
54	1	5	fruitveg	0	fruitveg24	002a.jpg
55	1	0	rest	0	rest	rest
56	1	6	animal	0	animal50	0.72_owl2.jpg
57	1	6	animal	0	animal23	1.78_bear-polarbear.jpg
58	1	6	animal	0	animal79	1.44_insect-butterfly9.jpg
59	1	6	animal	1	animal79	1.44_insect-butterfly9.jpg
60	1	6	animal	0	animal55	0.93_bird-quail.jpg
61	1	6	animal	1	animal55	0.93_bird-quail.jpg
62	1	6	animal	0	animal32	0.80_camel.jpg
63	1	6	animal	1	animal32	0.80_camel.jpg
64	1	6	animal	0	animal27	1.98_water-shark-hammerhead.jpg
65	1	6	animal	0	animal67	1.22_duck.jpg
66	1	0	rest	0	rest	rest
67	1	7	face	0	face20	TMWfemale26neutral.jpg
68	1	7	face	0	face18	TMWfemale25-3neutral.jpg
69	1	7	face	1	face18	TMWfemale25-3neutral.jpg
70	1	7	face	0	face39	TSFWmale21neutral.jpg
71	1	7	face	1	face39	TSFWmale21neutral.jpg
72	1	7	face	0	face37	TSFWfemale56neutral.jpg
73	1	7	face	0	face70	WWmale23-5neutral.jpg
74	1	7	face	0	face24	TMWmale22neutral.jpg
75	1	7	face	1	face24	TMWmale22neutral.jpg
76	1	7	face	0	face36	TSFWfemale54neutral.jpg
77	1	0	rest	0	rest	rest
78	1	8	tool	0	tool39	22850592.thl.jpg
79	1	8	tool	0	tool33	Ascrewdriver.jpg
80	1	8	tool	1	tool33	Ascrewdriver.jpg
81	1	8	tool	0	tool79	ASCALE1.jpg
82	1	8	tool	1	tool79	ASCALE1.jpg
83	1	8	tool	0	tool26	Acanopener4.jpg
