index,run,trial,onset,duration,town,pic,itemNum,resp,respRT,itemType,acc
13,1,5,205.4863,34.7186,Town1,env1,1,George Clooney,20.1278,face,1
14,1,5,205.4863,34.7186,Town1,env1,2,?,13.0694,animal,0
15,1,5,205.4863,34.7186,Town1,env1,3,?,1.5193,fruitveg,0
40,2,2,18.4631,12.2615,Town1,env1,1,George Clooney,6.3487,face,1
41,2,2,18.4631,12.2615,Town1,env1,2,Zebra,3.4634,animal,1
42,2,2,18.4631,12.2615,Town1,env1,3,Lettuce,2.4476,fruitveg,1
73,3,1,1.0013,28.4667,Town1,env1,1,Lettuce,19.2646,fruitveg,1
74,3,1,1.0013,28.4667,Town1,env1,2,Zebra,3.176,animal,1
75,3,1,1.0013,28.4667,Town1,env1,3,George Clooney,6.0221,face,1
109,4,1,1.0021,15.4214,Town1,env1,1,George Clooney,8.236,face,1
110,4,1,1.0021,15.4214,Town1,env1,2,Lettuce,3.2696,fruitveg,1
111,4,1,1.0021,15.4214,Town1,env1,3,Zebra,3.9118,animal,1
163,5,7,89.6445,10.8225,Town1,env1,1,George Clooney,4.8944,face,1
164,5,7,89.6445,10.8225,Town1,env1,2,Zebra,3.208,animal,1
165,5,7,89.6445,10.8225,Town1,env1,3,Lettuce,2.7182,fruitveg,1
10,1,4,180.9678,24.4629,Town10,env10,1,Grapes,5.1342,fruitveg,1
11,1,4,180.9678,24.4629,Town10,env10,2,?,14.2167,animal,0
12,1,4,180.9678,24.4629,Town10,env10,3,Katy Perry,5.1103,face,1
37,2,1,1.0019,17.4113,Town10,env10,1,Grapes,11.2089,fruitveg,1
38,2,1,1.0019,17.4113,Town10,env10,2,Katy Perry,4.1666,face,1
39,2,1,1.0019,17.4113,Town10,env10,3,Duck,2.032,animal,1
94,3,8,149.5966,13.9994,Town10,env10,1,Grapes,6.6627,fruitveg,1
95,3,8,149.5966,13.9994,Town10,env10,2,Katy Perry,5.6387,face,1
96,3,8,149.5966,13.9994,Town10,env10,3,Duck,1.696,animal,1
