index,run,trial,onset,duration,town,pic,itemNum,resp,respRT,itemType,acc
1,1,1,1.0012,55.4749,Town4,env4,1,stapler,21.2583,tool,0
2,1,1,1.0012,55.4749,Town4,env4,2,zoey,28.516,face,0
3,1,1,1.0012,55.4749,Town4,env4,3,apple,5.6966,animal,0
4,1,2,56.5225,24.078,Town5,env5,1,Emma Watson,14.7433,face,0
5,1,2,56.5225,24.078,Town5,env5,2,?,8.7882,animal,0
6,1,2,56.5225,24.078,Town5,env5,3,?,0.5448,fruitveg,0
7,1,3,80.6457,20.426,Town10,env10,1,Katy Perry,12.7767,face,1
8,1,3,80.6457,20.426,Town10,env10,2,Broccoli,4.0559,fruitveg,0
9,1,3,80.6457,20.426,Town10,env10,3,Screwdriver,3.5917,animal,0
10,1,4,101.1172,26.7102,Town11,env11,1,paul mccartney,15.902,face,0
11,1,4,101.1172,26.7102,Town11,env11,2,wrench,2.5656,tool,0
12,1,4,101.1172,26.7102,Town11,env11,3,broccoli,8.2407,fruitveg,0
13,1,5,127.8729,30.4256,Town8,env8,1,taylor swift,9.7209,face,0
14,1,5,127.8729,30.4256,Town8,env8,2,wrench,12.7192,fruitveg,0
15,1,5,127.8729,30.4256,Town8,env8,3,bear,7.9838,animal,0
16,1,6,158.3437,13.4025,Town2,env2,1,dog,6.6026,face,0
17,1,6,158.3437,13.4025,Town2,env2,2,Emma Watson,6.3109,fruitveg,0
18,1,6,158.3437,13.4025,Town2,env2,3,?,0.4873,tool,0
19,1,7,171.7928,16.4582,Town6,env6,1,Natalie Portman,11.6009,face,0
20,1,7,171.7928,16.4582,Town6,env6,2,?,4.3607,animal,0
21,1,7,171.7928,16.4582,Town6,env6,3,?,0.4947,tool,0
22,1,8,188.2962,2.5633,Town1,env1,1,?,1.5784,face,0
23,1,8,188.2962,2.5633,Town1,env1,2,?,0.4796,animal,0
24,1,8,188.2962,2.5633,Town1,env1,3,?,0.5034,fruitveg,0
25,1,9,190.9055,22.873,Town9,env9,1,Paul McCartney,7.9047,face,1
26,1,9,190.9055,22.873,Town9,env9,2,drill,13.9496,fruitveg,0
27,1,9,190.9055,22.873,Town9,env9,3,giraffe,1.0166,tool,0
28,1,10,213.8238,5.0172,Town7,env7,1,?,4.0632,face,0
29,1,10,213.8238,5.0172,Town7,env7,2,?,0.4718,animal,0
30,1,10,213.8238,5.0172,Town7,env7,3,?,0.4804,tool,0
31,1,11,218.8865,20.742,Town12,env12,1,George Clooney,12.901,face,0
32,1,11,218.8865,20.742,Town12,env12,2,dog,2.215,fruitveg,0
33,1,11,218.8865,20.742,Town12,env12,3,?wrench,5.6242,tool,0
34,1,12,239.676,4.9198,Town3,env3,1,?,1.4718,face,0
35,1,12,239.676,4.9198,Town3,env3,2,?,1.2555,animal,0
36,1,12,239.676,4.9198,Town3,env3,3,?,2.1907,tool,0
37,2,1,1.0013,12.3752,Town9,env9,1,paul mccartney,9.5565,face,1
38,2,1,1.0013,12.3752,Town9,env9,2,bananas,1.6314,fruitveg,1
39,2,1,1.0013,12.3752,Town9,env9,3,wrench,1.1833,tool,1
40,2,2,13.4263,39.0893,Town12,env12,1,zoey,31.9288,face,1
41,2,2,13.4263,39.0893,Town12,env12,2,apple,4.5187,fruitveg,1
42,2,2,13.4263,39.0893,Town12,env12,3,?,2.64,tool,0
43,2,3,52.5637,7.2633,Town11,env11,1,johnny depp,5.2464,face,1
44,2,3,52.5637,7.2633,Town11,env11,2,hammer,1.0397,tool,1
45,2,3,52.5637,7.2633,Town11,env11,3,carrot,0.9755,fruitveg,1
46,2,4,59.8754,14.1494,Town6,env6,1,measuring tape,10.4121,tool,1
47,2,4,59.8754,14.1494,Town6,env6,2,cow,0.7665,animal,1
48,2,4,59.8754,14.1494,Town6,env6,3,taylor swift,2.9689,face,1
49,2,5,74.0737,22.6416,Town1,env1,1,?,21.5696,face,0
50,2,5,74.0737,22.6416,Town1,env1,2,?,0.5347,animal,0
51,2,5,74.0737,22.6416,Town1,env1,3,?,0.5356,fruitveg,0
