index,run,trial,onset,duration,cond,rep,resp,acc,respRT,ISIresp,ISIacc,ISIrespRT
1,1,1,12.0032,1.5982,face,0,NR,0,999.0000,NR,0,999.0000
2,1,2,13.6032,1.5976,face,0,NR,0,999.0000,1,0,0.2052
3,1,3,15.2010,1.5998,face,1,NR,0,999.0000,0,0,0.0890
4,1,4,16.8011,1.5992,face,0,NR,0,999.0000,0,1,0.1426
5,1,5,18.4005,1.6002,face,0,NR,0,999.0000,0,1,0.0734
6,1,6,20.0009,1.5994,face,1,1,1,0.5728,NR,0,999.0000
7,1,7,21.6005,1.5999,face,0,NR,0,999.0000,0,1,0.0173
8,1,8,23.2007,1.5995,face,1,0,0,0.5453,1,1,0.1644
9,1,9,24.8004,1.6000,face,0,NR,0,999.0000,0,1,0.1724
10,1,10,26.4006,1.5997,face,0,NR,0,999.0000,0,1,0.0668
11,1,11,28.0094,9.9917,rest,0,NR,1,999.0000,NR,1,0.0000
12,1,12,38.0013,1.5989,animal,0,NR,0,999.0000,1,0,0.1615
13,1,13,39.6004,1.6003,animal,0,0,1,0.5842,NR,0,999.0000
14,1,14,41.2009,1.6000,animal,0,0,1,0.5369,NR,0,999.0000
15,1,15,42.8010,1.5992,animal,1,1,1,0.3602,NR,0,999.0000
16,1,16,44.4003,1.6002,animal,0,0,1,0.5144,NR,0,999.0000
17,1,17,46.0007,1.5994,animal,1,1,1,0.5779,NR,0,999.0000
18,1,18,47.6004,1.5997,animal,0,0,1,0.5518,NR,0,999.0000
19,1,19,49.2003,1.6003,animal,0,NR,0,999.0000,0,1,0.0415
20,1,20,50.8008,1.6000,animal,0,0,1,0.5714,NR,0,999.0000
21,1,21,52.4010,1.5996,animal,1,1,1,0.5802,NR,0,999.0000
22,1,22,54.0156,9.9847,rest,0,NR,1,999.0000,NR,1,0.0000
23,1,23,64.0006,1.6002,tool,0,NR,0,999.0000,NR,0,999.0000
24,1,24,65.6009,1.5992,tool,0,NR,0,999.0000,1,0,0.1887
25,1,25,67.2003,1.6001,tool,1,1,1,0.5054,NR,0,999.0000
26,1,26,68.8006,1.6002,tool,0,0,1,0.3611,NR,0,999.0000
27,1,27,70.4010,1.5992,tool,0,NR,0,999.0000,NR,0,999.0000
28,1,28,72.0004,1.6001,tool,1,1,1,0.4958,NR,0,999.0000
29,1,29,73.6007,1.6000,tool,0,NR,0,999.0000,0,1,0.1028
30,1,30,75.2009,1.5999,tool,1,1,1,0.5303,0,0,0.3253
31,1,31,76.8010,1.5994,tool,0,0,1,0.5559,NR,0,999.0000
32,1,32,78.4005,1.6004,tool,0,0,1,0.3781,NR,0,999.0000
33,1,33,80.0103,9.9899,rest,0,NR,1,999.0000,NR,1,0.0000
34,1,34,90.0004,1.5998,fruitveg,0,NR,0,999.0000,NR,0,999.0000
35,1,35,91.6005,1.6002,fruitveg,0,NR,0,999.0000,0,1,0.3930
36,1,36,93.2009,1.5994,fruitveg,0,0,1,0.4287,NR,0,999.0000
37,1,37,94.8005,1.6001,fruitveg,1,1,1,0.5368,NR,0,999.0000
38,1,38,96.4007,1.5998,fruitveg,0,0,1,0.4914,NR,0,999.0000
39,1,39,98.0007,1.6001,fruitveg,1,NR,0,999.0000,1,1,0.0897
40,1,40,99.6011,1.5990,fruitveg,0,0,1,0.4188,NR,0,999.0000
41,1,41,101.2003,1.6001,fruitveg,1,1,1,0.5154,NR,0,999.0000
42,1,42,102.8007,1.6002,fruitveg,0,0,1,0.3730,NR,0,999.0000
43,1,43,104.4011,1.5991,fruitveg,0,0,1,0.5902,NR,0,999.0000
44,1,44,106.0151,9.9851,rest,0,NR,1,999.0000,NR,1,0.0000
45,1,45,116.0005,1.6001,animal,0,NR,0,999.0000,0,1,0.2276
46,1,46,117.6008,1.5994,animal,0,NR,0,999.0000,0,1,0.0743
47,1,47,119.2004,1.5998,animal,0,0,1,0.4001,NR,0,999.0000
48,1,48,120.8004,1.6004,animal,1,1,1,0.3642,NR,0,999.0000
49,1,49,122.4010,1.5991,animal,0,0,1,0.5189,NR,0,999.0000
50,1,50,124.0003,1.6004,animal,0,0,1,0.5797,NR,0,999.0000
51,1,51,125.6010,1.5994,animal,1,1,1,0.5089,NR,0,999.0000
52,1,52,127.2006,1.5999,animal,0,0,1,0.5145,NR,0,999.0000
53,1,53,128.8007,1.5997,animal,1,NR,0,999.0000,1,1,0.0028
54,1,54,130.4006,1.5998,animal,0,0,1,0.5011,NR,0,999.0000
55,1,55,132.0112,9.9895,rest,0,NR,1,999.0000,NR,1,0.0000
56,1,56,142.0009,1.5997,fruitveg,0,NR,0,999.0000,NR,0,999.0000
57,1,57,143.6009,1.5993,fruitveg,0,NR,0,999.0000,0,1,0.0038
58,1,58,145.2004,1.6002,fruitveg,0,NR,0,999.0000,0,1,0.0205
59,1,59,146.8009,1.5999,fruitveg,1,1,1,0.4048,NR,0,999.0000
60,1,60,148.4010,1.5992,fruitveg,0,0,1,0.4494,NR,0,999.0000
61,1,61,150.0003,1.5997,fruitveg,0,0,1,0.4692,NR,0,999.0000
62,1,62,151.6003,1.6004,fruitveg,0,NR,0,999.0000,NR,0,999.0000
