index,run,trial,onset,duration,cond,rep,resp,acc,respRT,ISIresp,ISIacc,ISIrespRT
1,1,1,12.0024,1.5993,virtualtown,0,NR,0,999.0000,NR,0,999.0000
2,1,2,13.6034,1.5981,virtualtown,0,NR,0,999.0000,0,1,0.4314
3,1,3,15.2017,1.5985,virtualtown,0,NR,0,999.0000,1,0,0.3850
4,1,4,16.8005,1.5997,virtualtown,1,NR,0,999.0000,1,1,0.2011
5,1,5,18.4004,1.6008,virtualtown,0,NR,0,999.0000,0,1,0.2814
6,1,6,20.0013,1.5989,virtualtown,0,NR,0,999.0000,1,0,0.2336
7,1,7,21.6005,1.6007,virtualtown,0,NR,0,999.0000,0,1,0.3627
8,1,8,23.2013,1.5993,virtualtown,1,NR,0,999.0000,1,1,0.2489
9,1,9,24.8008,1.5995,virtualtown,0,NR,0,999.0000,0,1,0.2735
10,1,10,26.4006,1.6001,virtualtown,1,NR,0,999.0000,1,1,0.0397
11,1,11,28.0194,9.9818,rest,0,NR,1,999.0000,NR,1,0.0000
12,1,12,38.0014,1.5988,animal,0,NR,0,999.0000,NR,0,999.0000
13,1,13,39.6004,1.6003,animal,0,NR,0,999.0000,0,1,0.4511
14,1,14,41.2009,1.5998,animal,1,NR,0,999.0000,1,1,0.0301
15,1,15,42.8009,1.6005,animal,0,NR,0,999.0000,0,1,0.4208
16,1,16,44.4015,1.5985,animal,1,NR,0,999.0000,1,1,0.0433
17,1,17,46.0003,1.5998,animal,0,NR,0,999.0000,0,1,0.0939
18,1,18,47.6003,1.6008,animal,0,NR,0,999.0000,0,1,0.1001
19,1,19,49.2013,1.5993,animal,0,NR,0,999.0000,0,1,0.0089
20,1,20,50.8008,1.5997,animal,0,0,1,0.5537,NR,0,999.0000
21,1,21,52.4007,1.5998,animal,1,1,1,0.5263,NR,0,999.0000
22,1,22,54.0029,9.9976,rest,0,NR,1,999.0000,NR,1,0.0000
23,1,23,64.0007,1.5996,tool,0,NR,0,999.0000,NR,0,999.0000
24,1,24,65.6005,1.5999,tool,0,NR,0,999.0000,0,1,0.2907
25,1,25,67.2005,1.6003,tool,0,NR,0,999.0000,0,1,0.0401
26,1,26,68.8011,1.5994,tool,1,1,1,0.4023,NR,0,999.0000
27,1,27,70.4007,1.6003,tool,0,0,1,0.5778,NR,0,999.0000
28,1,28,72.0013,1.5999,tool,1,1,1,0.4439,NR,0,999.0000
29,1,29,73.6013,1.5990,tool,0,NR,0,999.0000,0,1,0.0542
30,1,30,75.2006,1.6005,tool,0,0,1,0.4604,NR,0,999.0000
31,1,31,76.8012,1.5991,tool,1,1,1,0.3897,NR,0,999.0000
32,1,32,78.4005,1.5996,tool,0,0,1,0.4294,NR,0,999.0000
33,1,33,80.0034,9.9978,rest,0,NR,1,999.0000,NR,1,0.0000
34,1,34,90.0015,1.5996,fruitveg,0,NR,0,999.0000,NR,0,999.0000
35,1,35,91.6012,1.5993,fruitveg,0,NR,0,999.0000,0,1,0.1398
36,1,36,93.2006,1.6004,fruitveg,1,1,1,0.4013,NR,0,999.0000
37,1,37,94.8013,1.5992,fruitveg,0,0,1,0.5735,NR,0,999.0000
38,1,38,96.4006,1.6003,fruitveg,0,0,1,0.4301,NR,0,999.0000
39,1,39,98.0011,1.5992,fruitveg,0,0,1,0.4371,NR,0,999.0000
40,1,40,99.6005,1.6006,fruitveg,1,1,1,0.3098,NR,0,999.0000
41,1,41,101.2013,1.5990,fruitveg,0,0,1,0.4526,NR,0,999.0000
42,1,42,102.8005,1.6006,fruitveg,0,0,1,0.4364,NR,0,999.0000
43,1,43,104.4013,1.5989,fruitveg,1,1,1,0.3024,NR,0,999.0000
44,1,44,106.0044,9.9963,rest,0,NR,1,999.0000,NR,1,0.0000
45,1,45,116.0009,1.6000,animal,0,NR,0,999.0000,0,1,0.3615
46,1,46,117.6011,1.5990,animal,0,NR,0,999.0000,0,1,0.0101
47,1,47,119.2003,1.6007,animal,1,NR,0,999.0000,NR,0,999.0000
48,1,48,120.8012,1.6000,animal,0,NR,0,999.0000,0,1,0.1201
49,1,49,122.4014,1.5994,animal,0,NR,0,999.0000,0,1,0.0131
50,1,50,124.0010,1.5995,animal,0,0,1,0.4370,NR,0,999.0000
51,1,51,125.6007,1.5995,animal,1,1,1,0.4705,NR,0,999.0000
52,1,52,127.2004,1.6005,animal,0,0,1,0.3759,NR,0,999.0000
53,1,53,128.8011,1.5990,animal,1,1,1,0.4884,NR,0,999.0000
