index,run,trial,onset,duration,town,pic,itemNum,resp,respRT,itemType,acc
23,1,8,178.4285,10.3851,Town9,env9,2,?,0.865,fruitveg,0
24,1,8,178.4285,10.3851,Town9,env9,3,?,0.7183,tool,0
61,2,9,147.8516,5.603,Town9,env9,1,?,4.4665,face,0
62,2,9,147.8516,5.603,Town9,env9,2,?,0.5764,fruitveg,0
63,2,9,147.8516,5.603,Town9,env9,3,?,0.5582,tool,0
88,3,6,72.9872,21.3603,Town9,env9,1,paul mccartney,17.4161,face,1
89,3,6,72.9872,21.3603,Town9,env9,2,?,3.4238,fruitveg,0
90,3,6,72.9872,21.3603,Town9,env9,3,?,0.5187,tool,0
124,4,6,91.8967,13.6862,Town9,env9,1,paul mcartney,9.1572,face,1
125,4,6,91.8967,13.6862,Town9,env9,2,?,4.0233,fruitveg,0
126,4,6,91.8967,13.6862,Town9,env9,3,?,0.5039,tool,0
157,5,5,55.7156,16.2866,Town9,env9,1,paul mcartney,11.0474,face,1
158,5,5,55.7156,16.2866,Town9,env9,2,?,4.7018,fruitveg,0
159,5,5,55.7156,16.2866,Town9,env9,3,?,0.5357,tool,0
