index,run,trial,onset,duration,town,pic,itemNum,resp,respRT,itemType,acc
1,1,1,1.0011,115.9168,Town2,env2,1,Mark Zuckerberg,75.5284,face,1
2,1,1,1.0011,115.9168,Town2,env2,2,screwdriver,22.8292,tool,0
3,1,1,1.0011,115.9168,Town2,env2,3,?,17.555,fruitveg,0
4,1,2,116.9586,42.3775,Town10,env10,1,Johnny Depp,34.6966,face,0
5,1,2,116.9586,42.3775,Town10,env10,2,Power drill,4.1842,tool,0
6,1,2,116.9586,42.3775,Town10,env10,3,Giraffe,3.4946,fruitveg,0
7,1,3,159.3774,59.7607,Town7,env7,1,saw,55.2481,tool,0
8,1,3,159.3774,59.7607,Town7,env7,2,George Clooney,3.8392,face,0
9,1,3,159.3774,59.7607,Town7,env7,3,?,0.6716,animal,0
10,1,4,219.1795,37.1687,Town4,env4,1,Emma Watson,19.8933,face,0
11,1,4,219.1795,37.1687,Town4,env4,2,bear,16.4504,animal,0
12,1,4,219.1795,37.1687,Town4,env4,3,?,0.8233,tool,0
13,1,5,256.3889,26.1781,Town3,env3,1,bear,10.6425,animal,1
14,1,5,256.3889,26.1781,Town3,env3,2,Katy Perry,14.9103,face,0
15,1,5,256.3889,26.1781,Town3,env3,3,?,0.6236,tool,0
16,1,6,282.6079,15.2622,Town6,env6,1,?,14.116,face,0
17,1,6,282.6079,15.2622,Town6,env6,2,?,0.5769,animal,0
18,1,6,282.6079,15.2622,Town6,env6,3,?,0.5675,tool,0
19,1,7,297.9106,40.2848,Town5,env5,1,Paul McCarthy,10.475,face,0
20,1,7,297.9106,40.2848,Town5,env5,2,carrot,28.7692,fruitveg,0
21,1,7,297.9106,40.2848,Town5,env5,3,hammer,1.0388,animal,0
22,1,8,338.236,53.9152,Town9,env9,1,?,52.4276,face,0
23,1,8,338.236,53.9152,Town9,env9,2,?,0.7821,fruitveg,0
24,1,8,338.236,53.9152,Town9,env9,3,?,0.7038,tool,0
25,1,9,392.1926,47.9971,Town8,env8,1,?,47.0851,face,0
26,1,9,392.1926,47.9971,Town8,env8,2,?,0.4553,animal,0
27,1,9,392.1926,47.9971,Town8,env8,3,?,0.4546,fruitveg,0
28,1,10,440.2312,8.7989,Town11,env11,1,Grapes,3.5974,fruitveg,0
29,1,10,440.2312,8.7989,Town11,env11,2,Beyonce,1.5036,face,0
30,1,10,440.2312,8.7989,Town11,env11,3,Hammer,3.6962,tool,1
31,1,11,449.0708,37.7484,Town1,env1,1,Puppy,35.284,animal,0
32,1,11,449.0708,37.7484,Town1,env1,2,?,1.8469,face,0
33,1,11,449.0708,37.7484,Town1,env1,3,?,0.6157,fruitveg,0
34,1,12,486.8599,37.191,Town12,env12,1,Zoey,13.4831,face,1
35,1,12,486.8599,37.191,Town12,env12,2,Scissors,15.595,tool,1
36,1,12,486.8599,37.191,Town12,env12,3,?,8.1112,fruitveg,0
37,2,1,1.0011,15.4541,Town8,env8,1,Beyonce,8.1559,face,1
38,2,1,1.0011,15.4541,Town8,env8,2,Orange,2.4791,fruitveg,1
39,2,1,1.0011,15.4541,Town8,env8,3,Dog,4.815,animal,1
40,2,2,16.5116,26.7286,Town5,env5,1,Benedict Cumberbatch,22.2226,face,1
41,2,2,16.5116,26.7286,Town5,env5,2,Flamingo,2.7444,animal,1
42,2,2,16.5116,26.7286,Town5,env5,3,Watermelon,1.7595,fruitveg,1
43,2,3,43.2965,80.4795,Town6,env6,1,Katy Perry,19.4727,face,0
44,2,3,43.2965,80.4795,Town6,env6,2,Bear,41.9758,animal,0
45,2,3,43.2965,80.4795,Town6,env6,3,Screwdriver,19.0292,tool,0
46,2,4,123.8317,13.0172,Town10,env10,1,Katy Perry,6.2012,face,1
47,2,4,123.8317,13.0172,Town10,env10,2,Bear,0.9743,animal,0
