index,run,trial,onset,duration,cond,rep,resp,acc,respRT,ISIresp,ISIacc,ISIrespRT
1,1,1,12.0039,1.5987,virtualtown,0,NR,0,999.0000,NR,0,999.0000
2,1,2,13.6043,1.5976,virtualtown,0,NR,0,999.0000,1,0,0.0912
3,1,3,15.2020,1.5992,virtualtown,0,NR,0,999.0000,NR,0,999.0000
4,1,4,16.8015,1.5999,virtualtown,1,NR,0,999.0000,1,1,0.0977
5,1,5,18.4015,1.5986,virtualtown,0,NR,0,999.0000,0,1,0.1719
6,1,6,20.0004,1.6010,virtualtown,1,1,1,0.5304,NR,0,999.0000
7,1,7,21.6016,1.5991,virtualtown,0,0,1,0.5102,NR,0,999.0000
8,1,8,23.2009,1.5998,virtualtown,1,NR,0,999.0000,NR,0,999.0000
9,1,9,24.8009,1.5992,virtualtown,0,NR,0,999.0000,0,1,0.1666
10,1,10,26.4003,1.6010,virtualtown,0,0,1,0.5458,NR,0,999.0000
11,1,11,28.0063,9.9950,rest,0,NR,1,999.0000,NR,1,0.0000
12,1,12,38.0015,1.5991,face,0,NR,0,999.0000,NR,0,999.0000
13,1,13,39.6008,1.5997,face,0,0,1,0.5883,NR,0,999.0000
14,1,14,41.2007,1.6007,face,1,1,1,0.5570,NR,0,999.0000
15,1,15,42.8016,1.5985,face,0,NR,0,999.0000,0,1,0.2045
16,1,16,44.4003,1.5999,face,0,0,1,0.5398,NR,0,999.0000
17,1,17,46.0004,1.6003,face,0,NR,0,999.0000,0,1,0.0189
18,1,18,47.6010,1.6004,face,0,0,1,0.5200,NR,0,999.0000
19,1,19,49.2015,1.5990,face,1,0,0,0.5544,1,1,0.3126
20,1,20,50.8007,1.6001,face,0,0,1,0.5384,NR,0,999.0000
21,1,21,52.4010,1.6003,face,1,NR,0,999.0000,1,1,0.0161
22,1,22,54.0067,9.9937,rest,0,NR,1,999.0000,NR,1,0.0000
23,1,23,64.0007,1.5999,fruitveg,0,NR,0,999.0000,NR,0,999.0000
24,1,24,65.6007,1.5999,fruitveg,0,NR,0,999.0000,0,1,0.0329
25,1,25,67.2008,1.5999,fruitveg,1,1,1,0.5627,NR,0,999.0000
26,1,26,68.8009,1.5996,fruitveg,0,0,1,0.5850,NR,0,999.0000
27,1,27,70.4006,1.5998,fruitveg,0,0,1,0.5828,NR,0,999.0000
28,1,28,72.0007,1.5999,fruitveg,0,0,1,0.4444,NR,0,999.0000
29,1,29,73.6008,1.5994,fruitveg,1,1,1,0.5221,NR,0,999.0000
30,1,30,75.2003,1.6010,fruitveg,0,0,1,0.3803,NR,0,999.0000
31,1,31,76.8015,1.5999,fruitveg,0,0,1,0.5324,NR,0,999.0000
32,1,32,78.4016,1.5996,fruitveg,1,1,1,0.4975,NR,0,999.0000
33,1,33,80.0073,9.9930,rest,0,NR,1,999.0000,NR,1,0.0000
34,1,34,90.0006,1.6006,virtualtown,0,NR,0,999.0000,NR,0,999.0000
35,1,35,91.6014,1.5995,virtualtown,0,NR,0,999.0000,0,1,0.0391
36,1,36,93.2011,1.5999,virtualtown,0,NR,0,999.0000,0,1,0.1550
37,1,37,94.8011,1.5999,virtualtown,0,NR,0,999.0000,0,1,0.0040
38,1,38,96.4012,1.5993,virtualtown,1,1,1,0.3964,NR,0,999.0000
39,1,39,98.0007,1.5994,virtualtown,0,0,1,0.5835,NR,0,999.0000
40,1,40,99.6002,1.6011,virtualtown,1,1,1,0.5440,NR,0,999.0000
41,1,41,101.2015,1.5986,virtualtown,0,0,1,0.5723,NR,0,999.0000
42,1,42,102.8003,1.6002,virtualtown,1,1,1,0.4910,NR,0,999.0000
43,1,43,104.4007,1.5995,virtualtown,0,NR,0,999.0000,0,1,0.1683
44,1,44,106.0077,9.9924,rest,0,NR,1,999.0000,NR,1,0.0000
45,1,45,116.0004,1.6010,tool,0,NR,0,999.0000,NR,0,999.0000
46,1,46,117.6015,1.5990,tool,0,0,1,0.4898,NR,0,999.0000
47,1,47,119.2006,1.5995,tool,1,1,1,0.4080,NR,0,999.0000
48,1,48,120.8003,1.5998,tool,0,0,1,0.4968,NR,0,999.0000
49,1,49,122.4003,1.6001,tool,0,0,1,0.5599,NR,0,999.0000
50,1,50,124.0006,1.6006,tool,1,0,0,0.4503,1,1,0.1127
51,1,51,125.6014,1.5991,tool,0,0,1,0.5683,NR,0,999.0000
52,1,52,127.2007,1.6000,tool,0,0,1,0.5495,NR,0,999.0000
53,1,53,128.8008,1.6004,tool,0,0,1,0.4997,NR,0,999.0000
54,1,54,130.4015,1.5996,tool,1,1,1,0.3457,NR,0,999.0000
55,1,55,132.0083,9.9922,rest,0,NR,1,999.0000,NR,1,0.0000
56,1,56,142.0008,1.5995,tool,0,NR,0,999.0000,NR,0,999.0000
57,1,57,143.6004,1.6001,tool,0,NR,0,999.0000,0,1,0.0520
58,1,58,145.2007,1.6003,tool,0,NR,0,999.0000,0,1,0.3313
59,1,59,146.8012,1.5996,tool,1,1,1,0.5220,NR,0,999.0000
60,1,60,148.4010,1.6006,tool,0,0,1,0.5398,NR,0,999.0000
61,1,61,150.0017,1.5992,tool,0,0,1,0.5389,NR,0,999.0000
62,1,62,151.6011,1.6002,tool,1,0,0,0.3881,1,1,0.0132
63,1,63,153.2015,1.5992,tool,0,0,1,0.5875,NR,0,999.0000
64,1,64,154.8009,1.5999,tool,1,1,1,0.5705,NR,0,999.0000
65,1,65,156.4010,1.6004,tool,0,0,1,0.5441,NR,0,999.0000
66,1,66,158.0089,9.9915,rest,0,NR,1,999.0000,NR,1,0.0000
67,1,67,168.0006,1.6000,virtualtown,0,NR,0,999.0000,NR,0,999.0000
68,1,68,169.6008,1.5999,virtualtown,0,NR,0,999.0000,0,1,0.0577
69,1,69,171.2009,1.6000,virtualtown,0,NR,0,999.0000,0,1,0.1516
70,1,70,172.8011,1.5995,virtualtown,1,1,1,0.3996,NR,0,999.0000
71,1,71,174.4008,1.5998,virtualtown,0,0,1,0.4749,NR,0,999.0000
72,1,72,176.0008,1.5996,virtualtown,1,NR,0,999.0000,1,1,0.0089
73,1,73,177.6005,1.6000,virtualtown,0,NR,0,999.0000,0,1,0.0047
74,1,74,179.2007,1.6001,virtualtown,0,NR,0,999.0000,0,1,0.1803
75,1,75,180.8011,1.5997,virtualtown,1,1,1,0.5682,NR,0,999.0000
76,1,76,182.4009,1.6005,virtualtown,0,NR,0,999.0000,0,1,0.1073
77,1,77,184.0095,9.9918,rest,0,NR,1,999.0000,NR,1,0.0000
78,1,78,194.0015,1.5995,animal,0,NR,0,999.0000,NR,0,999.0000
79,1,79,195.6012,1.5991,animal,0,0,1,0.4910,NR,0,999.0000
80,1,80,197.2005,1.6001,animal,0,0,1,0.5254,NR,0,999.0000
81,1,81,198.8008,1.6005,animal,1,0,0,0.4821,1,1,0.1090
82,1,82,200.4015,1.5995,animal,0,0,1,0.5328,NR,0,999.0000
83,1,83,202.0013,1.5998,animal,0,0,1,0.5497,NR,0,999.0000
84,1,84,203.6013,1.6000,animal,0,0,1,0.5215,NR,0,999.0000
85,1,85,205.2014,1.5998,animal,1,1,1,0.4585,NR,0,999.0000
86,1,86,206.8014,1.6000,animal,0,NR,0,999.0000,0,1,0.0379
87,1,87,208.4016,1.5994,animal,1,1,1,0.5615,NR,0,999.0000
88,1,88,210.0100,9.9909,rest,0,NR,1,999.0000,NR,1,0.0000
89,1,89,220.0011,1.5994,fruitveg,0,NR,0,999.0000,NR,0,999.0000
90,1,90,221.6006,1.5996,fruitveg,0,NR,0,999.0000,NR,0,999.0000
91,1,91,223.2004,1.6002,fruitveg,1,1,1,0.5343,NR,0,999.0000
92,1,92,224.8008,1.5998,fruitveg,0,0,1,0.5815,NR,0,999.0000
93,1,93,226.4008,1.5998,fruitveg,1,1,1,0.5373,NR,0,999.0000
94,1,94,228.0008,1.6001,fruitveg,0,0,1,0.4685,NR,0,999.0000
95,1,95,229.6011,1.6002,fruitveg,0,NR,0,999.0000,NR,0,999.0000
96,1,96,231.2015,1.5993,fruitveg,0,0,1,0.5276,NR,0,999.0000
97,1,97,232.8010,1.5994,fruitveg,0,0,1,0.4372,NR,0,999.0000
98,1,98,234.4006,1.6008,fruitveg,1,1,1,0.3480,NR,0,999.0000
99,1,99,236.0106,9.9896,rest,0,NR,1,999.0000,NR,1,0.0000
100,1,100,246.0004,1.6008,animal,0,NR,0,999.0000,NR,0,999.0000
101,1,101,247.6014,1.5986,animal,0,0,1,0.4128,NR,0,999.0000
102,1,102,249.2003,1.6010,animal,0,0,1,0.4835,NR,0,999.0000
103,1,103,250.8015,1.5990,animal,1,1,1,0.5353,NR,0,999.0000
104,1,104,252.4007,1.5999,animal,0,0,1,0.5700,NR,0,999.0000
105,1,105,254.0008,1.6006,animal,0,0,1,0.4905,NR,0,999.0000
106,1,106,255.6015,1.5985,animal,1,1,1,0.5443,NR,0,999.0000
107,1,107,257.2003,1.5999,animal,0,0,1,0.5488,NR,0,999.0000
108,1,108,258.8004,1.6003,animal,0,0,1,0.4914,NR,0,999.0000
109,1,109,260.4009,1.6000,animal,1,1,1,0.3979,NR,0,999.0000
110,1,110,262.0112,9.9897,rest,0,NR,1,999.0000,NR,1,0.0000
111,1,111,272.0011,1.6000,tool,0,NR,0,999.0000,NR,0,999.0000
112,1,112,273.6013,1.5999,tool,0,NR,0,999.0000,0,1,0.0690
113,1,113,275.2013,1.5988,tool,1,1,1,0.5672,NR,0,999.0000
114,1,114,276.8003,1.5998,tool,0,0,1,0.5364,NR,0,999.0000
115,1,115,278.4003,1.6011,tool,0,0,1,0.4291,NR,0,999.0000
116,1,116,280.0016,1.5998,tool,1,1,1,0.3433,NR,0,999.0000
117,1,117,281.6015,1.5996,tool,0,0,1,0.5043,NR,0,999.0000
118,1,118,283.2013,1.6000,tool,1,1,1,0.4263,NR,0,999.0000
119,1,119,284.8015,1.5987,tool,0,0,1,0.3450,NR,0,999.0000
120,1,120,286.4004,1.6001,tool,0,0,1,0.4278,NR,0,999.0000
121,1,121,288.0118,9.9891,rest,0,NR,1,999.0000,NR,1,0.0000
122,1,122,298.0011,1.5997,animal,0,NR,0,999.0000,NR,0,999.0000
123,1,123,299.6010,1.6004,animal,0,0,1,0.5676,NR,0,999.0000
124,1,124,301.2017,1.5985,animal,1,1,1,0.4109,NR,0,999.0000
125,1,125,302.8004,1.6010,animal,0,0,1,0.3620,NR,0,999.0000
126,1,126,304.4015,1.5987,animal,0,0,1,0.3997,NR,0,999.0000
127,1,127,306.0005,1.6009,animal,0,0,1,0.4217,NR,0,999.0000
128,1,128,307.6016,1.5987,animal,1,NR,0,999.0000,NR,0,999.0000
129,1,129,309.2005,1.6000,animal,0,0,1,0.4729,NR,0,999.0000
130,1,130,310.8006,1.6006,animal,1,1,1,0.5283,NR,0,999.0000
131,1,131,312.4014,1.5990,animal,0,0,1,0.5223,NR,0,999.0000
132,1,132,314.0124,9.9886,rest,0,NR,1,999.0000,NR,1,0.0000
133,1,133,324.0012,1.6002,face,0,NR,0,999.0000,NR,0,999.0000
134,1,134,325.6015,1.5997,face,0,NR,0,999.0000,NR,0,999.0000
135,1,135,327.2015,1.5996,face,1,0,0,0.4944,1,1,0.2513
136,1,136,328.8013,1.5996,face,0,NR,0,999.0000,0,1,0.0196
137,1,137,330.4011,1.5997,face,0,0,1,0.5175,NR,0,999.0000
138,1,138,332.0010,1.6001,face,0,0,1,0.5097,NR,0,999.0000
139,1,139,333.6013,1.5996,face,1,1,1,0.5220,NR,0,999.0000
140,1,140,335.2011,1.5991,face,0,0,1,0.5573,NR,0,999.0000
141,1,141,336.8003,1.6006,face,1,1,1,0.5855,NR,0,999.0000
142,1,142,338.4011,1.5993,face,0,0,1,0.5271,NR,0,999.0000
143,1,143,340.0130,9.9875,rest,0,NR,1,999.0000,NR,1,0.0000
144,1,144,350.0007,1.6003,fruitveg,0,NR,0,999.0000,NR,0,999.0000
145,1,145,351.6011,1.5996,fruitveg,0,0,1,0.4743,NR,0,999.0000
146,1,146,353.2009,1.5994,fruitveg,1,1,1,0.4966,NR,0,999.0000
147,1,147,354.8004,1.6002,fruitveg,0,0,1,0.4337,NR,0,999.0000
148,1,148,356.4008,1.6003,fruitveg,1,0,0,0.4652,1,1,0.2522
149,1,149,358.0013,1.5989,fruitveg,0,NR,0,999.0000,0,1,0.0074
150,1,150,359.6005,1.6008,fruitveg,0,NR,0,999.0000,1,0,0.2581
151,1,151,361.2014,1.5990,fruitveg,0,NR,0,999.0000,0,1,0.1310
152,1,152,362.8006,1.6004,fruitveg,1,1,1,0.3639,NR,0,999.0000
153,1,153,364.4012,1.5998,fruitveg,0,NR,0,999.0000,0,1,0.0208
154,1,154,366.0136,9.9866,rest,0,NR,1,999.0000,NR,1,0.0000
155,1,155,376.0005,1.5996,face,0,NR,0,999.0000,NR,0,999.0000
156,1,156,377.6003,1.6005,face,0,0,1,0.4596,NR,0,999.0000
157,1,157,379.2010,1.5996,face,0,0,1,0.4713,NR,0,999.0000
158,1,158,380.8007,1.6002,face,1,NR,0,999.0000,1,1,0.0211
159,1,159,382.4011,1.5997,face,0,0,1,0.5348,NR,0,999.0000
160,1,160,384.0010,1.5994,face,1,1,1,0.5646,NR,0,999.0000
161,1,161,385.6007,1.6000,face,0,0,1,0.5198,NR,0,999.0000
162,1,162,387.2008,1.6001,face,1,1,1,0.4425,NR,0,999.0000
163,1,163,388.8011,1.5999,face,0,NR,0,999.0000,0,1,0.0074
164,1,164,390.4012,1.5989,face,0,NR,0,999.0000,NR,0,999.0000
165,1,165,392.0142,9.9866,rest,0,NR,1,999.0000,NR,1,0.0000
166,1,166,402.0010,1.6004,virtualtown,0,NR,0,999.0000,NR,0,999.0000
167,1,167,403.6016,1.5998,virtualtown,0,0,1,0.5337,NR,0,999.0000
168,1,168,405.2015,1.5995,virtualtown,1,1,1,0.3764,NR,0,999.0000
169,1,169,406.8013,1.5997,virtualtown,0,NR,0,999.0000,0,1,0.0204
170,1,170,408.4011,1.6003,virtualtown,1,1,1,0.5155,NR,0,999.0000
171,1,171,410.0016,1.5991,virtualtown,0,NR,0,999.0000,0,1,0.2642
172,1,172,411.6009,1.5995,virtualtown,0,NR,0,999.0000,0,1,0.0090
173,1,173,413.2006,1.6001,virtualtown,0,0,1,0.5376,NR,0,999.0000
174,1,174,414.8009,1.5993,virtualtown,1,1,1,0.5512,NR,0,999.0000
175,1,175,416.4004,1.6010,virtualtown,0,NR,0,999.0000,0,1,0.0430
176,1,176,418.0148,9.9864,rest,0,NR,1,999.0000,NR,1,0.0000
177,1,177,428.0014,1.5997,fruitveg,0,NR,0,999.0000,NR,0,999.0000
178,1,178,429.6014,1.5994,fruitveg,0,0,1,0.5351,NR,0,999.0000
179,1,179,431.2010,1.6003,fruitveg,1,NR,0,999.0000,1,1,0.1397
180,1,180,432.8015,1.5987,fruitveg,0,NR,0,999.0000,0,1,0.0737
181,1,181,434.4004,1.6003,fruitveg,0,0,1,0.5277,NR,0,999.0000
182,1,182,436.0008,1.6006,fruitveg,1,1,1,0.5237,NR,0,999.0000
183,1,183,437.6016,1.5991,fruitveg,0,0,1,0.4512,NR,0,999.0000
184,1,184,439.2008,1.5995,fruitveg,1,1,1,0.5306,NR,0,999.0000
185,1,185,440.8005,1.6001,fruitveg,0,0,1,0.4156,NR,0,999.0000
186,1,186,442.4008,1.5996,fruitveg,0,0,1,0.5291,NR,0,999.0000
187,1,187,444.0154,9.9847,rest,0,NR,1,999.0000,NR,1,0.0000
188,1,188,454.0004,1.5997,tool,0,NR,0,999.0000,NR,0,999.0000
189,1,189,455.6003,1.6002,tool,0,0,1,0.4865,NR,0,999.0000
190,1,190,457.2007,1.6004,tool,1,1,1,0.4943,NR,0,999.0000
191,1,191,458.8013,1.5995,tool,0,0,1,0.4146,NR,0,999.0000
192,1,192,460.4010,1.5997,tool,0,0,1,0.5690,NR,0,999.0000
193,1,193,462.0009,1.5995,tool,1,1,1,0.5331,NR,0,999.0000
194,1,194,463.6005,1.5997,tool,0,NR,0,999.0000,0,1,0.0470
195,1,195,465.2004,1.5998,tool,1,0,0,0.4299,1,1,0.0963
196,1,196,466.8004,1.6005,tool,0,NR,0,999.0000,0,1,0.0751
197,1,197,468.4012,1.5993,tool,0,0,1,0.5796,NR,0,999.0000
198,1,198,470.0160,9.9853,rest,0,NR,1,999.0000,NR,1,0.0000
199,1,199,480.0015,1.5989,animal,0,NR,0,999.0000,0,1,0.1731
200,1,200,481.6006,1.6007,animal,0,NR,0,999.0000,NR,0,999.0000
201,1,201,483.2014,1.5991,animal,0,0,1,0.5338,NR,0,999.0000
202,1,202,484.8007,1.6006,animal,1,1,1,0.5643,NR,0,999.0000
203,1,203,486.4015,1.5989,animal,0,NR,0,999.0000,0,1,0.0285
204,1,204,488.0006,1.5996,animal,1,1,1,0.5230,NR,0,999.0000
205,1,205,489.6004,1.6001,animal,0,0,1,0.4342,NR,0,999.0000
206,1,206,491.2007,1.6006,animal,0,0,1,0.4834,NR,0,999.0000
207,1,207,492.8014,1.5990,animal,0,0,1,0.4597,NR,0,999.0000
208,1,208,494.4006,1.5997,animal,1,1,1,0.5082,NR,0,999.0000
209,1,209,496.0167,9.9833,rest,0,NR,1,999.0000,NR,1,0.0000
210,1,210,506.0003,1.5999,face,0,NR,0,999.0000,NR,0,999.0000
211,1,211,507.6003,1.6009,face,0,0,1,0.4087,NR,0,999.0000
212,1,212,509.2015,1.5989,face,0,0,1,0.5724,NR,0,999.0000
213,1,213,510.8006,1.5999,face,1,1,1,0.3492,NR,0,999.0000
214,1,214,512.4007,1.6000,face,0,0,1,0.3353,NR,0,999.0000
215,1,215,514.0009,1.5992,face,1,1,1,0.3957,NR,0,999.0000
216,1,216,515.6002,1.6005,face,0,0,1,0.5837,NR,0,999.0000
217,1,217,517.2009,1.5996,face,0,0,1,0.5787,NR,0,999.0000
218,1,218,518.8007,1.5996,face,1,0,0,0.4795,NR,0,999.0000
219,1,219,520.4006,1.6003,face,0,NR,0,999.0000,0,1,0.1822
220,1,220,522.0172,9.9842,rest,0,NR,1,999.0000,NR,1,0.0000
221,2,1,12.0029,1.5987,virtualtown,0,NR,0,999.0000,NR,0,999.0000
222,2,2,13.6019,1.5996,virtualtown,0,NR,0,999.0000,0,1,0.1856
223,2,3,15.2017,1.5994,virtualtown,1,0,0,0.4945,1,1,0.1479
224,2,4,16.8013,1.6000,virtualtown,0,NR,0,999.0000,0,1,0.0105
225,2,5,18.4016,1.5988,virtualtown,1,1,1,0.5565,NR,0,999.0000
226,2,6,20.0006,1.5995,virtualtown,0,0,1,0.4819,NR,0,999.0000
227,2,7,21.6003,1.6004,virtualtown,0,0,1,0.5079,NR,0,999.0000
228,2,8,23.2009,1.6000,virtualtown,0,NR,0,999.0000,0,1,0.0678
229,2,9,24.8011,1.5998,virtualtown,0,0,1,0.5542,NR,0,999.0000
230,2,10,26.4011,1.5999,virtualtown,1,NR,0,999.0000,1,1,0.0262
231,2,11,28.0075,9.9938,rest,0,NR,1,999.0000,NR,1,0.0000
232,2,12,38.0015,1.5996,fruitveg,0,NR,0,999.0000,NR,0,999.0000
233,2,13,39.6013,1.5998,fruitveg,0,0,1,0.3819,NR,0,999.0000
234,2,14,41.2013,1.5996,fruitveg,0,0,1,0.4222,NR,0,999.0000
235,2,15,42.8011,1.5999,fruitveg,1,1,1,0.5354,NR,0,999.0000
236,2,16,44.4011,1.5990,fruitveg,0,0,1,0.4421,NR,0,999.0000
237,2,17,46.0004,1.6006,fruitveg,1,0,0,0.5485,1,1,0.3207
