index,run,trial,onset,duration,town,pic,itemNum,resp,respRT
1,1,1,1.0021,47.4623,Town2,env2,1,saw,29.8076
2,1,1,1.0021,47.4623,Town2,env2,2,?,16.7948
3,1,1,1.0021,47.4623,Town2,env2,3,?,0.8558
4,1,2,48.5059,25.7829,Town6,env6,1,harry potter girl,16.6924
5,1,2,48.5059,25.7829,Town6,env6,2,cow,7.3374
6,1,2,48.5059,25.7829,Town6,env6,3,?,1.7508
7,1,3,74.3307,42.6437,Town3,env3,1,george clooney,25.8045
8,1,3,74.3307,42.6437,Town3,env3,2,?,16.2230
9,1,3,74.3307,42.6437,Town3,env3,3,?,0.6143
10,1,4,117.0159,35.9731,Town1,env1,1,bananas,19.9065
11,1,4,117.0159,35.9731,Town1,env1,2,?,15.5059
12,1,4,117.0159,35.9731,Town1,env1,3,?,0.5590
13,1,5,153.0303,22.0058,Town11,env11,1,carrots,14.9727
14,1,5,153.0303,22.0058,Town11,env11,2,hammer,3.8781
15,1,5,153.0303,22.0058,Town11,env11,3,johnny depp,3.1531
16,1,6,175.0770,54.9652,Town8,env8,1,oranges,21.2084
17,1,6,175.0770,54.9652,Town8,env8,2,beyonce,6.2164
18,1,6,175.0770,54.9652,Town8,env8,3,?,27.5387
19,1,7,230.0836,10.6669,Town12,env12,1,?,9.5709
20,1,7,230.0836,10.6669,Town12,env12,2,?,0.5591
21,1,7,230.0836,10.6669,Town12,env12,3,?,0.5352
22,1,8,240.7912,27.6615,Town7,env7,1,?,26.5082
23,1,8,240.7912,27.6615,Town7,env7,2,?,0.6561
24,1,8,240.7912,27.6615,Town7,env7,3,?,0.4954
25,1,9,268.4941,39.1482,Town5,env5,1,zebra,13.5022
26,1,9,268.4941,39.1482,Town5,env5,2,george clooney,24.6680
27,1,9,268.4941,39.1482,Town5,env5,3,?,0.9759
28,1,10,307.6842,12.3622,Town4,env4,1,saw,11.1446
29,1,10,307.6842,12.3622,Town4,env4,2,?,0.7514
30,1,10,307.6842,12.3622,Town4,env4,3,?,0.4644
31,1,11,320.0877,20.6060,Town10,env10,1,grapes,12.3832
32,1,11,320.0877,20.6060,Town10,env10,2,?,7.7575
33,1,11,320.0877,20.6060,Town10,env10,3,?,0.4636
34,1,12,340.7347,14.1105,Town9,env9,1,?,12.8706
35,1,12,340.7347,14.1105,Town9,env9,2,?,0.7428
36,1,12,340.7347,14.1105,Town9,env9,3,?,0.4954
37,2,1,1.0022,14.6155,Town1,env1,1,?,13.0134
38,2,1,1.0022,14.6155,Town1,env1,2,?,0.6696
39,2,1,1.0022,14.6155,Town1,env1,3,?,0.9286
40,2,2,15.6600,29.2830,Town7,env7,1,seldon,26.8436
41,2,2,15.6600,29.2830,Town7,env7,2,hammer,0.9670
42,2,2,15.6600,29.2830,Town7,env7,3,?,1.4704
43,2,3,44.9848,23.2092,Town5,env5,1,watermelon,10.6476
44,2,3,44.9848,23.2092,Town5,env5,2,benedict cumberbach,11.4148
45,2,3,44.9848,23.2092,Town5,env5,3,?,1.1450
46,2,4,68.2354,28.0687,Town12,env12,1,paul mccartney,18.9706
47,2,4,68.2354,28.0687,Town12,env12,2,bananas,5.8315
48,2,4,68.2354,28.0687,Town12,env12,3,screwdriver,3.2643
49,2,5,96.3470,17.5307,Town8,env8,1,puppy,6.5638
50,2,5,96.3470,17.5307,Town8,env8,2,beyonce,8.6780
51,2,5,96.3470,17.5307,Town8,env8,3,?,2.2870
52,2,6,113.9201,15.6172,Town9,env9,1,bananas,11.5860
53,2,6,113.9201,15.6172,Town9,env9,2,wrench,3.2953
54,2,6,113.9201,15.6172,Town9,env9,3,?,0.7341
55,2,7,129.5792,8.8385,Town2,env2,1,?,7.2457
56,2,7,129.5792,8.8385,Town2,env2,2,?,0.5679
57,2,7,129.5792,8.8385,Town2,env2,3,?,1.0231
58,2,8,138.4593,24.7572,Town10,env10,1,grapes,12.5249
59,2,8,138.4593,24.7572,Town10,env10,2,duck,9.1849
60,2,8,138.4593,24.7572,Town10,env10,3,?,3.0454
61,2,9,163.2586,10.6505,Town4,env4,1,saw,9.5626
62,2,9,163.2586,10.6505,Town4,env4,2,?,0.6623
63,2,9,163.2586,10.6505,Town4,env4,3,?,0.4238
64,2,10,173.9507,23.1754,Town6,env6,1,bear,20.4473
65,2,10,173.9507,23.1754,Town6,env6,2,?,2.2554
66,2,10,173.9507,23.1754,Town6,env6,3,?,0.4708
67,2,11,197.1680,13.2661,Town3,env3,1,?,11.9469
68,2,11,197.1680,13.2661,Town3,env3,2,?,0.6306
69,2,11,197.1680,13.2661,Town3,env3,3,?,0.6868
70,2,12,210.4783,16.8674,Town11,env11,1,carrot,8.3324
71,2,12,210.4783,16.8674,Town11,env11,2,johnny depp,7.4929
72,2,12,210.4783,16.8674,Town11,env11,3,hammer,1.0403
73,3,1,1.0018,19.4314,Town9,env9,1,wrench,18.0539
74,3,1,1.0018,19.4314,Town9,env9,2,?,0.8701
75,3,1,1.0018,19.4314,Town9,env9,3,?,0.5033
76,3,2,20.4803,14.4181,Town6,env6,1,bear,3.8796
77,3,2,20.4803,14.4181,Town6,env6,2,?,9.9840
78,3,2,20.4803,14.4181,Town6,env6,3,?,0.5524
79,3,3,34.9451,14.4318,Town8,env8,1,carrot,5.5677
80,3,3,34.9451,14.4318,Town8,env8,2,beyonce,5.0474
81,3,3,34.9451,14.4318,Town8,env8,3,johnny depp,3.8149
82,3,4,49.4238,27.2690,Town5,env5,1,watermelon,25.6613
83,3,4,49.4238,27.2690,Town5,env5,2,?,1.1194
84,3,4,49.4238,27.2690,Town5,env5,3,?,0.4864
85,3,5,76.7402,12.3781,Town4,env4,1,?,11.3299
86,3,5,76.7402,12.3781,Town4,env4,2,?,0.4722
87,3,5,76.7402,12.3781,Town4,env4,3,?,0.5737
88,3,6,89.1650,28.7207,Town1,env1,1,george clooney,19.2133
