index,run,trial,onset,duration,town,pic,itemNum,resp,respRT,itemType,acc
103,3,11,189.5455,27.4319,Town11,env11,1,carrot,10.6548,fruitveg,1
104,3,11,189.5455,27.4319,Town11,env11,2,hammer,14.2246,tool,1
105,3,11,189.5455,27.4319,Town11,env11,3,johnny depp,2.5507,face,1
130,4,8,115.7385,9.9347,Town11,env11,1,hammer,6.1181,tool,1
131,4,8,115.7385,9.9347,Town11,env11,2,johnny depp,2.5435,face,1
132,4,8,115.7385,9.9347,Town11,env11,3,carrot,1.2713,fruitveg,1
175,5,11,96.8727,11.4348,Town11,env11,1,johnny depp,4.4171,face,1
176,5,11,96.8727,11.4348,Town11,env11,2,carrot,3.7674,fruitveg,1
177,5,11,96.8727,11.4348,Town11,env11,3,hammer,3.2486,tool,1
19,1,7,230.0836,10.6669,Town12,env12,1,?,9.5709,face,0
20,1,7,230.0836,10.6669,Town12,env12,2,?,0.5591,fruitveg,0
21,1,7,230.0836,10.6669,Town12,env12,3,?,0.5352,tool,0
46,2,4,68.2354,28.0687,Town12,env12,1,paul mccartney,18.9706,face,0
47,2,4,68.2354,28.0687,Town12,env12,2,bananas,5.8315,fruitveg,0
48,2,4,68.2354,28.0687,Town12,env12,3,screwdriver,3.2643,tool,0
94,3,8,144.9045,13.2014,Town12,env12,1,stapler,5.8168,tool,1
95,3,8,144.9045,13.2014,Town12,env12,2,taylor swift,5.8862,face,0
96,3,8,144.9045,13.2014,Town12,env12,3,apple,1.4964,fruitveg,1
115,4,3,41.9486,11.3021,Town12,env12,1,stapler,5.7575,tool,1
116,4,3,41.9486,11.3021,Town12,env12,2,apple,1.3433,fruitveg,1
117,4,3,41.9486,11.3021,Town12,env12,3,katy perry,4.1996,face,0
148,5,2,10.7317,15.602,Town12,env12,1,zooey,14.1224,face,1
149,5,2,10.7317,15.602,Town12,env12,2,?,1.0634,tool,0
150,5,2,10.7317,15.602,Town12,env12,3,?,0.4144,fruitveg,0
1,1,1,1.0021,47.4623,Town2,env2,1,saw,29.8076,tool,0
2,1,1,1.0021,47.4623,Town2,env2,2,?,16.7948,face,0
3,1,1,1.0021,47.4623,Town2,env2,3,?,0.8558,fruitveg,0
55,2,7,129.5792,8.8385,Town2,env2,1,?,7.2457,face,0
56,2,7,129.5792,8.8385,Town2,env2,2,?,0.5679,fruitveg,0
57,2,7,129.5792,8.8385,Town2,env2,3,?,1.0231,tool,0
100,3,10,171.2085,18.2909,Town2,env2,1,saw,17.0511,tool,0
101,3,10,171.2085,18.2909,Town2,env2,2,?,0.726,fruitveg,0
102,3,10,171.2085,18.2909,Town2,env2,3,?,0.5119,face,0
124,4,6,80.6037,12.1846,Town2,env2,1,?,11.3516,face,0
125,4,6,80.6037,12.1846,Town2,env2,2,?,0.4156,fruitveg,0
126,4,6,80.6037,12.1846,Town2,env2,3,?,0.4154,tool,0
160,5,6,50.5356,5.6707,Town2,env2,1,?,4.8948,face,0
161,5,6,50.5356,5.6707,Town2,env2,2,?,0.3991,fruitveg,0
162,5,6,50.5356,5.6707,Town2,env2,3,?,0.3749,tool,0
7,1,3,74.3307,42.6437,Town3,env3,1,george clooney,25.8045,face,0
8,1,3,74.3307,42.6437,Town3,env3,2,?,16.223,animal,0
9,1,3,74.3307,42.6437,Town3,env3,3,?,0.6143,tool,0
67,2,11,197.168,13.2661,Town3,env3,1,?,11.9469,face,0
68,2,11,197.168,13.2661,Town3,env3,2,?,0.6306,animal,0
69,2,11,197.168,13.2661,Town3,env3,3,?,0.6868,tool,0
97,3,9,158.1524,13.0091,Town3,env3,1,screwdriver,11.5521,tool,1
98,3,9,158.1524,13.0091,Town3,env3,2,?,0.9278,animal,0
99,3,9,158.1524,13.0091,Town3,env3,3,?,0.5273,face,0
139,4,11,146.9235,10.0725,Town3,env3,1,screwdriver,8.983,tool,1
140,4,11,146.9235,10.0725,Town3,env3,2,?,0.633,animal,0
141,4,11,146.9235,10.0725,Town3,env3,3,?,0.4544,face,0
145,5,1,1.0025,9.6815,Town3,env3,1,screwdriver,7.3335,tool,1
146,5,1,1.0025,9.6815,Town3,env3,2,?,1.8889,animal,0
147,5,1,1.0025,9.6815,Town3,env3,3,?,0.4549,face,0
28,1,10,307.6842,12.3622,Town4,env4,1,saw,11.1446,tool,1
29,1,10,307.6842,12.3622,Town4,env4,2,?,0.7514,face,0
30,1,10,307.6842,12.3622,Town4,env4,3,?,0.4644,animal,0
61,2,9,163.2586,10.6505,Town4,env4,1,saw,9.5626,tool,1
62,2,9,163.2586,10.6505,Town4,env4,2,?,0.6623,face,0
63,2,9,163.2586,10.6505,Town4,env4,3,?,0.4238,animal,0
85,3,5,76.7402,12.3781,Town4,env4,1,?,11.3299,face,0
86,3,5,76.7402,12.3781,Town4,env4,2,?,0.4722,animal,0
87,3,5,76.7402,12.3781,Town4,env4,3,?,0.5737,tool,0
118,4,4,53.2918,12.943,Town4,env4,1,?,11.9657,face,0
119,4,4,53.2918,12.943,Town4,env4,2,?,0.4725,animal,0
120,4,4,53.2918,12.943,Town4,env4,3,?,0.503,tool,0
166,5,8,70.8302,6.0704,Town4,env4,1,?,5.0294,face,0
167,5,8,70.8302,6.0704,Town4,env4,2,?,0.5114,animal,0
168,5,8,70.8302,6.0704,Town4,env4,3,?,0.5277,tool,0
25,1,9,268.4941,39.1482,Town5,env5,1,zebra,13.5022,animal,0
26,1,9,268.4941,39.1482,Town5,env5,2,george clooney,24.668,face,0
27,1,9,268.4941,39.1482,Town5,env5,3,?,0.9759,fruitveg,0
43,2,3,44.9848,23.2092,Town5,env5,1,watermelon,10.6476,fruitveg,1
44,2,3,44.9848,23.2092,Town5,env5,2,benedict cumberbach,11.4148,face,1
45,2,3,44.9848,23.2092,Town5,env5,3,?,1.145,animal,0
82,3,4,49.4238,27.269,Town5,env5,1,watermelon,25.6613,fruitveg,1
83,3,4,49.4238,27.269,Town5,env5,2,?,1.1194,animal,0
84,3,4,49.4238,27.269,Town5,env5,3,?,0.4864,face,0
127,4,7,92.8299,22.8676,Town5,env5,1,watermelon,11.2282,fruitveg,1
128,4,7,92.8299,22.8676,Town5,env5,2,benedict cumberbach,9.0219,face,1
129,4,7,92.8299,22.8676,Town5,env5,3,?,2.6158,animal,0
163,5,7,56.2529,14.5306,Town5,env5,1,watermelon,7.2338,fruitveg,1
164,5,7,56.2529,14.5306,Town5,env5,2,benedic cumberbach,5.3754,face,1
165,5,7,56.2529,14.5306,Town5,env5,3,?,1.9195,animal,0
4,1,2,48.5059,25.7829,Town6,env6,1,harry potter girl,16.6924,face,0
5,1,2,48.5059,25.7829,Town6,env6,2,cow,7.3374,animal,1
6,1,2,48.5059,25.7829,Town6,env6,3,?,1.7508,tool,0
64,2,10,173.9507,23.1754,Town6,env6,1,bear,20.4473,animal,0
65,2,10,173.9507,23.1754,Town6,env6,2,?,2.2554,face,0
66,2,10,173.9507,23.1754,Town6,env6,3,?,0.4708,tool,0
76,3,2,20.4803,14.4181,Town6,env6,1,bear,3.8796,animal,0
77,3,2,20.4803,14.4181,Town6,env6,2,?,9.984,face,0
78,3,2,20.4803,14.4181,Town6,env6,3,?,0.5524,tool,0
133,4,9,125.7146,8.8088,Town6,env6,1,bear,7.6945,animal,0
134,4,9,125.7146,8.8088,Town6,env6,2,?,0.6881,face,0
135,4,9,125.7146,8.8088,Town6,env6,3,?,0.4245,tool,0
151,5,3,26.3799,7.0793,Town6,env6,1,bear,5.7343,animal,0
152,5,3,26.3799,7.0793,Town6,env6,2,?,0.8952,face,0
153,5,3,26.3799,7.0793,Town6,env6,3,?,0.4478,tool,0
22,1,8,240.7912,27.6615,Town7,env7,1,?,26.5082,face,0
23,1,8,240.7912,27.6615,Town7,env7,2,?,0.6561,animal,0
24,1,8,240.7912,27.6615,Town7,env7,3,?,0.4954,tool,0
40,2,2,15.66,29.283,Town7,env7,1,seldon,26.8436,face,1
41,2,2,15.66,29.283,Town7,env7,2,hammer,0.967,tool,0
42,2,2,15.66,29.283,Town7,env7,3,?,1.4704,animal,0
106,3,12,217.0243,24.2037,Town7,env7,1,sheldon,7.2534,face,1
107,3,12,217.0243,24.2037,Town7,env7,2,cuccumer,14.7972,animal,0
108,3,12,217.0243,24.2037,Town7,env7,3,scisors,2.1511,tool,0
109,4,1,1.0018,25.0828,Town7,env7,1,sheldon,16.3633,face,1
110,4,1,1.0018,25.0828,Town7,env7,2,drill,7.645,tool,1
111,4,1,1.0018,25.0828,Town7,env7,3,?,1.0705,animal,0
169,5,9,76.9475,6.2171,Town7,env7,1,sheldon,4.7769,face,1
170,5,9,76.9475,6.2171,Town7,env7,2,?,1.0308,tool,0
171,5,9,76.9475,6.2171,Town7,env7,3,?,0.4074,animal,0
16,1,6,175.077,54.9652,Town8,env8,1,oranges,21.2084,fruitveg,1
17,1,6,175.077,54.9652,Town8,env8,2,beyonce,6.2164,face,1
18,1,6,175.077,54.9652,Town8,env8,3,?,27.5387,animal,0
49,2,5,96.347,17.5307,Town8,env8,1,puppy,6.5638,animal,1
50,2,5,96.347,17.5307,Town8,env8,2,beyonce,8.678,face,1
51,2,5,96.347,17.5307,Town8,env8,3,?,2.287,fruitveg,0
79,3,3,34.9451,14.4318,Town8,env8,1,carrot,5.5677,fruitveg,0
80,3,3,34.9451,14.4318,Town8,env8,2,beyonce,5.0474,face,1
81,3,3,34.9451,14.4318,Town8,env8,3,johnny depp,3.8149,animal,0
136,4,10,134.5646,12.3173,Town8,env8,1,beyonce,7.1007,face,1
137,4,10,134.5646,12.3173,Town8,env8,2,oranges,2.3275,fruitveg,1
138,4,10,134.5646,12.3173,Town8,env8,3,puppys,2.8874,animal,1
157,5,5,43.9913,6.4973,Town8,env8,1,oranges,2.6159,fruitveg,1
158,5,5,43.9913,6.4973,Town8,env8,2,puppy,2.2807,animal,1
159,5,5,43.9913,6.4973,Town8,env8,3,beyonce,1.5989,face,1
34,1,12,340.7347,14.1105,Town9,env9,1,?,12.8706,face,0
35,1,12,340.7347,14.1105,Town9,env9,2,?,0.7428,fruitveg,0
36,1,12,340.7347,14.1105,Town9,env9,3,?,0.4954,tool,0
52,2,6,113.9201,15.6172,Town9,env9,1,bananas,11.586,fruitveg,1
53,2,6,113.9201,15.6172,Town9,env9,2,wrench,3.2953,tool,1
54,2,6,113.9201,15.6172,Town9,env9,3,?,0.7341,face,0
73,3,1,1.0018,19.4314,Town9,env9,1,wrench,18.0539,tool,1
74,3,1,1.0018,19.4314,Town9,env9,2,?,0.8701,face,0
75,3,1,1.0018,19.4314,Town9,env9,3,?,0.5033,fruitveg,0
142,4,12,157.0386,19.0792,Town9,env9,1,wrench,11.2548,tool,1
143,4,12,157.0386,19.0792,Town9,env9,2,?,7.3505,face,0
144,4,12,157.0386,19.0792,Town9,env9,3,?,0.4722,fruitveg,0
154,5,4,33.5057,10.4389,Town9,env9,1,wrench,8.7177,tool,1
155,5,4,33.5057,10.4389,Town9,env9,2,?,1.0553,face,0
156,5,4,33.5057,10.4389,Town9,env9,3,?,0.664,fruitveg,0
