index,run,trial,onset,duration,town,pic,itemNum,resp,respRT,itemType,acc
1,1,1,1.0016,67.5092,Town6,env6,1,?,54.0148,animal,0
2,1,1,1.0016,67.5092,Town6,env6,2,?,12.0927,face,0
3,1,1,1.0016,67.5092,Town6,env6,3,?,1.3979,tool,0
4,1,2,68.5539,28.3574,Town12,env12,1,?,24.4047,face,0
5,1,2,68.5539,28.3574,Town12,env12,2,?,3.2716,fruitveg,0
6,1,2,68.5539,28.3574,Town12,env12,3,?,0.6791,tool,0
7,1,3,96.954,18.5138,Town3,env3,1,Beyonce,12.5613,face,0
8,1,3,96.954,18.5138,Town3,env3,2,puppy w no head,4.1523,animal,0
9,1,3,96.954,18.5138,Town3,env3,3,?,1.7983,tool,0
10,1,4,115.5113,42.3999,Town11,env11,1,Johnny Depp,27.5912,face,1
11,1,4,115.5113,42.3999,Town11,env11,2,carrot,14.335,fruitveg,1
12,1,4,115.5113,42.3999,Town11,env11,3,?,0.4718,tool,0
13,1,5,157.9548,33.3304,Town10,env10,1,Katy Perry,6.2914,face,1
14,1,5,157.9548,33.3304,Town10,env10,2,giraffe w no head,25.8945,animal,0
15,1,5,157.9548,33.3304,Town10,env10,3,?,1.1426,fruitveg,0
16,1,6,191.3286,16.2139,Town4,env4,1,?,13.7817,animal,0
17,1,6,191.3286,16.2139,Town4,env4,2,?,1.742,face,0
18,1,6,191.3286,16.2139,Town4,env4,3,?,0.6884,tool,0
19,1,7,207.5861,14.8689,Town2,env2,1,?,13.3081,face,0
20,1,7,207.5861,14.8689,Town2,env2,2,?,0.8788,fruitveg,0
21,1,7,207.5861,14.8689,Town2,env2,3,?,0.6802,tool,0
22,1,8,222.498,20.8315,Town8,env8,1,?,19.7035,animal,0
23,1,8,222.498,20.8315,Town8,env8,2,?,0.5986,face,0
24,1,8,222.498,20.8315,Town8,env8,3,?,0.5272,fruitveg,0
25,1,9,243.373,33.7997,Town9,env9,1, wrench,17.5546,tool,1
26,1,9,243.373,33.7997,Town9,env9,2,Sheldon from Big bang,15.6451,face,0
27,1,9,243.373,33.7997,Town9,env9,3,?,0.5983,fruitveg,0
28,1,10,277.2159,21.5799,Town7,env7,1,?,19.5069,animal,0
29,1,10,277.2159,21.5799,Town7,env7,2,?,1.4624,face,0
30,1,10,277.2159,21.5799,Town7,env7,3,?,0.6088,tool,0
31,1,11,298.8391,13.0952,Town1,env1,1,?,11.3009,animal,0
32,1,11,298.8391,13.0952,Town1,env1,2,?,0.7844,face,0
33,1,11,298.8391,13.0952,Town1,env1,3,?,1.008,fruitveg,0
34,1,12,311.9782,22.8685,Town5,env5,1,emma watson ?,21.7152,face,0
35,1,12,311.9782,22.8685,Town5,env5,2,?,0.5837,animal,0
36,1,12,311.9782,22.8685,Town5,env5,3,?,0.5674,fruitveg,0
37,2,1,1.0011,29.2856,Town1,env1,1,George Clooney,21.8917,face,1
38,2,1,1.0011,29.2856,Town1,env1,2,celery,2.3596,fruitveg,0
39,2,1,1.0011,29.2856,Town1,env1,3,zebra,5.0304,animal,1
40,2,2,30.3324,6.2101,Town8,env8,1,Beyonce,3.586,face,1
41,2,2,30.3324,6.2101,Town8,env8,2,puppy,1.3678,animal,1
42,2,2,30.3324,6.2101,Town8,env8,3,oranges,1.2544,fruitveg,1
43,2,3,36.5882,16.5181,Town11,env11,1,Johnny Depp,3.1706,face,1
44,2,3,36.5882,16.5181,Town11,env11,2,hammer,1.703,tool,1
45,2,3,36.5882,16.5181,Town11,env11,3,carrot,11.6427,fruitveg,1
46,2,4,53.1525,14.3727,Town5,env5,1,Benedict Cumberbatch,11.2588,face,1
47,2,4,53.1525,14.3727,Town5,env5,2,watermelon,1.761,fruitveg,1
48,2,4,53.1525,14.3727,Town5,env5,3,flamingo,1.3512,animal,1
49,2,5,67.5708,13.4541,Town6,env6,1,Taylor Swift,11.5411,face,1
50,2,5,67.5708,13.4541,Town6,env6,2,cow,0.5345,animal,1
51,2,5,67.5708,13.4541,Town6,env6,3,measuring tape,1.3767,tool,1
52,2,6,81.0703,13.8493,Town2,env2,1,Zuckerberg,10.8491,face,1
53,2,6,81.0703,13.8493,Town2,env2,2,scissors,1.6629,tool,1
54,2,6,81.0703,13.8493,Town2,env2,3,pickles,1.3355,fruitveg,1
55,2,7,94.9652,28.1209,Town9,env9,1,Paul McCartney,22.1366,face,1
56,2,7,94.9652,28.1209,Town9,env9,2,wrench,3.7673,tool,1
57,2,7,94.9652,28.1209,Town9,env9,3,bananas,2.2153,fruitveg,1
58,2,8,123.1321,12.0826,Town7,env7,1,Sheldon from Big Bang,4.6892,face,1
59,2,8,123.1321,12.0826,Town7,env7,2,giraffe,6.3282,animal,1
60,2,8,123.1321,12.0826,Town7,env7,3,drill,1.0634,tool,1
61,2,9,135.2599,5.5707,Town10,env10,1,Katy Perry,3.3053,face,1
62,2,9,135.2599,5.5707,Town10,env10,2,grapes,1.6164,fruitveg,1
63,2,9,135.2599,5.5707,Town10,env10,3,duck,0.6471,animal,1
64,2,10,140.8759,8.579,Town12,env12,1,Zooey Deschanel,4.1707,face,1
65,2,10,140.8759,8.579,Town12,env12,2,stapler,3.1829,tool,1
66,2,10,140.8759,8.579,Town12,env12,3,apple,1.2234,fruitveg,1
67,2,11,149.5004,32.6425,Town4,env4,1,Natalie Portman,27.778,face,1
68,2,11,149.5004,32.6425,Town4,env4,2,chainsaw,3.1927,tool,1
69,2,11,149.5004,32.6425,Town4,env4,3,crocodile,1.6702,animal,1
70,2,12,182.1883,48.4908,Town3,env3,1,Emma Watson,39.3066,face,1
71,2,12,182.1883,48.4908,Town3,env3,2,screwdriver,8.0317,tool,1
72,2,12,182.1883,48.4908,Town3,env3,3,bear,1.1507,animal,1
73,3,1,1.0017,15.6437,Town4,env4,1,Natalie Portman,8.9309,face,1
74,3,1,1.0017,15.6437,Town4,env4,2,chainsaw,3.4148,tool,1
75,3,1,1.0017,15.6437,Town4,env4,3,crocodile,3.2941,animal,1
76,3,2,16.6883,10.7969,Town6,env6,1,Taylor Swift,6.5002,face,1
77,3,2,16.6883,10.7969,Town6,env6,2,cow,0.9757,animal,1
78,3,2,16.6883,10.7969,Town6,env6,3,measuring tape,3.3193,tool,1
79,3,3,27.5279,10.9576,Town7,env7,1,Sheldon from Big Bang,5.446,face,1
80,3,3,27.5279,10.9576,Town7,env7,2,drill,3.7583,tool,1
81,3,3,27.5279,10.9576,Town7,env7,3,giraffe,1.7515,animal,1
82,3,4,38.5284,8.5901,Town10,env10,1,Katy Perry,5.5652,face,1
83,3,4,38.5284,8.5901,Town10,env10,2,grapes,2.2311,fruitveg,1
84,3,4,38.5284,8.5901,Town10,env10,3,duck,0.7919,animal,1
85,3,5,47.1601,5.8619,Town12,env12,1,Zooey Deschanel,4.1889,face,1
86,3,5,47.1601,5.8619,Town12,env12,2,stapler,0.9791,tool,1
87,3,5,47.1601,5.8619,Town12,env12,3,apple,0.6922,fruitveg,1
88,3,6,53.0644,7.6771,Town9,env9,1,Paul McCartney,3.8128,face,1
89,3,6,53.0644,7.6771,Town9,env9,2,wrench,2.7751,tool,1
90,3,6,53.0644,7.6771,Town9,env9,3,bananas,1.0875,fruitveg,1
91,3,7,60.7842,14.8277,Town2,env2,1,Mark Zuckerberg,5.54,face,1
92,3,7,60.7842,14.8277,Town2,env2,2,scissors,5.5106,tool,1
93,3,7,60.7842,14.8277,Town2,env2,3,sliced pickles,3.7754,fruitveg,1
94,3,8,75.6541,8.6214,Town5,env5,1,Benedict Cumberbatch,5.8378,face,1
95,3,8,75.6541,8.6214,Town5,env5,2,flamingo,1.1743,animal,1
96,3,8,75.6541,8.6214,Town5,env5,3,watermelons,1.6076,fruitveg,1
97,3,9,84.3182,6.2218,Town8,env8,1,Beyonce,2.9887,face,1
98,3,9,84.3182,6.2218,Town8,env8,2,puppy,0.9367,animal,1
99,3,9,84.3182,6.2218,Town8,env8,3,oranges,2.2947,fruitveg,1
100,3,10,90.5825,11.231,Town3,env3,1,Emma Watson,7.583,face,1
101,3,10,90.5825,11.231,Town3,env3,2,screwdriver,2.7428,tool,1
102,3,10,90.5825,11.231,Town3,env3,3,bear,0.9033,animal,1
103,3,11,101.8564,6.8687,Town1,env1,1,George Clooney,3.6039,face,1
104,3,11,101.8564,6.8687,Town1,env1,2,celery,1.7927,fruitveg,0
105,3,11,101.8564,6.8687,Town1,env1,3,zebra,1.4703,animal,1
106,3,12,108.7666,5.9344,Town11,env11,1,Johnny Depp,3.0456,face,1
107,3,12,108.7666,5.9344,Town11,env11,2,hammer,1.7929,tool,1
108,3,12,108.7666,5.9344,Town11,env11,3,carrot,1.0941,fruitveg,1
109,4,1,1.0013,13.9827,Town8,env8,1,Beyonce,10.164,face,1
110,4,1,1.0013,13.9827,Town8,env8,2,puppy,1.2943,animal,1
111,4,1,1.0013,13.9827,Town8,env8,3,oranges,2.5205,fruitveg,1
112,4,2,15.0326,6.7987,Town9,env9,1,Paul McCartney,4.5653,face,1
113,4,2,15.0326,6.7987,Town9,env9,2,wrench,1.1828,tool,1
114,4,2,15.0326,6.7987,Town9,env9,3,bananas,1.0488,fruitveg,1
115,4,3,21.8794,7.2384,Town2,env2,1,Mark Zuckerberg,3.8708,face,1
116,4,3,21.8794,7.2384,Town2,env2,2,scissors,1.0877,tool,1
117,4,3,21.8794,7.2384,Town2,env2,3,sliced pickles,2.2782,fruitveg,1
118,4,4,29.1678,7.1585,Town1,env1,1,George Clooney,3.3188,face,1
119,4,4,29.1678,7.1585,Town1,env1,2,zebra,2.0475,animal,1
120,4,4,29.1678,7.1585,Town1,env1,3,celery,1.7903,fruitveg,0
121,4,5,36.3746,12.9123,Town5,env5,1,Benedict Cumberbach,5.9035,face,1
122,4,5,36.3746,12.9123,Town5,env5,2,watermelons,4.8709,fruitveg,1
123,4,5,36.3746,12.9123,Town5,env5,3,flamingo,2.1362,animal,1
124,4,6,49.335,10.5047,Town7,env7,1,Sheldon from Big Bang,6.1754,face,1
125,4,6,49.335,10.5047,Town7,env7,2,drill,2.5682,tool,1
126,4,6,49.335,10.5047,Town7,env7,3,giraffe,1.7595,animal,1
127,4,7,59.8877,6.0392,Town3,env3,1,Emma Watson,3.4626,face,1
128,4,7,59.8877,6.0392,Town3,env3,2,screwdriver,1.8876,tool,1
129,4,7,59.8877,6.0392,Town3,env3,3,bear,0.6874,animal,1
130,4,8,65.9747,4.649,Town10,env10,1,Katy Perry,2.6236,face,1
131,4,8,65.9747,4.649,Town10,env10,2,grapes,1.4478,fruitveg,1
132,4,8,65.9747,4.649,Town10,env10,3,duck,0.5757,animal,1
133,4,9,70.6721,8.8152,Town6,env6,1,Taylor Swift,6.7899,face,1
134,4,9,70.6721,8.8152,Town6,env6,2,measuring tape,1.5522,tool,1
135,4,9,70.6721,8.8152,Town6,env6,3,cow,0.4713,animal,1
