index,run,trial,onset,duration,town,pic,itemNum,resp,respRT,itemType,acc
31,1,11,207.272,21.1469,Town1,env1,1,?,19.7055,face,0
32,1,11,207.272,21.1469,Town1,env1,2,?,0.911,animal,0
33,1,11,207.272,21.1469,Town1,env1,3,?,0.5286,fruitveg,0
61,2,9,162.8028,25.5515,Town1,env1,1,scissors,18.615,animal,0
62,2,9,162.8028,25.5515,Town1,env1,2,cucumber,2.2794,fruitveg,0
63,2,9,162.8028,25.5515,Town1,env1,3,zuckerberg,4.6552,face,0
100,3,10,138.2212,35.8226,Town1,env1,1,George clooney,32.1654,face,1
101,3,10,138.2212,35.8226,Town1,env1,2,lettuce,1.3832,fruitveg,1
102,3,10,138.2212,35.8226,Town1,env1,3,zebra,2.2721,animal,1
142,4,12,140.7386,17.5449,Town1,env1,1,george clooney,12.3369,face,1
143,4,12,140.7386,17.5449,Town1,env1,2,lettuce,3.079,fruitveg,1
144,4,12,140.7386,17.5449,Town1,env1,3,zebra,2.1271,animal,1
169,5,9,99.6076,13.6546,Town1,env1,1,George clooney,9.0629,face,1
170,5,9,99.6076,13.6546,Town1,env1,2,zebra,3.0079,animal,1
171,5,9,99.6076,13.6546,Town1,env1,3,lettuce,1.5821,fruitveg,1
4,1,2,26.4749,18.3753,Town10,env10,1,katy perry,6.7138,face,1
5,1,2,26.4749,18.3753,Town10,env10,2,blueberries,3.6395,fruitveg,0
6,1,2,26.4749,18.3753,Town10,env10,3,?,8.0202,animal,0
52,2,6,95.1222,10.6881,Town10,env10,1,katy perry,5.0795,face,1
53,2,6,95.1222,10.6881,Town10,env10,2,grapes,3.1368,fruitveg,1
54,2,6,95.1222,10.6881,Town10,env10,3,duck,2.47,animal,1
91,3,7,110.3079,8.5769,Town10,env10,1,katy perry,3.6633,face,1
92,3,7,110.3079,8.5769,Town10,env10,2,grapes,2.1287,fruitveg,1
93,3,7,110.3079,8.5769,Town10,env10,3,duck,2.783,animal,1
112,4,2,9.433,6.9192,Town10,env10,1,katy perry,3.1277,face,1
113,4,2,9.433,6.9192,Town10,env10,2,grapes,2.7104,fruitveg,1
114,4,2,9.433,6.9192,Town10,env10,3,duck,1.0793,animal,1
178,5,12,137.9203,16.4784,Town10,env10,1,katy perry,4.4852,face,1
179,5,12,137.9203,16.4784,Town10,env10,2,duck,2.064,animal,1
180,5,12,137.9203,16.4784,Town10,env10,3,grapes,9.9273,fruitveg,1
7,1,3,44.9066,27.4949,Town11,env11,1,Benedict Cumberpatch,25.4308,face,0
8,1,3,44.9066,27.4949,Town11,env11,2,?,1.2234,fruitveg,0
9,1,3,44.9066,27.4949,Town11,env11,3,?,0.8387,tool,0
43,2,3,61.9651,13.6008,Town11,env11,1,johny depp,9.3847,face,1
44,2,3,61.9651,13.6008,Town11,env11,2,carrot ,2.8234,fruitveg,1
45,2,3,61.9651,13.6008,Town11,env11,3,hammer,1.3909,tool,1
94,3,8,118.9329,10.5038,Town11,env11,1,carrot,3.631,fruitveg,1
95,3,8,118.9329,10.5038,Town11,env11,2,johnny depp,5.6159,face,1
96,3,8,118.9329,10.5038,Town11,env11,3,hammer,1.2549,tool,1
121,4,5,44.7438,8.4332,Town11,env11,1,carrot,4.0166,fruitveg,1
122,4,5,44.7438,8.4332,Town11,env11,2,johnny depp,2.9196,face,1
123,4,5,44.7438,8.4332,Town11,env11,3,hammer,1.495,tool,1
154,5,4,35.9922,12.6221,Town11,env11,1,carrot,2.9427,fruitveg,1
155,5,4,35.9922,12.6221,Town11,env11,2,johnny depp,3.3422,face,1
156,5,4,35.9922,12.6221,Town11,env11,3,hammer,6.3352,tool,1
25,1,9,185.3886,11.0738,Town12,env12,1,?,9.5614,face,0
26,1,9,185.3886,11.0738,Town12,env12,2,?,0.8382,fruitveg,0
27,1,9,185.3886,11.0738,Town12,env12,3,?,0.6725,tool,0
46,2,4,75.6121,13.3664,Town12,env12,1,zoey deschanel,9.5585,face,1
47,2,4,75.6121,13.3664,Town12,env12,2,apple,1.9432,fruitveg,1
48,2,4,75.6121,13.3664,Town12,env12,3,stapler,1.8629,tool,1
103,3,11,174.0927,10.2546,Town12,env12,1,zoey deschanel,6.7098,face,1
104,3,11,174.0927,10.2546,Town12,env12,2,apple,1.8546,fruitveg,1
105,3,11,174.0927,10.2546,Town12,env12,3,stapler,1.6883,tool,1
118,4,4,33.1348,11.5622,Town12,env12,1,zoey deschanel,8.1766,face,1
119,4,4,33.1348,11.5622,Town12,env12,2,apple,1.5673,fruitveg,1
120,4,4,33.1348,11.5622,Town12,env12,3,stapler,1.8165,tool,1
166,5,8,90.3281,9.2383,Town12,env12,1,zoey deschanel,6.4149,face,1
167,5,8,90.3281,9.2383,Town12,env12,2,apple,1.039,fruitveg,1
168,5,8,90.3281,9.2383,Town12,env12,3,stapler,1.7825,tool,1
34,1,12,228.4742,6.2375,Town2,env2,1,?,4.9086,face,0
35,1,12,228.4742,6.2375,Town2,env2,2,?,0.7199,fruitveg,0
36,1,12,228.4742,6.2375,Town2,env2,3,?,0.6071,tool,0
64,2,10,188.4009,26.7203,Town2,env2,1,emma watson ,21.5371,face,0
65,2,10,188.4009,26.7203,Town2,env2,2,bear,2.55,fruitveg,0
66,2,10,188.4009,26.7203,Town2,env2,3,screwdriver,2.6315,tool,0
85,3,5,74.7117,14.4562,Town2,env2,1,mark zuckerberg,8.127,face,1
86,3,5,74.7117,14.4562,Town2,env2,2,cucumber,4.1357,fruitveg,1
87,3,5,74.7117,14.4562,Town2,env2,3,scissors,2.1915,tool,1
115,4,3,16.3988,16.6893,Town2,env2,1,mark zuckerberg,6.6886,face,1
116,4,3,16.3988,16.6893,Town2,env2,2,cucumber,7.6886,fruitveg,1
117,4,3,16.3988,16.6893,Town2,env2,3,scissors,2.3103,tool,1
145,5,1,1.0025,13.5141,Town2,env2,1,Mark Zuckerberg,8.0073,face,1
146,5,1,1.0025,13.5141,Town2,env2,2,scissors,2.9763,tool,1
147,5,1,1.0025,13.5141,Town2,env2,3,cucumber,2.5265,fruitveg,1
22,1,8,167.569,17.7643,Town3,env3,1,?,16.6124,face,0
23,1,8,167.569,17.7643,Town3,env3,2,?,0.5193,animal,0
24,1,8,167.569,17.7643,Town3,env3,3,?,0.6308,tool,0
67,2,11,215.1682,10.1538,Town3,env3,1,emma watson ,6.1939,face,1
68,2,11,215.1682,10.1538,Town3,env3,2,bear ,1.614,animal,1
69,2,11,215.1682,10.1538,Town3,env3,3,screwdriver,2.344,tool,1
73,3,1,1.0021,23.7435,Town3,env3,1,Emma watson,20.9017,face,1
74,3,1,1.0021,23.7435,Town3,env3,2,bear,1.4393,animal,1
75,3,1,1.0021,23.7435,Town3,env3,3,screw,1.3986,tool,1
136,4,10,117.407,11.8202,Town3,env3,1,emma watson,7.4685,face,1
137,4,10,117.407,11.8202,Town3,env3,2,bear,1.3998,animal,1
138,4,10,117.407,11.8202,Town3,env3,3,screwdriver,2.9501,tool,1
151,5,3,22.8374,13.1138,Town3,env3,1,screwdriver,6.4807,tool,1
152,5,3,22.8374,13.1138,Town3,env3,2,emma watson,4.296,face,1
153,5,3,22.8374,13.1138,Town3,env3,3,bear,2.3352,animal,1
16,1,6,130.3653,23.4361,Town4,env4,1,Mark zuckerburg,10.7034,face,0
17,1,6,130.3653,23.4361,Town4,env4,2,?,12.1397,animal,0
18,1,6,130.3653,23.4361,Town4,env4,3,?,0.5912,tool,0
40,2,2,27.9199,33.9986,Town4,env4,1,natalie portman,27.3096,face,1
41,2,2,27.9199,33.9986,Town4,env4,2,gator,4.5028,animal,1
42,2,2,27.9199,33.9986,Town4,env4,3,saw,2.1845,tool,1
106,3,12,184.3958,16.9382,Town4,env4,1,gator,5.6737,animal,1
107,3,12,184.3958,16.9382,Town4,env4,2,saw,3.7753,tool,1
108,3,12,184.3958,16.9382,Town4,env4,3,natalie portman,7.4873,face,1
124,4,6,53.2238,21.142,Town4,env4,1,gator,4.8564,animal,1
125,4,6,53.2238,21.142,Town4,env4,2,saw,6.0869,tool,1
126,4,6,53.2238,21.142,Town4,env4,3,natalie portman,10.1969,face,1
157,5,5,48.6548,10.1035,Town4,env4,1,saw,3.1831,tool,1
158,5,5,48.6548,10.1035,Town4,env4,2,gator,1.7206,animal,1
159,5,5,48.6548,10.1035,Town4,env4,3,natalie portman,5.1979,face,1
28,1,10,196.518,10.6979,Town5,env5,1,?,9.298,face,0
29,1,10,196.518,10.6979,Town5,env5,2,?,0.6558,animal,0
30,1,10,196.518,10.6979,Town5,env5,3,?,0.7422,fruitveg,0
