index,run,trial,onset,duration,cond,rep,resp,acc,respRT,ISIresp,ISIacc,ISIrespRT
1,1,1,12.0054,1.5957,face,0,NR,0,999.0000,NR,0,999.0000
2,1,2,13.6029,1.5976,face,0,0,1,0.3995,NR,0,999.0000
3,1,3,15.2007,1.5993,face,0,0,1,0.4274,NR,0,999.0000
4,1,4,16.8003,1.6002,face,1,1,1,0.3663,NR,0,999.0000
5,1,5,18.4007,1.6002,face,0,0,1,0.3697,NR,0,999.0000
6,1,6,20.0011,1.5990,face,0,0,1,0.3880,NR,0,999.0000
7,1,7,21.6003,1.6007,face,0,0,1,0.4202,NR,0,999.0000
8,1,8,23.2011,1.5995,face,1,1,1,0.5401,NR,0,999.0000
9,1,9,24.8009,1.5996,face,0,0,1,0.3871,NR,0,999.0000
10,1,10,26.4006,1.6003,face,1,1,1,0.4025,NR,0,999.0000
11,1,11,28.0059,9.9957,rest,0,NR,1,999.0000,NR,1,0.0000
12,1,12,38.0019,1.5988,animal,0,0,1,0.5820,NR,0,999.0000
13,1,13,39.6009,1.5994,animal,0,0,1,0.4269,NR,0,999.0000
14,1,14,41.2005,1.5999,animal,0,0,1,0.4273,NR,0,999.0000
15,1,15,42.8006,1.6000,animal,0,0,1,0.4028,NR,0,999.0000
16,1,16,44.4007,1.5998,animal,1,1,1,0.3119,NR,0,999.0000
17,1,17,46.0007,1.5994,animal,0,0,1,0.3149,NR,0,999.0000
18,1,18,47.6003,1.6009,animal,1,1,1,0.4031,NR,0,999.0000
19,1,19,49.2014,1.5991,animal,0,0,1,0.3678,NR,0,999.0000
20,1,20,50.8007,1.6003,animal,1,1,1,0.3855,NR,0,999.0000
21,1,21,52.4012,1.5994,animal,0,0,1,0.4231,NR,0,999.0000
22,1,22,54.0063,9.9955,rest,0,NR,1,999.0000,NR,1,0.0000
23,1,23,64.0020,1.5988,virtualtown,0,NR,0,999.0000,0,1,0.1014
24,1,24,65.6010,1.5994,virtualtown,0,0,1,0.5201,NR,0,999.0000
25,1,25,67.2006,1.6001,virtualtown,1,1,1,0.3832,NR,0,999.0000
26,1,26,68.8010,1.5994,virtualtown,0,0,1,0.3703,NR,0,999.0000
27,1,27,70.4005,1.5998,virtualtown,0,NR,0,999.0000,0,1,0.0485
28,1,28,72.0005,1.6005,virtualtown,1,NR,0,999.0000,NR,0,999.0000
29,1,29,73.6012,1.5996,virtualtown,0,0,1,0.4631,NR,0,999.0000
30,1,30,75.2010,1.5994,virtualtown,0,0,1,0.5795,NR,0,999.0000
31,1,31,76.8006,1.6009,virtualtown,0,NR,0,999.0000,0,1,0.0117
32,1,32,78.4017,1.5986,virtualtown,1,1,1,0.4460,NR,0,999.0000
33,1,33,80.0070,9.9941,rest,0,NR,1,999.0000,NR,1,0.0000
34,1,34,90.0014,1.5991,face,0,0,1,0.3108,NR,0,999.0000
35,1,35,91.6006,1.6004,face,0,0,1,0.3894,NR,0,999.0000
36,1,36,93.2012,1.5990,face,1,1,1,0.3115,NR,0,999.0000
37,1,37,94.8004,1.5999,face,0,0,1,0.2890,NR,0,999.0000
38,1,38,96.4005,1.6003,face,0,0,1,0.3716,NR,0,999.0000
39,1,39,98.0010,1.5995,face,0,0,1,0.3308,NR,0,999.0000
40,1,40,99.6007,1.5995,face,0,0,1,0.3907,NR,0,999.0000
41,1,41,101.2004,1.5998,face,1,1,1,0.3050,NR,0,999.0000
42,1,42,102.8004,1.6000,face,0,0,1,0.2811,NR,0,999.0000
43,1,43,104.4006,1.6004,face,1,1,1,0.3879,NR,0,999.0000
44,1,44,106.0076,9.9933,rest,0,NR,1,999.0000,NR,1,0.0000
45,1,45,116.0011,1.5995,fruitveg,0,0,1,0.5754,NR,0,999.0000
46,1,46,117.6009,1.6003,fruitveg,0,1,0,0.4433,NR,0,999.0000
47,1,47,119.2014,1.5993,fruitveg,1,1,1,0.4662,NR,0,999.0000
48,1,48,120.8009,1.6003,fruitveg,0,0,1,0.4651,NR,0,999.0000
49,1,49,122.4014,1.5987,fruitveg,0,0,1,0.3658,NR,0,999.0000
50,1,50,124.0003,1.5998,fruitveg,0,0,1,0.3759,NR,0,999.0000
51,1,51,125.6003,1.6007,fruitveg,1,1,1,0.3316,NR,0,999.0000
52,1,52,127.2012,1.5998,fruitveg,0,0,1,0.3149,NR,0,999.0000
53,1,53,128.8012,1.5990,fruitveg,0,0,1,0.4217,NR,0,999.0000
54,1,54,130.4004,1.6010,fruitveg,1,1,1,0.3690,NR,0,999.0000
55,1,55,132.0082,9.9931,rest,0,NR,1,999.0000,NR,1,0.0000
56,1,56,142.0015,1.5986,face,0,0,1,0.4290,NR,0,999.0000
57,1,57,143.6002,1.6004,face,0,0,1,0.4058,NR,0,999.0000
58,1,58,145.2008,1.5994,face,0,0,1,0.3856,NR,0,999.0000
59,1,59,146.8004,1.6003,face,1,1,1,0.2924,NR,0,999.0000
60,1,60,148.4009,1.5992,face,0,0,1,0.3636,NR,0,999.0000
61,1,61,150.0003,1.6002,face,1,1,1,0.3201,NR,0,999.0000
62,1,62,151.6007,1.6004,face,0,0,1,0.3580,NR,0,999.0000
63,1,63,153.2013,1.5990,face,1,1,1,0.3216,NR,0,999.0000
64,1,64,154.8005,1.6005,face,0,0,1,0.4263,NR,0,999.0000
65,1,65,156.4011,1.5992,face,0,0,1,0.3817,NR,0,999.0000
66,1,66,158.0087,9.9918,rest,0,NR,1,999.0000,NR,1,0.0000
67,1,67,168.0007,1.6003,animal,0,0,1,0.4519,NR,0,999.0000
68,1,68,169.6012,1.5992,animal,0,NR,0,999.0000,0,1,0.0199
69,1,69,171.2005,1.5999,animal,0,0,1,0.4209,NR,0,999.0000
70,1,70,172.8006,1.5997,animal,0,0,1,0.3860,NR,0,999.0000
71,1,71,174.4005,1.5998,animal,1,1,1,0.3008,NR,0,999.0000
72,1,72,176.0005,1.6007,animal,0,0,1,0.3033,NR,0,999.0000
73,1,73,177.6014,1.5987,animal,0,0,1,0.3557,NR,0,999.0000
74,1,74,179.2003,1.6009,animal,1,1,1,0.3356,NR,0,999.0000
75,1,75,180.8014,1.5989,animal,0,0,1,0.3147,NR,0,999.0000
76,1,76,182.4005,1.5996,animal,1,1,1,0.3648,NR,0,999.0000
77,1,77,184.0093,9.9917,rest,0,NR,1,999.0000,NR,1,0.0000
78,1,78,194.0012,1.6001,fruitveg,0,NR,0,999.0000,0,1,0.0954
79,1,79,195.6015,1.5995,fruitveg,0,0,1,0.4293,NR,0,999.0000
80,1,80,197.2011,1.6000,fruitveg,1,1,1,0.4097,NR,0,999.0000
81,1,81,198.8014,1.5995,fruitveg,0,0,1,0.3009,NR,0,999.0000
82,1,82,200.4010,1.5994,fruitveg,1,1,1,0.3196,NR,0,999.0000
83,1,83,202.0006,1.6001,fruitveg,0,0,1,0.2605,NR,0,999.0000
84,1,84,203.6008,1.5997,fruitveg,0,0,1,0.3863,NR,0,999.0000
85,1,85,205.2007,1.6005,fruitveg,0,0,1,0.3638,NR,0,999.0000
86,1,86,206.8014,1.5992,fruitveg,0,0,1,0.3988,NR,0,999.0000
87,1,87,208.4008,1.6005,fruitveg,1,1,1,0.3011,NR,0,999.0000
88,1,88,210.0099,9.9907,rest,0,NR,1,999.0000,NR,1,0.0000
89,1,89,220.0008,1.5993,fruitveg,0,0,1,0.4488,NR,0,999.0000
90,1,90,221.6002,1.6006,fruitveg,0,0,1,0.3448,NR,0,999.0000
91,1,91,223.2010,1.5991,fruitveg,0,0,1,0.3450,NR,0,999.0000
92,1,92,224.8004,1.5998,fruitveg,0,0,1,0.3700,NR,0,999.0000
93,1,93,226.4003,1.6002,fruitveg,0,0,1,0.3881,NR,0,999.0000
94,1,94,228.0007,1.6001,fruitveg,1,1,1,0.2870,NR,0,999.0000
95,1,95,229.6009,1.6002,fruitveg,0,0,1,0.3171,NR,0,999.0000
96,1,96,231.2013,1.5997,fruitveg,1,1,1,0.3936,NR,0,999.0000
97,1,97,232.8012,1.6003,fruitveg,0,0,1,0.3968,NR,0,999.0000
98,1,98,234.4016,1.5998,fruitveg,1,0,0,0.5426,NR,0,999.0000
99,1,99,236.0105,9.9898,rest,0,NR,1,999.0000,NR,1,0.0000
100,1,100,246.0005,1.6000,tool,0,0,1,0.4267,NR,0,999.0000
101,1,101,247.6007,1.5993,tool,0,0,1,0.4561,NR,0,999.0000
102,1,102,249.2003,1.6011,tool,1,1,1,0.3608,NR,0,999.0000
103,1,103,250.8015,1.5997,tool,0,0,1,0.2663,NR,0,999.0000
104,1,104,252.4014,1.5993,tool,1,1,1,0.3223,NR,0,999.0000
105,1,105,254.0009,1.5992,tool,0,0,1,0.3232,NR,0,999.0000
106,1,106,255.6002,1.6000,tool,0,0,1,0.4679,NR,0,999.0000
107,1,107,257.2004,1.6001,tool,0,0,1,0.3924,NR,0,999.0000
108,1,108,258.8007,1.6002,tool,1,1,1,0.4491,NR,0,999.0000
109,1,109,260.4011,1.5994,tool,0,0,1,0.3699,NR,0,999.0000
110,1,110,262.0111,9.9899,rest,0,NR,1,999.0000,NR,1,0.0000
111,1,111,272.0012,1.5990,face,0,0,1,0.5551,NR,0,999.0000
112,1,112,273.6004,1.6005,face,0,0,1,0.4496,NR,0,999.0000
