index,run,trial,onset,duration,town,pic,itemNum,resp,respRT
1,1,1,1.0012,56.6359,Town10,env10,1,?,43.0403
2,1,1,1.0012,56.6359,Town10,env10,2,?,12.7132
3,1,1,1.0012,56.6359,Town10,env10,3,?,0.8785
4,1,2,57.6831,30.8135,Town12,env12,1,deschanel,23.4617
5,1,2,57.6831,30.8135,Town12,env12,2,stapler,2.2075
6,1,2,57.6831,30.8135,Town12,env12,3,apple,5.1425
7,1,3,88.5438,28.4297,Town7,env7,1,?,26.3102
8,1,3,88.5438,28.4297,Town7,env7,2,?,1.3744
9,1,3,88.5438,28.4297,Town7,env7,3,?,0.7433
10,1,4,117.0203,85.1451,Town2,env2,1,zuckerberg,77.8803
11,1,4,117.0203,85.1451,Town2,env2,2,cucumber,5.1518
12,1,4,117.0203,85.1451,Town2,env2,3,scissors,2.1111
13,1,5,202.2122,27.1781,Town5,env5,1,bananas,12.9873
14,1,5,202.2122,27.1781,Town5,env5,2,beyonce,4.9189
15,1,5,202.2122,27.1781,Town5,env5,3,?,9.2699
16,1,6,229.4379,26.1198,Town11,env11,1,drill,11.2755
17,1,6,229.4379,26.1198,Town11,env11,2,depp,7.7564
18,1,6,229.4379,26.1198,Town11,env11,3,dog,7.0860
19,1,7,255.6046,11.8505,Town3,env3,1,?,10.3625
20,1,7,255.6046,11.8505,Town3,env3,2,?,0.7588
21,1,7,255.6046,11.8505,Town3,env3,3,?,0.7273
22,1,8,267.5019,43.7956,Town8,env8,1,duck,8.9491
23,1,8,267.5019,43.7956,Town8,env8,2,?,31.0367
24,1,8,267.5019,43.7956,Town8,env8,3,?,3.8079
25,1,9,311.3443,66.1229,Town9,env9,1,?,64.8331
26,1,9,311.3443,66.1229,Town9,env9,2,?,0.5925
27,1,9,311.3443,66.1229,Town9,env9,3,?,0.6954
28,1,10,377.5146,33.3788,Town4,env4,1,taylor swift,19.0500
29,1,10,377.5146,33.3788,Town4,env4,2,bear,3.6077
30,1,10,377.5146,33.3788,Town4,env4,3,?,10.7194
31,1,11,410.9407,32.2118,Town6,env6,1,?,30.9068
32,1,11,410.9407,32.2118,Town6,env6,2,?,0.6228
33,1,11,410.9407,32.2118,Town6,env6,3,?,0.6804
34,1,12,443.1995,11.6276,Town1,env1,1,?,10.4899
35,1,12,443.1995,11.6276,Town1,env1,2,?,0.5674
36,1,12,443.1995,11.6276,Town1,env1,3,?,0.5686
37,2,1,1.0012,33.4446,Town4,env4,1,natalie portman,18.0123
38,2,1,1.0012,33.4446,Town4,env4,2,bear,14.5484
39,2,1,1.0012,33.4446,Town4,env4,3,saw,0.8798
40,2,2,34.4955,29.0870,Town3,env3,1,emma watson,21.1034
41,2,2,34.4955,29.0870,Town3,env3,2,bear,4.1823
42,2,2,34.4955,29.0870,Town3,env3,3,screwdriver,3.7995
43,2,3,63.6320,9.9826,Town12,env12,1,deschanel,5.4310
44,2,3,63.6320,9.9826,Town12,env12,2,apple,2.6234
45,2,3,63.6320,9.9826,Town12,env12,3,stapler,1.9263
46,2,4,73.6644,41.3646,Town9,env9,1,mccartney,16.0794
47,2,4,73.6644,41.3646,Town9,env9,2,?,24.6520
48,2,4,73.6644,41.3646,Town9,env9,3,?,0.6311
49,2,5,115.0792,28.3248,Town6,env6,1,taylor swift,7.3970
50,2,5,115.0792,28.3248,Town6,env6,2,cow,2.4234
51,2,5,115.0792,28.3248,Town6,env6,3,drill,18.5025
52,2,6,143.4545,20.5098,Town10,env10,1,grapes,4.7897
53,2,6,143.4545,20.5098,Town10,env10,2,katy perry,3.2231
54,2,6,143.4545,20.5098,Town10,env10,3,drill,12.4952
55,2,7,164.0138,11.8751,Town1,env1,1,lettuce,3.0531
56,2,7,164.0138,11.8751,Town1,env1,2,zebra,5.8535
57,2,7,164.0138,11.8751,Town1,env1,3,clooney,2.9667
58,2,8,175.9383,28.0671,Town7,env7,1,sheldon,6.2864
59,2,8,175.9383,28.0671,Town7,env7,2,?,21.1796
60,2,8,175.9383,28.0671,Town7,env7,3,?,0.5993
61,2,9,204.0546,40.6056,Town5,env5,1,benedict cumberbatch,11.2473
62,2,9,204.0546,40.6056,Town5,env5,2,?,28.6372
63,2,9,204.0546,40.6056,Town5,env5,3,?,0.7192
64,2,10,244.7090,17.5049,Town11,env11,1,depp,13.7432
65,2,10,244.7090,17.5049,Town11,env11,2,?,2.6634
66,2,10,244.7090,17.5049,Town11,env11,3,?,1.0965
67,2,11,262.2631,15.6468,Town2,env2,1,?,14.3827
68,2,11,262.2631,15.6468,Town2,env2,2,?,0.6400
69,2,11,262.2631,15.6468,Town2,env2,3,?,0.6224
70,2,12,277.9595,36.6082,Town8,env8,1,beyonce,2.4938
71,2,12,277.9595,36.6082,Town8,env8,2,dog,3.2878
72,2,12,277.9595,36.6082,Town8,env8,3,?,30.8249
73,3,1,1.0022,20.5391,Town7,env7,1,sheldon,8.4646
74,3,1,1.0022,20.5391,Town7,env7,2,giraffe,10.7502
75,3,1,1.0022,20.5391,Town7,env7,3,drill,1.3202
76,3,2,21.8776,5.8952,Town10,env10,1,katy perry,2.9178
77,3,2,21.8776,5.8952,Town10,env10,2,grapes,1.9110
78,3,2,21.8776,5.8952,Town10,env10,3,duck,1.0645
79,3,3,27.8144,13.6056,Town5,env5,1,benedict cumberbatch,5.9486
80,3,3,27.8144,13.6056,Town5,env5,2,flamingo,3.4642
81,3,3,27.8144,13.6056,Town5,env5,3,watermellon,4.1910
82,3,4,41.4616,12.7351,Town6,env6,1,taylor swift,6.0545
83,3,4,41.4616,12.7351,Town6,env6,2,cow,1.0062
84,3,4,41.4616,12.7351,Town6,env6,3,tape measure,5.6725
85,3,5,54.2385,10.5978,Town4,env4,1,natalie portman,4.5723
86,3,5,54.2385,10.5978,Town4,env4,2,saw,3.0007
87,3,5,54.2385,10.5978,Town4,env4,3,crocodile,3.0229
88,3,6,64.8786,5.9509,Town8,env8,1,beyonce,2.3015
89,3,6,64.8786,5.9509,Town8,env8,2,dog,1.2226
90,3,6,64.8786,5.9509,Town8,env8,3,oranges,2.4246
91,3,7,70.8720,9.3886,Town9,env9,1,paul mccartney,4.1227
92,3,7,70.8720,9.3886,Town9,env9,2,bananas,3.0076
93,3,7,70.8720,9.3886,Town9,env9,3,wrench,2.2566
94,3,8,80.3024,10.7570,Town3,env3,1,emma watson,4.3165
95,3,8,80.3024,10.7570,Town3,env3,2,bear,1.0726
96,3,8,80.3024,10.7570,Town3,env3,3,screwdriver,5.3660
97,3,9,91.1036,12.6869,Town2,env2,1,zuckerberg,7.9268
98,3,9,91.1036,12.6869,Town2,env2,2,cucumber,3.2714
99,3,9,91.1036,12.6869,Town2,env2,3,scissors,1.4869
100,3,10,103.8323,8.0471,Town1,env1,1,lettuce,4.7499
101,3,10,103.8323,8.0471,Town1,env1,2,zebra,1.8163
102,3,10,103.8323,8.0471,Town1,env1,3,clooney,1.4790
103,3,11,111.9210,10.7026,Town12,env12,1,zooey deschanel,5.5014
104,3,11,111.9210,10.7026,Town12,env12,2,stapler,3.7509
105,3,11,111.9210,10.7026,Town12,env12,3,apple,1.4484
106,3,12,122.6652,13.1242,Town11,env11,1,depp,3.0699
107,3,12,122.6652,13.1242,Town11,env11,2,carrot,2.0300
108,3,12,122.6652,13.1242,Town11,env11,3,hammer,8.0222
109,4,1,1.0017,10.1360,Town9,env9,1,paul mccartney,5.3497
110,4,1,1.0017,10.1360,Town9,env9,2,bananas,2.7338
111,4,1,1.0017,10.1360,Town9,env9,3,wrench,2.0484
112,4,2,11.1785,10.3910,Town2,env2,1,mark zuckerberg,5.8621
113,4,2,11.1785,10.3910,Town2,env2,2,cucumber,3.1515
114,4,2,11.1785,10.3910,Town2,env2,3,scissors,1.3755
115,4,3,21.6101,11.2626,Town4,env4,1,natalie portman,5.5737
116,4,3,21.6101,11.2626,Town4,env4,2,crocodile,3.4556
117,4,3,21.6101,11.2626,Town4,env4,3,saw,2.2316
118,4,4,32.9132,14.6399,Town5,env5,1,benedict cumberbatch,5.9265
119,4,4,32.9132,14.6399,Town5,env5,2,flamingo,6.4878
120,4,4,32.9132,14.6399,Town5,env5,3,watermellon,2.2238
121,4,5,47.5952,8.4456,Town6,env6,1,taylor swift,4.5886
122,4,5,47.5952,8.4456,Town6,env6,2,tape measure,3.1846
123,4,5,47.5952,8.4456,Town6,env6,3,cow,0.6706
124,4,6,56.0816,7.9350,Town1,env1,1,lettuce,2.6308
125,4,6,56.0816,7.9350,Town1,env1,2,zebra,3.4802
126,4,6,56.0816,7.9350,Town1,env1,3,clooney,1.8223
127,4,7,64.0574,4.5367,Town8,env8,1,beyonce,2.3751
128,4,7,64.0574,4.5367,Town8,env8,2,dog,0.7590
129,4,7,64.0574,4.5367,Town8,env8,3,oranges,1.4009
130,4,8,68.6353,25.3770,Town10,env10,1,katy perry,3.5581
131,4,8,68.6353,25.3770,Town10,env10,2,grapes,1.2783
132,4,8,68.6353,25.3770,Town10,env10,3,duck,20.5389
133,4,9,94.0535,10.5797,Town7,env7,1,sheldon,2.3336
134,4,9,94.0535,10.5797,Town7,env7,2,giraffe,2.2959
135,4,9,94.0535,10.5797,Town7,env7,3,drill,5.9482
136,4,10,104.6743,10.0471,Town11,env11,1,depp,2.0709
137,4,10,104.6743,10.0471,Town11,env11,2,carrot,5.5589
138,4,10,104.6743,10.0471,Town11,env11,3,hammer,2.4154
139,4,11,114.7619,10.0310,Town3,env3,1,emma watson,5.3264
140,4,11,114.7619,10.0310,Town3,env3,2,bear,1.0397
141,4,11,114.7619,10.0310,Town3,env3,3,screwdriver,3.6629
142,4,12,124.8342,10.1823,Town12,env12,1,zooey deschanel,4.8381
143,4,12,124.8342,10.1823,Town12,env12,2,apple,4.0385
144,4,12,124.8342,10.1823,Town12,env12,3,stapler,1.3038
145,5,1,1.0015,10.4714,Town12,env12,1,zooey deschanel,5.9490
146,5,1,1.0015,10.4714,Town12,env12,2,apple,3.1183
147,5,1,1.0015,10.4714,Town12,env12,3,stapler,1.4001
148,5,2,11.5136,11.3911,Town4,env4,1,natalie portman,5.9415
149,5,2,11.5136,11.3911,Town4,env4,2,saw,3.0167
150,5,2,11.5136,11.3911,Town4,env4,3,crocodile,2.4311
151,5,3,22.9462,8.2071,Town11,env11,1,depp,2.3977
152,5,3,22.9462,8.2071,Town11,env11,2,hammer,3.5677
153,5,3,22.9462,8.2071,Town11,env11,3,carrot,2.2400
154,5,4,31.1939,10.4946,Town3,env3,1,emma watson,4.4696
155,5,4,31.1939,10.4946,Town3,env3,2,bear,1.9191
156,5,4,31.1939,10.4946,Town3,env3,3,screwdriver,4.1042
157,5,5,41.7299,11.8071,Town5,env5,1,cumberbatch,4.9496
158,5,5,41.7299,11.8071,Town5,env5,2,flamingo,3.0636
159,5,5,41.7299,11.8071,Town5,env5,3,watermellon,3.7921
160,5,6,53.5790,9.3249,Town7,env7,1,sheldon,2.8530
161,5,6,53.5790,9.3249,Town7,env7,2,giraffe,2.7108
162,5,6,53.5790,9.3249,Town7,env7,3,drill,3.7593
163,5,7,62.9443,10.2315,Town2,env2,1,zuckerberg,3.8071
164,5,7,62.9443,10.2315,Town2,env2,2,cucumber,4.5833
165,5,7,62.9443,10.2315,Town2,env2,3,scissors,1.8394
166,5,8,73.2167,8.4885,Town9,env9,1,paul mccartney,3.9026
167,5,8,73.2167,8.4885,Town9,env9,2,bananas,2.8798
168,5,8,73.2167,8.4885,Town9,env9,3,wrench,1.7043
169,5,9,81.7466,7.0464,Town1,env1,1,clooney,3.8052
170,5,9,81.7466,7.0464,Town1,env1,2,lettuce,1.9358
171,5,9,81.7466,7.0464,Town1,env1,3,zebra,1.3036
172,5,10,88.8344,7.9414,Town6,env6,1,taylor swift,4.6700
173,5,10,88.8344,7.9414,Town6,env6,2,cow,1.1106
174,5,10,88.8344,7.9414,Town6,env6,3,tape measure,2.1591
175,5,11,96.8164,8.4958,Town8,env8,1,beyonce,2.7757
176,5,11,96.8164,8.4958,Town8,env8,2,dog,0.9917
177,5,11,96.8164,8.4958,Town8,env8,3,oranges,4.7266
178,5,12,105.3536,5.7516,Town10,env10,1,katy perry,2.0708
179,5,12,105.3536,5.7516,Town10,env10,2,duck,1.3429
180,5,12,105.3536,5.7516,Town10,env10,3,grapes,2.3361
