index	block	miniblock	category	rep	imgID	imgFile
1	1	1	fruitveg	0	fruitveg50	Romaine-lettuce.jpg
2	1	1	fruitveg	0	fruitveg52	onion.jpg
3	1	1	fruitveg	1	fruitveg52	onion.jpg
4	1	1	fruitveg	0	fruitveg12	Aberries5.jpg
5	1	1	fruitveg	0	fruitveg34	yellowtomato1.jpg80cbab6e-220c-4f13-8dc9-27f708f6d241Original.jpg
6	1	1	fruitveg	0	fruitveg76	parsnips.jpg
7	1	1	fruitveg	0	fruitveg72	skd286293sdc.jpg
8	1	1	fruitveg	1	fruitveg72	skd286293sdc.jpg
9	1	1	fruitveg	0	fruitveg54	winter_squash2.jpg
10	1	1	fruitveg	1	fruitveg54	winter_squash2.jpg
11	1	0	rest	0	rest	rest
12	1	2	virtualtown	0	virtualtown2	vid_0111.jpg
13	1	2	virtualtown	0	virtualtown71	vid_0312.jpg
14	1	2	virtualtown	0	virtualtown28	vid_0106.jpg
15	1	2	virtualtown	0	virtualtown8	vid_1133.jpg
16	1	2	virtualtown	0	virtualtown53	vid_1845.jpg
17	1	2	virtualtown	1	virtualtown53	vid_1845.jpg
18	1	2	virtualtown	0	virtualtown22	vid_1588.jpg
19	1	2	virtualtown	1	virtualtown22	vid_1588.jpg
20	1	2	virtualtown	0	virtualtown5	vid_0622.jpg
21	1	2	virtualtown	1	virtualtown5	vid_0622.jpg
22	1	0	rest	0	rest	rest
23	1	3	tool	0	tool59	freeplay-xray-wind-up-led-flashlight.jpg
24	1	3	tool	0	tool57	250679_lg.jpg
25	1	3	tool	0	tool2	0.55_lightbulb.jpg
26	1	3	tool	1	tool2	0.55_lightbulb.jpg
27	1	3	tool	0	tool20	Wrench.jpg
28	1	3	tool	0	tool73	5604.jpg
29	1	3	tool	0	tool23	Abell44.jpg
30	1	3	tool	1	tool23	Abell44.jpg
31	1	3	tool	0	tool24	Abrush46.jpg
32	1	3	tool	1	tool24	Abrush46.jpg
33	1	0	rest	0	rest	rest
34	1	4	face	0	face10	TMWfemale21neutral.jpg
35	1	4	face	0	face20	TMWfemale26neutral.jpg
36	1	4	face	0	face16	TMWfemale24neutral.jpg
37	1	4	face	0	face33	TSFWfemale51neutral.jpg
38	1	4	face	1	face33	TSFWfemale51neutral.jpg
39	1	4	face	0	face44	WWfemale20neutral.jpg
40	1	4	face	1	face44	WWfemale20neutral.jpg
41	1	4	face	0	face67	WWmale23-2neutral.jpg
42	1	4	face	1	face67	WWmale23-2neutral.jpg
43	1	4	face	0	face15	TMWfemale24-2neutral.jpg
44	1	0	rest	0	rest	rest
45	1	5	virtualtown	0	virtualtown50	vid_1427.jpg
46	1	5	virtualtown	0	virtualtown14	vid_0019.jpg
