index,run,trial,onset,duration,town,pic,itemNum,resp,respRT
1,1,1,1.0013,156.0544,Town2,env2,1,Mark Zuckerburg,30.1166
2,1,1,1.0013,156.0544,Town2,env2,2,Measuring Tape,104.2386
3,1,1,1.0013,156.0544,Town2,env2,3,?,21.6953
4,1,2,157.0998,81.2179,Town8,env8,1,Beyonce,13.8908
5,1,2,157.0998,81.2179,Town8,env8,2,Dog,65.8217
6,1,2,157.0998,81.2179,Town8,env8,3,?,1.5035
7,1,3,238.3613,120.0766,Town9,env9,1,Sheldon Cooper,114.2118
8,1,3,238.3613,120.0766,Town9,env9,2,Power Drill,3.3503
9,1,3,238.3613,120.0766,Town9,env9,3,Giraffe,2.5127
10,1,4,358.4814,160.9661,Town7,env7,1,Paul McCartney,104.8434
11,1,4,358.4814,160.9661,Town7,env7,2,?,55.5698
12,1,4,358.4814,160.9661,Town7,env7,3,?,0.5511
13,1,5,519.4910,27.0653,Town10,env10,1,Blueberries,13.1208
14,1,5,519.4910,27.0653,Town10,env10,2,Duck,1.1432
15,1,5,519.4910,27.0653,Town10,env10,3,Blue-eyed girl (don't remember name),12.7996
16,1,6,546.6001,65.4870,Town4,env4,1,Taylor Swift,32.3330
17,1,6,546.6001,65.4870,Town4,env4,2,Screwdriver,31.2161
18,1,6,546.6001,65.4870,Town4,env4,3,?,1.9361
19,1,7,612.1307,42.3028,Town6,env6,1,Natalie Portman,38.9014
20,1,7,612.1307,42.3028,Town6,env6,2,?,2.8544
21,1,7,612.1307,42.3028,Town6,env6,3,?,0.5449
22,1,8,654.4784,17.3477,Town12,env12,1,Zoey Deschenel,12.9477
23,1,8,654.4784,17.3477,Town12,env12,2,Apple,2.9672
24,1,8,654.4784,17.3477,Town12,env12,3,Stapler,1.4308
25,1,9,671.8698,47.8455,Town3,env3,1,Emma Watson,43.3980
26,1,9,671.8698,47.8455,Town3,env3,2,?,2.9103
27,1,9,671.8698,47.8455,Town3,env3,3,?,1.5354
28,1,10,719.7614,45.9288,Town1,env1,1,Benedict Cumberlach,13.3505
29,1,10,719.7614,45.9288,Town1,env1,2,?,31.7623
30,1,10,719.7614,45.9288,Town1,env1,3,?,0.8139
31,1,11,765.7342,11.4996,Town11,env11,1,Johnny Depp,5.5003
32,1,11,765.7342,11.4996,Town11,env11,2,Carrots,2.4466
33,1,11,765.7342,11.4996,Town11,env11,3,Hammer,3.5511
34,1,12,777.2773,27.2144,Town5,env5,1,?,26.0607
35,1,12,777.2773,27.2144,Town5,env5,2,?,0.4952
36,1,12,777.2773,27.2144,Town5,env5,3,?,0.6567
