index,run,trial,onset,duration,town,pic,itemNum,resp,respRT
1,1,1,1.0015,111.6886,Town9,env9,1,sherlock,85.0791
2,1,1,1.0015,111.6886,Town9,env9,2,oranges,17.5449
3,1,1,1.0015,111.6886,Town9,env9,3,?,9.0607
4,1,2,112.7373,13.3649,Town12,env12,1,?,12.0126
5,1,2,112.7373,13.3649,Town12,env12,2,?,0.6957
6,1,2,112.7373,13.3649,Town12,env12,3,?,0.6548
7,1,3,126.1484,17.2394,Town3,env3,1,?,15.9494
8,1,3,126.1484,17.2394,Town3,env3,2,?,0.6646
9,1,3,126.1484,17.2394,Town3,env3,3,?,0.6235
10,1,4,143.4343,34.0131,Town8,env8,1,puppy,6.8785
11,1,4,143.4343,34.0131,Town8,env8,2,hammer,16.7264
12,1,4,143.4343,34.0131,Town8,env8,3,depp,10.4064
13,1,5,177.4946,46.1282,Town2,env2,1,?,45.0643
14,1,5,177.4946,46.1282,Town2,env2,2,?,0.5434
15,1,5,177.4946,46.1282,Town2,env2,3,?,0.5186
16,1,6,223.6691,72.1988,Town5,env5,1,watermelon,37.4616
17,1,6,223.6691,72.1988,Town5,env5,2,emma,32.6959
18,1,6,223.6691,72.1988,Town5,env5,3,screwdriver,2.0396
19,1,7,295.9161,42.5938,Town11,env11,1,hammer,19.4998
20,1,7,295.9161,42.5938,Town11,env11,2,depp,2.6465
21,1,7,295.9161,42.5938,Town11,env11,3,carrot,20.4456
22,1,8,338.5575,20.3081,Town7,env7,1,sheldon,11.4203
23,1,8,338.5575,20.3081,Town7,env7,2,drill,5.1105
24,1,8,338.5575,20.3081,Town7,env7,3,giraffe,3.7754
25,1,9,358.9134,15.1678,Town4,env4,1,?,14.1360
26,1,9,358.9134,15.1678,Town4,env4,2,?,0.4797
27,1,9,358.9134,15.1678,Town4,env4,3,?,0.5503
28,1,10,374.1277,6.3259,Town6,env6,1,?,5.3569
29,1,10,374.1277,6.3259,Town6,env6,2,?,0.4797
30,1,10,374.1277,6.3259,Town6,env6,3,?,0.4874
31,1,11,380.5000,38.6420,Town10,env10,1,blueberry,19.7989
32,1,11,380.5000,38.6420,Town10,env10,2,katy,8.8722
33,1,11,380.5000,38.6420,Town10,env10,3,?,9.9691
34,1,12,419.1889,16.5725,Town1,env1,1,?,15.6281
35,1,12,419.1889,16.5725,Town1,env1,2,?,0.4809
36,1,12,419.1889,16.5725,Town1,env1,3,?,0.4618
37,2,1,1.0017,26.0109,Town7,env7,1,sheldon,13.4079
38,2,1,1.0017,26.0109,Town7,env7,2,giraffe,1.6546
39,2,1,1.0017,26.0109,Town7,env7,3,drill,10.9444
40,2,2,27.0625,42.9778,Town5,env5,1,?,41.7938
41,2,2,27.0625,42.9778,Town5,env5,2,?,0.6076
42,2,2,27.0625,42.9778,Town5,env5,3,?,0.5745
43,2,3,70.0894,18.2553,Town1,env1,1,?,17.1506
44,2,3,70.0894,18.2553,Town1,env1,2,?,0.5181
45,2,3,70.0894,18.2553,Town1,env1,3,?,0.5848
46,2,4,88.3937,16.3424,Town12,env12,1,zoey,12.4367
47,2,4,88.3937,16.3424,Town12,env12,2,apple,0.9278
48,2,4,88.3937,16.3424,Town12,env12,3,stapler,2.9763
49,2,5,104.7860,32.5086,Town11,env11,1,hammer,16.5179
50,2,5,104.7860,32.5086,Town11,env11,2,depp,9.3410
51,2,5,104.7860,32.5086,Town11,env11,3,carrots,6.6480
52,2,6,137.3441,58.7830,Town9,env9,1,beatles,23.4538
53,2,6,137.3441,58.7830,Town9,env9,2,banana,3.5195
54,2,6,137.3441,58.7830,Town9,env9,3,scissors,31.8077
55,2,7,196.1778,19.6228,Town10,env10,1,katy,8.4385
56,2,7,196.1778,19.6228,Town10,env10,2,duck,5.6095
57,2,7,196.1778,19.6228,Town10,env10,3,blueberry,5.5731
58,2,8,215.8509,41.9161,Town2,env2,1,zuckerberg,21.9871
59,2,8,215.8509,41.9161,Town2,env2,2,cucumber,3.3911
60,2,8,215.8509,41.9161,Town2,env2,3,scissors,16.5362
61,2,9,257.8164,33.5181,Town6,env6,1,swift,26.9885
62,2,9,257.8164,33.5181,Town6,env6,2,cow,0.9442
63,2,9,257.8164,33.5181,Town6,env6,3,tape,5.5833
64,2,10,291.3852,41.7758,Town3,env3,1,sherlock,39.5909
65,2,10,291.3852,41.7758,Town3,env3,2,?,1.5993
66,2,10,291.3852,41.7758,Town3,env3,3,?,0.5837
67,2,11,333.2105,12.8245,Town4,env4,1,?,11.7919
68,2,11,333.2105,12.8245,Town4,env4,2,?,0.5112
69,2,11,333.2105,12.8245,Town4,env4,3,?,0.5195
70,2,12,346.0841,60.9533,Town8,env8,1,beyonce,5.1812
71,2,12,346.0841,60.9533,Town8,env8,2,oranges,8.5603
72,2,12,346.0841,60.9533,Town8,env8,3,?,47.2100
73,3,1,1.0026,16.1780,Town12,env12,1,zoey,13.4878
74,3,1,1.0026,16.1780,Town12,env12,2,apple,1.7511
75,3,1,1.0026,16.1780,Town12,env12,3,stapler,0.9353
76,3,2,17.2220,21.5334,Town6,env6,1,taytay,10.8896
77,3,2,17.2220,21.5334,Town6,env6,2,tape,10.0340
78,3,2,17.2220,21.5334,Town6,env6,3,cow,0.6078
79,3,3,38.7968,13.3444,Town10,env10,1,katy,5.5103
80,3,3,38.7968,13.3444,Town10,env10,2,blueberry,2.6861
81,3,3,38.7968,13.3444,Town10,env10,3,gecko,5.1461
82,3,4,52.1825,11.5517,Town5,env5,1,sherlock,6.2381
83,3,4,52.1825,11.5517,Town5,env5,2,watermelon,3.9030
84,3,4,52.1825,11.5517,Town5,env5,3,flamingo,1.4088
85,3,5,63.7752,47.0844,Town4,env4,1,alligator,35.7151
86,3,5,63.7752,47.0844,Town4,env4,2,portman,10.0959
87,3,5,63.7752,47.0844,Town4,env4,3,saw,1.2716
88,3,6,110.9026,12.1406,Town7,env7,1,sheldon,5.0455
89,3,6,110.9026,12.1406,Town7,env7,2,giraffe,5.9018
90,3,6,110.9026,12.1406,Town7,env7,3,drill,1.1915
91,3,7,123.0853,14.4221,Town2,env2,1,facebook,5.4468
92,3,7,123.0853,14.4221,Town2,env2,2,cucumber,4.1821
93,3,7,123.0853,14.4221,Town2,env2,3,scissors,4.7914
94,3,8,137.5485,9.8642,Town11,env11,1,carrot,6.3750
95,3,8,137.5485,9.8642,Town11,env11,2,hammer,2.3762
96,3,8,137.5485,9.8642,Town11,env11,3,depp,1.1113
97,3,9,147.4537,7.6298,Town1,env1,1,clooney,5.2375
98,3,9,147.4537,7.6298,Town1,env1,2,lettuce,1.4637
99,3,9,147.4537,7.6298,Town1,env1,3,zebra,0.9269
100,3,10,155.1255,21.5492,Town3,env3,1,hermione,12.4100
101,3,10,155.1255,21.5492,Town3,env3,2,bear,1.4861
102,3,10,155.1255,21.5492,Town3,env3,3,screwdriver,7.6513
103,3,11,176.7177,6.4938,Town8,env8,1,puppy,3.6136
104,3,11,176.7177,6.4938,Town8,env8,2,orange,1.8625
105,3,11,176.7177,6.4938,Town8,env8,3,beyonce,1.0159
106,3,12,183.2531,21.9067,Town9,env9,1,beatles,11.5156
107,3,12,183.2531,21.9067,Town9,env9,2,wrench,5.9257
108,3,12,183.2531,21.9067,Town9,env9,3,banana,4.4634
109,4,1,1.0014,11.2868,Town9,env9,1,beatles,6.4933
110,4,1,1.0014,11.2868,Town9,env9,2,wrench,1.3891
111,4,1,1.0014,11.2868,Town9,env9,3,banana,3.4000
112,4,2,12.3346,7.2811,Town11,env11,1,depp,4.2876
113,4,2,12.3346,7.2811,Town11,env11,2,hammer,1.7033
114,4,2,12.3346,7.2811,Town11,env11,3,carrots,1.2884
115,4,3,19.6626,7.9608,Town3,env3,1,hermione,4.7597
116,4,3,19.6626,7.9608,Town3,env3,2,bear,1.3761
117,4,3,19.6626,7.9608,Town3,env3,3,screwdriver,1.8233
118,4,4,27.6707,4.0326,Town8,env8,1,puppy,2.3685
119,4,4,27.6707,4.0326,Town8,env8,2,oranges,0.8313
120,4,4,27.6707,4.0326,Town8,env8,3,beyonce,0.8311
121,4,5,31.7493,6.5778,Town1,env1,1,clooney,4.3619
122,4,5,31.7493,6.5778,Town1,env1,2,lettuce,1.2704
123,4,5,31.7493,6.5778,Town1,env1,3,zebra,0.9438
124,4,6,38.3730,7.7614,Town12,env12,1,zoey,5.1291
125,4,6,38.3730,7.7614,Town12,env12,2,apple,1.7042
126,4,6,38.3730,7.7614,Town12,env12,3,stapler,0.9264
127,4,7,46.1830,8.3125,Town7,env7,1,sheldon,2.6159
128,4,7,46.1830,8.3125,Town7,env7,2,drill,3.5917
129,4,7,46.1830,8.3125,Town7,env7,3,giraffe,2.1031
130,4,8,54.5422,8.7616,Town2,env2,1,facebook,5.0643
131,4,8,54.5422,8.7616,Town2,env2,2,scissors,2.0319
132,4,8,54.5422,8.7616,Town2,env2,3,cucumber,1.6635
133,4,9,63.3501,7.2259,Town5,env5,1,sherlock,4.2409
134,4,9,63.3501,7.2259,Town5,env5,2,watermelon,1.9033
135,4,9,63.3501,7.2259,Town5,env5,3,flamingo,1.0799
136,4,10,70.6216,15.5531,Town4,env4,1,portman,8.8172
137,4,10,70.6216,15.5531,Town4,env4,2,gator,3.1517
138,4,10,70.6216,15.5531,Town4,env4,3,saw,3.5824
139,4,11,86.2215,11.6333,Town10,env10,1, katy,5.2177
140,4,11,86.2215,11.6333,Town10,env10,2,blueberries,3.2867
141,4,11,86.2215,11.6333,Town10,env10,3,gecko,3.1271
142,4,12,97.9007,12.4661,Town6,env6,1,taytay,6.6175
143,4,12,97.9007,12.4661,Town6,env6,2,cow,1.1527
144,4,12,97.9007,12.4661,Town6,env6,3,tape,4.6941
145,5,1,1.0016,23.4600,Town10,env10,1,katy,7.8360
146,5,1,1.0016,23.4600,Town10,env10,2,gecko,6.7101
147,5,1,1.0016,23.4600,Town10,env10,3,blueberries,8.9099
148,5,2,24.5062,9.2362,Town7,env7,1,sheldon,4.9629
149,5,2,24.5062,9.2362,Town7,env7,2,drill,2.4631
150,5,2,24.5062,9.2362,Town7,env7,3,giraffe,1.8084
151,5,3,33.7857,43.1498,Town9,env9,1,beatles,11.9593
152,5,3,33.7857,43.1498,Town9,env9,2,wrench,4.3763
153,5,3,33.7857,43.1498,Town9,env9,3,?,26.8124
154,5,4,76.9804,13.1475,Town2,env2,1,zuck,7.8989
155,5,4,76.9804,13.1475,Town2,env2,2,scissors,1.9669
156,5,4,76.9804,13.1475,Town2,env2,3,cucumber,3.2799
157,5,5,90.1724,10.1311,Town6,env6,1,taytay,6.0746
158,5,5,90.1724,10.1311,Town6,env6,2,cow,2.5349
159,5,5,90.1724,10.1311,Town6,env6,3,saw,1.5198
160,5,6,100.3483,5.5479,Town12,env12,1,zoey,3.9231
161,5,6,100.3483,5.5479,Town12,env12,2,apple,0.8549
162,5,6,100.3483,5.5479,Town12,env12,3,stapler,0.7680
163,5,7,105.9393,12.1891,Town11,env11,1,hammer,4.9949
164,5,7,105.9393,12.1891,Town11,env11,2,depp,2.6645
165,5,7,105.9393,12.1891,Town11,env11,3,carrot,4.5280
166,5,8,118.1716,18.6676,Town3,env3,1,hermionie,12.7396
167,5,8,118.1716,18.6676,Town3,env3,2,bear,3.3271
168,5,8,118.1716,18.6676,Town3,env3,3,screwdriver,2.5992
169,5,9,136.8824,5.7981,Town1,env1,1,clooney,3.7486
170,5,9,136.8824,5.7981,Town1,env1,2,zebra,1.0230
171,5,9,136.8824,5.7981,Town1,env1,3,lettuce,1.0246
172,5,10,142.7242,10.8679,Town8,env8,1,puppy,3.5547
173,5,10,142.7242,10.8679,Town8,env8,2,beyonce,1.5912
174,5,10,142.7242,10.8679,Town8,env8,3,oranges,5.7203
