index,run,trial,onset,duration,town,pic,itemNum,resp,respRT
1,1,1,1.0019,82.4737,Town6,env6,1,?,81.2643
2,1,1,1.0019,82.4737,Town6,env6,2,?,0.7108
3,1,1,1.0019,82.4737,Town6,env6,3,?,0.4946
4,1,2,83.5162,99.3380,Town4,env4,1,?,95.8970
5,1,2,83.5162,99.3380,Town4,env4,2,jim parsons,2.2945
6,1,2,83.5162,99.3380,Town4,env4,3,?,1.1445
7,1,3,182.8950,38.0122,Town3,env3,1,Johnny Depp,17.2532
8,1,3,182.8950,38.0122,Town3,env3,2,?,20.1819
9,1,3,182.8950,38.0122,Town3,env3,3,?,0.5753
10,1,4,220.9482,26.1604,Town11,env11,1,?,24.7441
11,1,4,220.9482,26.1604,Town11,env11,2,?,0.8630
12,1,4,220.9482,26.1604,Town11,env11,3,?,0.5516
13,1,5,247.1497,56.0330,Town2,env2,1,zoey deschanel,49.3835
14,1,5,247.1497,56.0330,Town2,env2,2,?,6.0392
15,1,5,247.1497,56.0330,Town2,env2,3,?,0.6085
16,1,6,303.2234,10.5821,Town1,env1,1,George Clooney,7.7189
17,1,6,303.2234,10.5821,Town1,env1,2,Cow,1.7585
18,1,6,303.2234,10.5821,Town1,env1,3,?,1.1026
19,1,7,313.8462,4.5284,Town5,env5,1,?,3.2786
20,1,7,313.8462,4.5284,Town5,env5,2,?,0.6648
21,1,7,313.8462,4.5284,Town5,env5,3,?,0.5831
22,1,8,318.4153,12.6071,Town7,env7,1,?,11.4865
23,1,8,318.4153,12.6071,Town7,env7,2,?,0.5826
24,1,8,318.4153,12.6071,Town7,env7,3,?,0.5362
25,1,9,331.0631,8.0542,Town8,env8,1,Natalie Portman,6.8146
26,1,9,331.0631,8.0542,Town8,env8,2,?,0.6879
27,1,9,331.0631,8.0542,Town8,env8,3,?,0.5499
28,1,10,339.1582,15.2084,Town9,env9,1,Paul ,12.5688
29,1,10,339.1582,15.2084,Town9,env9,2,?,1.9984
30,1,10,339.1582,15.2084,Town9,env9,3,?,0.6394
31,1,11,354.4075,26.8548,Town12,env12,1,Benedict ,24.2792
32,1,11,354.4075,26.8548,Town12,env12,2,?,2.0629
33,1,11,354.4075,26.8548,Town12,env12,3,?,0.5110
34,1,12,381.3033,4.4152,Town10,env10,1,?,3.3905
35,1,12,381.3033,4.4152,Town10,env10,2,?,0.5286
36,1,12,381.3033,4.4152,Town10,env10,3,?,0.4943
37,2,1,1.0019,26.7225,Town6,env6,1,taylor swift,16.8956
38,2,1,1.0019,26.7225,Town6,env6,2,measurement tape,8.8551
39,2,1,1.0019,26.7225,Town6,env6,3,?,0.9677
40,2,2,27.7740,10.2689,Town11,env11,1,hammer,5.0764
41,2,2,27.7740,10.2689,Town11,env11,2,johnny depp,2.4229
42,2,2,27.7740,10.2689,Town11,env11,3,carrot,2.7679
43,2,3,38.0923,9.8625,Town10,env10,1,grapes,2.5990
44,2,3,38.0923,9.8625,Town10,env10,2,katy perry,4.0623
45,2,3,38.0923,9.8625,Town10,env10,3,?,3.1993
46,2,4,48.0042,19.6919,Town4,env4,1,saw,5.0122
47,2,4,48.0042,19.6919,Town4,env4,2,natalie portman,14.1089
48,2,4,48.0042,19.6919,Town4,env4,3,?,0.5688
49,2,5,67.7450,10.2544,Town12,env12,1,zoey deschanel,6.7338
50,2,5,67.7450,10.2544,Town12,env12,2,apple,2.2796
51,2,5,67.7450,10.2544,Town12,env12,3,staplers,1.2392
52,2,6,78.0487,4.8867,Town5,env5,1,?,3.9733
53,2,6,78.0487,4.8867,Town5,env5,2,?,0.4795
54,2,6,78.0487,4.8867,Town5,env5,3,?,0.4321
55,2,7,82.9844,4.4873,Town7,env7,1,?,3.3974
56,2,7,82.9844,4.4873,Town7,env7,2,?,0.5598
57,2,7,82.9844,4.4873,Town7,env7,3,?,0.5283
58,2,8,87.5213,9.6851,Town1,env1,1,george clooney ,5.8128
59,2,8,87.5213,9.6851,Town1,env1,2,lettuce,2.7926
60,2,8,87.5213,9.6851,Town1,env1,3,?,1.0778
61,2,9,97.2557,4.9281,Town3,env3,1,?,3.8622
62,2,9,97.2557,4.9281,Town3,env3,2,?,0.5753
63,2,9,97.2557,4.9281,Town3,env3,3,?,0.4889
64,2,10,102.2337,32.2096,Town9,env9,1,paul mccartney,25.5063
65,2,10,102.2337,32.2096,Town9,env9,2,?,6.3420
66,2,10,102.2337,32.2096,Town9,env9,3,?,0.3594
67,2,11,134.4933,5.2777,Town2,env2,1,?,4.3571
68,2,11,134.4933,5.2777,Town2,env2,2,?,0.4783
69,2,11,134.4933,5.2777,Town2,env2,3,?,0.4405
70,2,12,139.8201,7.8651,Town8,env8,1,?,6.7436
71,2,12,139.8201,7.8651,Town8,env8,2,?,0.6147
72,2,12,139.8201,7.8651,Town8,env8,3,?,0.5049
