index,run,trial,onset,duration,town,pic,itemNum,resp,respRT,itemType,acc
13,1,5,301.7372,101.3433,Town1,env1,1,mcchartney,10.2805,face,0
14,1,5,301.7372,101.3433,Town1,env1,2,crocodile,27.8705,animal,0
15,1,5,301.7372,101.3433,Town1,env1,3,george clooney,63.1902,fruitveg,1
52,2,6,134.3442,76.3721,Town1,env1,1,george clooney,6.6878,face,1
53,2,6,134.3442,76.3721,Town1,env1,2,lettuce,52.5519,fruitveg,1
54,2,6,134.3442,76.3721,Town1,env1,3,crocodile,17.1307,animal,0
73,3,1,1.0023,23.92,Town1,env1,1,george clooney,5.6365,face,1
74,3,1,1.0023,23.92,Town1,env1,2,lettuce,7.4541,fruitveg,1
75,3,1,1.0023,23.92,Town1,env1,3,zebra,10.8255,animal,1
127,4,7,67.5693,17.3643,Town1,env1,1,george clooney,9.1391,face,1
128,4,7,67.5693,17.3643,Town1,env1,2,zebra,4.1114,animal,1
129,4,7,67.5693,17.3643,Town1,env1,3,lettuce,4.1121,fruitveg,1
154,5,4,26.4743,9.9339,Town1,env1,1,george clooney,3.878,face,1
155,5,4,26.4743,9.9339,Town1,env1,2,zebra,2.1918,animal,1
156,5,4,26.4743,9.9339,Town1,env1,3,lettuce,3.8622,fruitveg,1
16,1,6,403.1278,31.9311,Town10,env10,1,grapes,7.994,fruitveg,1
17,1,6,403.1278,31.9311,Town10,env10,2,katy perry,21.2962,face,1
18,1,6,403.1278,31.9311,Town10,env10,3,duck,2.6389,animal,1
58,2,8,283.0932,31.4332,Town10,env10,1,grapes,3.0651,fruitveg,1
59,2,8,283.0932,31.4332,Town10,env10,2,katy perry,14.1891,face,1
60,2,8,283.0932,31.4332,Town10,env10,3,duck,14.1771,animal,1
91,3,7,147.4693,10.6935,Town10,env10,1,katy perry,3.67,face,1
92,3,7,147.4693,10.6935,Town10,env10,2,duck,1.3426,animal,1
93,3,7,147.4693,10.6935,Town10,env10,3,grapes,5.679,fruitveg,1
118,4,4,32.5602,11.7522,Town10,env10,1,grapes,3.1909,fruitveg,1
119,4,4,32.5602,11.7522,Town10,env10,2,katty perry,5.2072,face,1
120,4,4,32.5602,11.7522,Town10,env10,3,duck,3.3522,animal,1
151,5,3,16.7702,9.6634,Town10,env10,1,grapes,2.7984,fruitveg,1
152,5,3,16.7702,9.6634,Town10,env10,2,katty perry,4.3342,face,1
153,5,3,16.7702,9.6634,Town10,env10,3,duck,2.5291,animal,1
10,1,4,264.2801,37.4114,Town11,env11,1,hammer,8.1966,tool,1
11,1,4,264.2801,37.4114,Town11,env11,2,johnny depp,10.3378,face,1
12,1,4,264.2801,37.4114,Town11,env11,3,duck,18.8753,fruitveg,0
55,2,7,210.7622,72.2851,Town11,env11,1,katty perry,13.2827,face,0
56,2,7,210.7622,72.2851,Town11,env11,2,flimingo,12.2862,fruitveg,0
57,2,7,210.7622,72.2851,Town11,env11,3,taylor swift,46.7145,tool,0
106,3,12,227.8568,19.7856,Town11,env11,1,carrot,7.841,fruitveg,1
107,3,12,227.8568,19.7856,Town11,env11,2,hammer,2.0552,tool,1
