index,run,trial,onset,duration,town,pic,itemNum,resp,respRT
1,1,1,1.0020,30.5827,Town3,env3,1,?,28.2833
2,1,1,1.0020,30.5827,Town3,env3,2,?,1.3520
3,1,1,1.0020,30.5827,Town3,env3,3,?,0.9434
4,1,2,31.6279,17.8779,Town8,env8,1,puppy,13.0689
5,1,2,31.6279,17.8779,Town8,env8,2,beyonce,2.9438
6,1,2,31.6279,17.8779,Town8,env8,3,?,1.8630
7,1,3,49.5481,12.9948,Town6,env6,1,mark zuckerberg,6.5693
8,1,3,49.5481,12.9948,Town6,env6,2,cucumber,4.1848
9,1,3,49.5481,12.9948,Town6,env6,3,scissor,2.2387
10,1,4,62.5860,5.3654,Town5,env5,1,?,3.7085
11,1,4,62.5860,5.3654,Town5,env5,2,?,0.6710
12,1,4,62.5860,5.3654,Town5,env5,3,?,0.9839
13,1,5,67.9932,8.0175,Town4,env4,1,?,6.6966
14,1,5,67.9932,8.0175,Town4,env4,2,?,0.6629
15,1,5,67.9932,8.0175,Town4,env4,3,?,0.6561
16,1,6,76.0527,5.8287,Town9,env9,1,?,4.1333
17,1,6,76.0527,5.8287,Town9,env9,2,?,0.5744
18,1,6,76.0527,5.8287,Town9,env9,3,?,1.1191
19,1,7,81.9233,3.4874,Town7,env7,1,?,1.7348
20,1,7,81.9233,3.4874,Town7,env7,2,?,1.1671
21,1,7,81.9233,3.4874,Town7,env7,3,?,0.5832
22,1,8,85.4524,9.7009,Town2,env2,1,mark zuckerberg,5.7977
23,1,8,85.4524,9.7009,Town2,env2,2,cucumber,2.5662
24,1,8,85.4524,9.7009,Town2,env2,3,scissor,1.3353
25,1,9,95.1968,7.3138,Town12,env12,1,?,5.8100
26,1,9,95.1968,7.3138,Town12,env12,2,?,0.7503
27,1,9,95.1968,7.3138,Town12,env12,3,?,0.7519
28,1,10,102.5537,14.7884,Town1,env1,1,?,2.0843
29,1,10,102.5537,14.7884,Town1,env1,2,zebra,7.6790
30,1,10,102.5537,14.7884,Town1,env1,3,lettuce,5.0233
31,1,11,117.3847,13.8020,Town10,env10,1,?,12.4257
32,1,11,117.3847,13.8020,Town10,env10,2,?,0.6713
33,1,11,117.3847,13.8020,Town10,env10,3,?,0.7033
34,1,12,131.2290,10.9338,Town11,env11,1,johnny deep,6.4699
35,1,12,131.2290,10.9338,Town11,env11,2,carrot,1.5198
36,1,12,131.2290,10.9338,Town11,env11,3,hammer,2.9422
37,2,1,1.0020,65.2171,Town10,env10,1,Katy Perry,54.7220
38,2,1,1.0020,65.2171,Town10,env10,2,Grapes,7.6439
39,2,1,1.0020,65.2171,Town10,env10,3,Duck,2.8468
40,2,2,66.2618,65.8220,Town4,env4,1,Natalie Portman,17.5505
41,2,2,66.2618,65.8220,Town4,env4,2,Crocodile,3.5825
42,2,2,66.2618,65.8220,Town4,env4,3,?,44.6873
43,2,3,132.1254,20.4740,Town3,env3,1,Emma Watson,9.3585
44,2,3,132.1254,20.4740,Town3,env3,2,Bear,4.7306
45,2,3,132.1254,20.4740,Town3,env3,3,Screwdriver,6.3832
46,2,4,152.6419,31.6988,Town9,env9,1,Paul,15.7651
47,2,4,152.6419,31.6988,Town9,env9,2,Banana,12.1406
48,2,4,152.6419,31.6988,Town9,env9,3,wrench,3.7913
49,2,5,184.3838,16.6423,Town5,env5,1,Benedict,8.6407
50,2,5,184.3838,16.6423,Town5,env5,2,Watermelon,5.1920
51,2,5,184.3838,16.6423,Town5,env5,3,Flamengo,2.8078
52,2,6,201.0678,12.5892,Town7,env7,1,Beyonce,5.6130
53,2,6,201.0678,12.5892,Town7,env7,2,Puppy,4.4552
54,2,6,201.0678,12.5892,Town7,env7,3,Oranges,2.5193
55,2,7,213.6992,10.1181,Town12,env12,1,Zooey,6.9660
56,2,7,213.6992,10.1181,Town12,env12,2,Apple,1.6549
57,2,7,213.6992,10.1181,Town12,env12,3,Staple,1.4951
58,2,8,223.8594,13.9380,Town6,env6,1,Mark Zuckerberg,8.3849
59,2,8,223.8594,13.9380,Town6,env6,2,Cucumber,3.3604
60,2,8,223.8594,13.9380,Town6,env6,3,Scissor,2.1908
61,2,9,237.8399,13.0774,Town2,env2,1,Mark Zuckerberg,7.3801
62,2,9,237.8399,13.0774,Town2,env2,2,Cucumber,3.0083
63,2,9,237.8399,13.0774,Town2,env2,3,Scissor,2.6872
64,2,10,250.9600,8.2208,Town8,env8,1,Beyonce,5.1315
65,2,10,250.9600,8.2208,Town8,env8,2,Orange,1.2161
66,2,10,250.9600,8.2208,Town8,env8,3,Puppy,1.8715
67,2,11,259.2226,9.3347,Town1,env1,1,George Clooney,4.5731
68,2,11,259.2226,9.3347,Town1,env1,2,Zebra,2.6645
69,2,11,259.2226,9.3347,Town1,env1,3,lettuce,2.0952
70,2,12,268.5989,13.9984,Town11,env11,1,Johnny Deep,5.5581
71,2,12,268.5989,13.9984,Town11,env11,2,Carrot,6.9419
72,2,12,268.5989,13.9984,Town11,env11,3,Hammer,1.4965
73,3,1,1.0014,16.7662,Town2,env2,1,Mark Zuckerberg,12.9954
74,3,1,1.0014,16.7662,Town2,env2,2,Cucumber,2.4233
75,3,1,1.0014,16.7662,Town2,env2,3,Scissor,1.3435
76,3,2,17.8139,15.5826,Town11,env11,1,Johnny Deep,3.6715
77,3,2,17.8139,15.5826,Town11,env11,2,Hammer,10.5266
78,3,2,17.8139,15.5826,Town11,env11,3,Carrot,1.3827
79,3,3,33.4421,6.3703,Town8,env8,1,Beyonce,2.7457
80,3,3,33.4421,6.3703,Town8,env8,2,Puppy,1.9519
81,3,3,33.4421,6.3703,Town8,env8,3,Oranges,1.6708
82,3,4,39.8575,171.9458,Town12,env12,1,Katy Perry,170.1295
83,3,4,39.8575,171.9458,Town12,env12,2,?,1.1758
84,3,4,39.8575,171.9458,Town12,env12,3,?,0.6388
85,3,5,211.8491,9.6334,Town5,env5,1,Benedict,3.7382
86,3,5,211.8491,9.6334,Town5,env5,2,Flamengo,2.6228
87,3,5,211.8491,9.6334,Town5,env5,3,Watermelon,3.2705
88,3,6,221.5277,11.2107,Town10,env10,1,Katy Perry,8.6583
89,3,6,221.5277,11.2107,Town10,env10,2,?,1.8956
90,3,6,221.5277,11.2107,Town10,env10,3,?,0.6550
91,3,7,232.7838,36.0708,Town7,env7,1,Jim Parson,25.9503
92,3,7,232.7838,36.0708,Town7,env7,2,Giraffe,6.0637
93,3,7,232.7838,36.0708,Town7,env7,3,Power tool,4.0550
94,3,8,268.9004,8.2594,Town1,env1,1,George Clooney,3.9693
95,3,8,268.9004,8.2594,Town1,env1,2,Zebra,2.0156
96,3,8,268.9004,8.2594,Town1,env1,3,Lettuce,2.2727
97,3,9,277.2054,18.8485,Town6,env6,1,Taylor Swift,12.5918
98,3,9,277.2054,18.8485,Town6,env6,2,Cow,3.1112
99,3,9,277.2054,18.8485,Town6,env6,3,Measuring tape,3.1438
100,3,10,296.1000,10.7580,Town9,env9,1,Paul,3.3462
101,3,10,296.1000,10.7580,Town9,env9,2,Banana,5.1461
102,3,10,296.1000,10.7580,Town9,env9,3,Wrench,2.2639
103,3,11,306.9045,119.2867,Town4,env4,1,Natalie Portman,95.0650
104,3,11,306.9045,119.2867,Town4,env4,2,Crocodile,4.2721
105,3,11,306.9045,119.2867,Town4,env4,3,Saw,19.9477
106,3,12,426.2390,20.0834,Town3,env3,1,Emma Watson,11.4989
107,3,12,426.2390,20.0834,Town3,env3,2,Cow,3.6230
108,3,12,426.2390,20.0834,Town3,env3,3,Bear,4.9595
109,4,1,1.0027,9.8172,Town8,env8,1,Beyonce,6.6469
110,4,1,1.0027,9.8172,Town8,env8,2,Puppy,1.7418
111,4,1,1.0027,9.8172,Town8,env8,3,Oranges,1.4246
112,4,2,10.8756,8.2963,Town11,env11,1,Johnny Deep,4.0303
113,4,2,10.8756,8.2963,Town11,env11,2,Hammer,2.9755
114,4,2,10.8756,8.2963,Town11,env11,3,Carrot,1.2886
115,4,3,19.2279,10.1191,Town3,env3,1,Emma Watson,3.7499
116,4,3,19.2279,10.1191,Town3,env3,2,Bear,1.1920
117,4,3,19.2279,10.1191,Town3,env3,3,Screwdriver,5.1753
118,4,4,29.4033,8.0640,Town1,env1,1,George Clooney,4.7191
119,4,4,29.4033,8.0640,Town1,env1,2,Zebra,1.8387
120,4,4,29.4033,8.0640,Town1,env1,3,Lettuce,1.5044
121,4,5,37.5224,9.0483,Town9,env9,1,Paul,2.2157
122,4,5,37.5224,9.0483,Town9,env9,2,Banana,3.6075
123,4,5,37.5224,9.0483,Town9,env9,3,Wrench,3.2233
124,4,6,46.6274,14.9522,Town4,env4,1,Taylor Swift,8.8379
125,4,6,46.6274,14.9522,Town4,env4,2,Cow,2.7120
126,4,6,46.6274,14.9522,Town4,env4,3,Measuring tape,3.4005
127,4,7,61.6355,15.6497,Town7,env7,1,Jim Parson,6.0791
128,4,7,61.6355,15.6497,Town7,env7,2,Giraffe,6.9686
129,4,7,61.6355,15.6497,Town7,env7,3,Power tool,2.6002
130,4,8,77.3404,7.2653,Town5,env5,1,Benedict,2.4961
131,4,8,77.3404,7.2653,Town5,env5,2,Flamengo,2.6878
132,4,8,77.3404,7.2653,Town5,env5,3,Watermelon,2.0795
133,4,9,84.6610,6.0567,Town12,env12,1,Zooey,2.4322
134,4,9,84.6610,6.0567,Town12,env12,2,Apple,1.8945
135,4,9,84.6610,6.0567,Town12,env12,3,Staple,1.7281
136,4,10,90.7744,10.7662,Town10,env10,1,Katy Perry,4.1255
137,4,10,90.7744,10.7662,Town10,env10,2,Grapes,5.7041
138,4,10,90.7744,10.7662,Town10,env10,3,Duck,0.9348
139,4,11,101.5962,18.2974,Town6,env6,1,Taylor Swift,12.3454
140,4,11,101.5962,18.2974,Town6,env6,2,Cow,1.8310
141,4,11,101.5962,18.2974,Town6,env6,3,Measuring tape,4.1191
142,4,12,119.9501,8.7435,Town2,env2,1,Mark Zuckerberg,4.8057
143,4,12,119.9501,8.7435,Town2,env2,2,Cucumber,2.2321
144,4,12,119.9501,8.7435,Town2,env2,3,Scissor,1.7039
145,5,1,1.0011,14.5394,Town11,env11,1,Johnny Deep,10.2493
146,5,1,1.0011,14.5394,Town11,env11,2,Hammer,2.9335
147,5,1,1.0011,14.5394,Town11,env11,3,Carrot,1.3525
148,5,2,15.5819,6.3976,Town8,env8,1,Beyonce,3.0292
149,5,2,15.5819,6.3976,Town8,env8,2,Puppy,1.7273
150,5,2,15.5819,6.3976,Town8,env8,3,Oranges,1.6393
151,5,3,22.0204,10.0554,Town2,env2,1,Mark Zuckerberg,5.8701
152,5,3,22.0204,10.0554,Town2,env2,2,Cucumber,2.4952
153,5,3,22.0204,10.0554,Town2,env2,3,Scissor,1.6884
154,5,4,32.1185,8.3404,Town12,env12,1,Zooey Deschanel,4.9168
155,5,4,32.1185,8.3404,Town12,env12,2,Apple,2.2399
156,5,4,32.1185,8.3404,Town12,env12,3,Staple,1.1819
157,5,5,40.4998,15.2797,Town3,env3,1,Emma Watson,8.2146
158,5,5,40.4998,15.2797,Town3,env3,2,Bear,4.4806
159,5,5,40.4998,15.2797,Town3,env3,3,Screwdriver,2.5827
160,5,6,55.8208,12.2997,Town10,env10,1,Katy Perry,5.2461
161,5,6,55.8208,12.2997,Town10,env10,2,Duck,5.0201
162,5,6,55.8208,12.2997,Town10,env10,3,Grapes,2.0315
163,5,7,68.1620,24.8012,Town5,env5,1,Benedict ,4.3410
164,5,7,68.1620,24.8012,Town5,env5,2,?,9.4180
165,5,7,68.1620,24.8012,Town5,env5,3,Flamengo,11.0406
166,5,8,93.0065,8.4987,Town1,env1,1,George Clooney,4.9464
167,5,8,93.0065,8.4987,Town1,env1,2,Zebra,1.8797
168,5,8,93.0065,8.4987,Town1,env1,3,Lettuce,1.6707
169,5,9,101.5466,9.0390,Town7,env7,1,Jim Parson,3.7738
170,5,9,101.5466,9.0390,Town7,env7,2,Giraffe,2.6802
171,5,9,101.5466,9.0390,Town7,env7,3,Powertool,2.5832
172,5,10,110.6264,21.5964,Town4,env4,1,Natalie Portman,10.4754
173,5,10,110.6264,21.5964,Town4,env4,2,Crocodile,8.5508
174,5,10,110.6264,21.5964,Town4,env4,3,Saw,2.5682
175,5,11,132.2641,9.6295,Town6,env6,1,Taylor Swift,3.6861
176,5,11,132.2641,9.6295,Town6,env6,2,Cow,2.7192
177,5,11,132.2641,9.6295,Town6,env6,3,Measuring tape,3.2223
178,5,12,141.9347,11.2708,Town9,env9,1,Paul McCartney,6.1824
179,5,12,141.9347,11.2708,Town9,env9,2,Banana,2.4160
180,5,12,141.9347,11.2708,Town9,env9,3,Wrench,2.6706
