index,run,trial,onset,duration,town,pic,itemNum,resp,respRT,itemType,acc
25,1,9,293.8551,11.5388,Town1,env1,1,clooney,6.3708,face,1
26,1,9,293.8551,11.5388,Town1,env1,2,zebra,2.751,animal,1
27,1,9,293.8551,11.5388,Town1,env1,3,lettuce,2.415,fruitveg,1
70,2,12,174.4337,7.4647,Town1,env1,1,Clooney,4.1442,face,1
71,2,12,174.4337,7.4647,Town1,env1,2,Zebra,1.1505,animal,1
72,2,12,174.4337,7.4647,Town1,env1,3,Lettuce,2.1683,fruitveg,1
82,3,4,40.8051,6.0497,Town1,env1,1,Clooney,3.241,face,1
83,3,4,40.8051,6.0497,Town1,env1,2,Zebra,1.2745,animal,1
84,3,4,40.8051,6.0497,Town1,env1,3,Lettuce,1.5325,fruitveg,1
109,4,1,1.0017,13.3743,Town1,env1,1,George Clooney,5.7872,face,1
110,4,1,1.0017,13.3743,Town1,env1,2,Lettuce,3.7288,fruitveg,1
111,4,1,1.0017,13.3743,Town1,env1,3,Zebra,3.8543,animal,1
4,1,2,46.7779,35.6408,Town10,env10,1,Portman,23.0429,face,0
5,1,2,46.7779,35.6408,Town10,env10,2,Duck,7.7968,animal,1
6,1,2,46.7779,35.6408,Town10,env10,3,Grape,4.7994,fruitveg,1
40,2,2,13.646,9.5209,Town10,env10,1,Katy,4.0246,face,1
41,2,2,13.646,9.5209,Town10,env10,2,Duck,1.5259,animal,1
42,2,2,13.646,9.5209,Town10,env10,3,Grapg,3.9685,fruitveg,1
100,3,10,98.4211,8.395,Town10,env10,1,Katy,2.9622,face,1
101,3,10,98.4211,8.395,Town10,env10,2,Duck,2.7748,animal,1
102,3,10,98.4211,8.395,Town10,env10,3,Grape,2.6561,fruitveg,1
121,4,5,56.2194,8.0039,Town10,env10,1,Katy Perry,3.8683,face,1
122,4,5,56.2194,8.0039,Town10,env10,2,Grapes,1.3982,fruitveg,1
123,4,5,56.2194,8.0039,Town10,env10,3,Duck,2.7357,animal,1
31,1,11,337.5979,29.0098,Town11,env11,1,swift,23.4985,face,0
32,1,11,337.5979,29.0098,Town11,env11,2,cow,1.2147,fruitveg,0
33,1,11,337.5979,29.0098,Town11,env11,3,tape esure,4.2947,tool,0
55,2,7,97.1846,29.1124,Town11,env11,1,Depp,18.16,face,1
56,2,7,97.1846,29.1124,Town11,env11,2,Banana,9.5502,fruitveg,0
57,2,7,97.1846,29.1124,Town11,env11,3,Hammer,1.4003,tool,1
88,3,6,59.1725,8.8034,Town11,env11,1,Depp,2.3545,face,1
89,3,6,59.1725,8.8034,Town11,env11,2,Carrot,3.6866,fruitveg,1
90,3,6,59.1725,8.8034,Town11,env11,3,Hammer,2.7604,tool,1
142,4,12,133.9317,14.3736,Town11,env11,1,Johnny Depp,5.5812,face,1
143,4,12,133.9317,14.3736,Town11,env11,2,Hammer,6.0956,tool,1
144,4,12,133.9317,14.3736,Town11,env11,3,Carrot,2.695,fruitveg,1
22,1,8,179.3652,114.4444,Town12,env12,1,taylor,111.1405,face,0
23,1,8,179.3652,114.4444,Town12,env12,2,cow,0.6877,fruitveg,0
24,1,8,179.3652,114.4444,Town12,env12,3,tape measure,2.6145,tool,0
52,2,6,72.0409,25.0966,Town12,env12,1,Zooey,20.3587,face,1
53,2,6,72.0409,25.0966,Town12,env12,2,Apple,1.0881,fruitveg,1
54,2,6,72.0409,25.0966,Town12,env12,3,Stapler,3.648,tool,1
91,3,7,68.0216,10.4666,Town12,env12,1,Zooey,5.2016,face,1
92,3,7,68.0216,10.4666,Town12,env12,2,Apple,1.3916,fruitveg,1
93,3,7,68.0216,10.4666,Town12,env12,3,Stapler,3.8714,tool,1
136,4,10,102.2662,17.7196,Town12,env12,1,Zooey Deschan...,9.0138,face,1
137,4,10,102.2662,17.7196,Town12,env12,2,Apple,3.9263,fruitveg,1
138,4,10,102.2662,17.7196,Town12,env12,3,Stapler,4.7775,tool,1
1,1,1,1.0013,45.7316,Town2,env2,1,Stapler,38.3128,tool,0
2,1,1,1.0013,45.7316,Town2,env2,2,Zooey,3.3435,face,0
3,1,1,1.0013,45.7316,Town2,env2,3,Apple,4.0714,fruitveg,0
49,2,5,55.5709,16.4231,Town2,env2,1,Zuckerburg,8.935,face,1
50,2,5,55.5709,16.4231,Town2,env2,2,Cucumber,4.9428,fruitveg,1
51,2,5,55.5709,16.4231,Town2,env2,3,Scissors,2.5435,tool,1
85,3,5,46.9011,12.2256,Town2,env2,1,Zuckerberg,4.6011,face,1
86,3,5,46.9011,12.2256,Town2,env2,2,Cucumber,2.8962,fruitveg,1
87,3,5,46.9011,12.2256,Town2,env2,3,Scissors,4.7266,tool,1
127,4,7,74.6023,10.8944,Town2,env2,1,Mark Zuckerberg,5.0929,face,1
128,4,7,74.6023,10.8944,Town2,env2,2,Cucumber,4.1114,fruitveg,1
129,4,7,74.6023,10.8944,Town2,env2,3,Scissors,1.6882,tool,1
34,1,12,366.6544,36.5827,Town3,env3,1,?,34.9576,face,0
35,1,12,366.6544,36.5827,Town3,env3,2,?,1.1356,animal,0
36,1,12,366.6544,36.5827,Town3,env3,3,?,0.4875,tool,0
58,2,8,126.3445,9.7354,Town3,env3,1,Emma,4.3988,face,1
59,2,8,126.3445,9.7354,Town3,env3,2,Screwdriver,4.6073,tool,1
60,2,8,126.3445,9.7354,Town3,env3,3,Bear,0.7274,animal,1
73,3,1,1.0021,15.9346,Town3,env3,1,Emma,10.0269,face,1
74,3,1,1.0021,15.9346,Town3,env3,2,Bear,2.2644,animal,1
75,3,1,1.0021,15.9346,Town3,env3,3,Screwdriver,3.6393,tool,1
130,4,8,85.5388,9.3413,Town3,env3,1,Emma Watson,4.1002,face,1
131,4,8,85.5388,9.3413,Town3,env3,2,Bear,2.712,animal,1
132,4,8,85.5388,9.3413,Town3,env3,3,Screwdriver,2.5273,tool,1
28,1,10,305.4397,32.1128,Town4,env4,1,zuckerberg,28.4324,face,0
29,1,10,305.4397,32.1128,Town4,env4,2,cucumber,2.0883,animal,0
30,1,10,305.4397,32.1128,Town4,env4,3,scissors,1.5903,tool,0
46,2,4,46.3868,9.137,Town4,env4,1,Portman,4.0951,face,1
47,2,4,46.3868,9.137,Town4,env4,2,Saw,3.1283,tool,1
48,2,4,46.3868,9.137,Town4,env4,3,Croc,1.9118,animal,1
79,3,3,31.7804,8.979,Town4,env4,1,Portman,4.1464,face,1
80,3,3,31.7804,8.979,Town4,env4,2,Croc,2.3745,animal,1
81,3,3,31.7804,8.979,Town4,env4,3,Saw,2.4563,tool,1
139,4,11,120.0284,13.8615,Town4,env4,1,Natalie Portman,7.4444,face,1
140,4,11,120.0284,13.8615,Town4,env4,2,Crocodile,4.7988,animal,1
141,4,11,120.0284,13.8615,Town4,env4,3,Saw,1.6165,tool,1
7,1,3,82.4643,15.316,Town5,env5,1,Watermelon,5.7623,fruitveg,1
8,1,3,82.4643,15.316,Town5,env5,2,Benedict,3.7841,face,1
9,1,3,82.4643,15.316,Town5,env5,3,Flamingo,5.7677,animal,1
67,2,11,156.6811,17.7054,Town5,env5,1,Benedict,6.6173,face,1
68,2,11,156.6811,17.7054,Town5,env5,2,Watermelon,5.0316,fruitveg,1
69,2,11,156.6811,17.7054,Town5,env5,3,Flamingo,6.0548,animal,1
94,3,8,78.5343,13.1616,Town5,env5,1,Benedict,8.4009,face,1
95,3,8,78.5343,13.1616,Town5,env5,2,Watermelon,2.4468,fruitveg,1
96,3,8,78.5343,13.1616,Town5,env5,3,Flamingo,2.312,animal,1
118,4,4,41.3857,14.7911,Town5,env5,1,Benedict Cumberbatch,8.1648,face,1
119,4,4,41.3857,14.7911,Town5,env5,2,Flamingo,3.4638,animal,1
120,4,4,41.3857,14.7911,Town5,env5,3,Watermelon,3.1608,fruitveg,1
16,1,6,127.8226,25.9292,Town6,env6,1,Depp,20.3363,face,0
17,1,6,127.8226,25.9292,Town6,env6,2,Carrot,3.5683,animal,0
18,1,6,127.8226,25.9292,Town6,env6,3,Hammer,2.0228,tool,0
43,2,3,23.2139,23.1257,Town6,env6,1,Depp,18.8287,face,0
44,2,3,23.2139,23.1257,Town6,env6,2,Carrot,3.3199,animal,0
45,2,3,23.2139,23.1257,Town6,env6,3,Hammer,0.975,tool,0
106,3,12,115.8617,10.2418,Town6,env6,1,Taylor,5.3688,face,1
107,3,12,115.8617,10.2418,Town6,env6,2,Cow,0.7117,animal,1
108,3,12,115.8617,10.2418,Town6,env6,3,Tape Measure,4.1595,tool,1
124,4,6,64.2649,10.2956,Town6,env6,1,Taylor Swift,6.2538,face,1
125,4,6,64.2649,10.2956,Town6,env6,2,Cow,1.9997,animal,1
126,4,6,64.2649,10.2956,Town6,env6,3,Tape Measure,2.0402,tool,1
19,1,7,153.7977,25.5217,Town7,env7,1,Jim,4.6817,face,1
20,1,7,153.7977,25.5217,Town7,env7,2,Giraffe,9.5717,animal,1
21,1,7,153.7977,25.5217,Town7,env7,3,drill,11.2664,tool,1
61,2,9,136.1266,11.18,Town7,env7,1,Jim,7.1474,face,1
62,2,9,136.1266,11.18,Town7,env7,2,Giraffe,1.4466,animal,1
63,2,9,136.1266,11.18,Town7,env7,3,Drill,2.5841,tool,1
76,3,2,16.9827,14.7522,Town7,env7,1,Jim,7.5048,face,1
77,3,2,16.9827,14.7522,Town7,env7,2,Giraffe,5.7428,animal,1
78,3,2,16.9827,14.7522,Town7,env7,3,Drill,1.5025,tool,1
112,4,2,14.4178,15.3656,Town7,env7,1,Jim Parsons,4.7412,face,1
113,4,2,14.4178,15.3656,Town7,env7,2,Giraffe,4.6948,animal,1
114,4,2,14.4178,15.3656,Town7,env7,3,Electric Drill,5.9278,tool,1
13,1,5,120.2639,7.5138,Town8,env8,1,Dog,2.7464,animal,1
14,1,5,120.2639,7.5138,Town8,env8,2,Lemon,0.9743,fruitveg,1
15,1,5,120.2639,7.5138,Town8,env8,3,beyonce,3.7913,face,1
64,2,10,147.3543,9.2802,Town8,env8,1,Beyonce,3.9275,face,1
65,2,10,147.3543,9.2802,Town8,env8,2,Lemon,1.5837,fruitveg,1
66,2,10,147.3543,9.2802,Town8,env8,3,Dog,3.7672,animal,1
97,3,9,91.7417,6.6335,Town8,env8,1,Beyonce,4.2979,face,1
98,3,9,91.7417,6.6335,Town8,env8,2,Dog,1.2068,animal,1
99,3,9,91.7417,6.6335,Town8,env8,3,Lemons,1.1269,fruitveg,1
133,4,9,94.9219,7.3023,Town8,env8,1,Beyonce,3.6849,face,1
134,4,9,94.9219,7.3023,Town8,env8,2,Lemons,1.4885,fruitveg,1
135,4,9,94.9219,7.3023,Town8,env8,3,Dog,2.1271,animal,1
10,1,4,97.8255,22.3923,Town9,env9,1,Bear,12.483,fruitveg,0
11,1,4,97.8255,22.3923,Town9,env9,2,Emma,2.6245,face,0
12,1,4,97.8255,22.3923,Town9,env9,3,Screwdriver,7.2831,tool,0
37,2,1,1.0016,12.5976,Town9,env9,1,Paul,4.3945,face,1
38,2,1,1.0016,12.5976,Town9,env9,2,Banana,4.8797,fruitveg,1
39,2,1,1.0016,12.5976,Town9,env9,3,Wrench,3.3194,tool,1
103,3,11,106.8629,8.953,Town9,env9,1,Paul,2.1606,face,1
104,3,11,106.8629,8.953,Town9,env9,2,Banana,2.391,fruitveg,1
105,3,11,106.8629,8.953,Town9,env9,3,Wrench,4.3994,tool,1
115,4,3,29.8258,11.5177,Town9,env9,1,Paul McCartney,6.6048,face,1
116,4,3,29.8258,11.5177,Town9,env9,2,Banana,3.2314,fruitveg,1
117,4,3,29.8258,11.5177,Town9,env9,3,Wrench,1.6797,tool,1
