index,run,trial,onset,duration,town,pic,itemNum,resp,respRT,itemType,acc
1,1,1,1.0015,44.8111,Town1,env1,1,Cumberbatch,28.6358,face,0
2,1,1,1.0015,44.8111,Town1,env1,2,grapes,10.3225,fruitveg,0
3,1,1,1.0015,44.8111,Town1,env1,3,giraffe,5.8488,animal,0
37,2,1,1.0026,7.9818,Town1,env1,1,clooney,4.2755,face,1
38,2,1,1.0026,7.9818,Town1,env1,2,lettuce,2.022,fruitveg,1
39,2,1,1.0026,7.9818,Town1,env1,3,hammer,1.6803,animal,0
82,3,4,25.9932,6.3074,Town1,env1,1,clooney,3.2227,face,1
83,3,4,25.9932,6.3074,Town1,env1,2,zebra,1.3918,animal,1
84,3,4,25.9932,6.3074,Town1,env1,3,lettuce,1.6909,fruitveg,1
118,4,4,34.6738,9.326,Town1,env1,1,clooney,5.4776,face,1
119,4,4,34.6738,9.326,Town1,env1,2,zebra,2.0383,animal,1
120,4,4,34.6738,9.326,Town1,env1,3,lettuce,1.8083,fruitveg,1
148,5,2,8.0159,6.1776,Town1,env1,1,clooney,2.5927,face,1
149,5,2,8.0159,6.1776,Town1,env1,2,zebra,1.4956,animal,1
150,5,2,8.0159,6.1776,Town1,env1,3,lettuce,2.0874,fruitveg,1
22,1,8,186.0045,19.9283,Town10,env10,1,grapes,7.9753,fruitveg,1
23,1,8,186.0045,19.9283,Town10,env10,2,McCartney,5.9515,face,0
24,1,8,186.0045,19.9283,Town10,env10,3,puppy,5.9998,animal,0
70,2,12,170.9115,10.7688,Town10,env10,1,katy perry,2.6534,face,1
71,2,12,170.9115,10.7688,Town10,env10,2,carrot,3.1674,fruitveg,0
72,2,12,170.9115,10.7688,Town10,env10,3,hammer,4.9462,animal,0
79,3,3,17.4725,8.4715,Town10,env10,1,grapes,3.3187,fruitveg,1
80,3,3,17.4725,8.4715,Town10,env10,2,Perry,3.0389,face,1
81,3,3,17.4725,8.4715,Town10,env10,3,duck,2.1122,animal,1
127,4,7,58.5471,6.2287,Town10,env10,1,grapes,2.4836,fruitveg,1
128,4,7,58.5471,6.2287,Town10,env10,2,Perry,1.8468,face,1
129,4,7,58.5471,6.2287,Town10,env10,3,duck,1.8965,animal,1
175,5,11,79.4777,8.3474,Town10,env10,1,grapes,2.907,fruitveg,1
176,5,11,79.4777,8.3474,Town10,env10,2,perry,2.318,face,1
177,5,11,79.4777,8.3474,Town10,env10,3,duck,3.1206,animal,1
19,1,7,165.501,20.4561,Town11,env11,1,Beyonce,10.6795,face,0
20,1,7,165.501,20.4561,Town11,env11,2,hammer,5.3419,tool,1
21,1,7,165.501,20.4561,Town11,env11,3,aple,4.4328,fruitveg,0
67,2,11,149.729,21.1419,Town11,env11,1,depp,4.0148,face,1
68,2,11,149.729,21.1419,Town11,env11,2,dck,14.406,tool,0
69,2,11,149.729,21.1419,Town11,env11,3,grapes,2.719,fruitveg,0
73,3,1,1.0027,7.4141,Town11,env11,1,carrot,4.6749,fruitveg,1
74,3,1,1.0027,7.4141,Town11,env11,2,hammer,1.2879,tool,1
75,3,1,1.0027,7.4141,Town11,env11,3,depp,1.4473,face,1
121,4,5,44.0545,5.2415,Town11,env11,1,carrot,2.7035,fruitveg,1
122,4,5,44.0545,5.2415,Town11,env11,2,hammer,1.0562,tool,1
123,4,5,44.0545,5.2415,Town11,env11,3,depp,1.4801,face,1
169,5,9,64.8231,5.5769,Town11,env11,1,carrot,3.1374,fruitveg,1
170,5,9,64.8231,5.5769,Town11,env11,2,hammer,1.0076,tool,1
171,5,9,64.8231,5.5769,Town11,env11,3,depp,1.43,face,1
10,1,4,95.2458,24.0594,Town12,env12,1,deschanel,9.8639,face,1
11,1,4,95.2458,24.0594,Town12,env12,2,zebra,7.1389,fruitveg,0
12,1,4,95.2458,24.0594,Town12,env12,3,screwdriver,7.0548,tool,0
40,2,2,9.0264,35.838,Town12,env12,1,cumberbatch,23.9982,face,0
41,2,2,9.0264,35.838,Town12,env12,2,stapler,8.6468,tool,1
42,2,2,9.0264,35.838,Town12,env12,3,apple,3.1913,fruitveg,1
88,3,6,44.4969,6.6251,Town12,env12,1,stapler,3.0397,tool,1
89,3,6,44.4969,6.6251,Town12,env12,2,deschanel,2.191,face,1
90,3,6,44.4969,6.6251,Town12,env12,3,apple,1.3927,fruitveg,1
115,4,3,26.3212,8.3019,Town12,env12,1,stapler,3.67,tool,1
116,4,3,26.3212,8.3019,Town12,env12,2,deschanel,3.4706,face,1
117,4,3,26.3212,8.3019,Town12,env12,3,apple,1.1596,fruitveg,1
157,5,5,33.7197,7.1921,Town12,env12,1,stapler,2.7449,tool,1
158,5,5,33.7197,7.1921,Town12,env12,2,deschanel,2.7748,face,1
159,5,5,33.7197,7.1921,Town12,env12,3,apple,1.6705,fruitveg,1
7,1,3,72.5133,22.6847,Town2,env2,1,clooney,5.9885,face,0
8,1,3,72.5133,22.6847,Town2,env2,2,screwdriver,8.3206,tool,0
9,1,3,72.5133,22.6847,Town2,env2,3,bananas,8.3738,fruitveg,0
52,2,6,82.3773,15.795,Town2,env2,1,zckerberg,7.8265,face,1
53,2,6,82.3773,15.795,Town2,env2,2,cucumber,2.9278,fruitveg,1
54,2,6,82.3773,15.795,Town2,env2,3,scissors,5.0389,tool,1
100,3,10,88.0257,9.832,Town2,env2,1,zuckerberg,4.1749,face,1
101,3,10,88.0257,9.832,Town2,env2,2,cucumbers,3.8242,fruitveg,1
102,3,10,88.0257,9.832,Town2,env2,3,scissors,1.831,tool,1
139,4,11,89.2419,9.7094,Town2,env2,1,zuckerberg,5.2608,face,1
140,4,11,89.2419,9.7094,Town2,env2,2,cucumbers,2.5911,fruitveg,1
141,4,11,89.2419,9.7094,Town2,env2,3,scissors,1.8558,tool,1
151,5,3,14.2395,10.6088,Town2,env2,1,zuckerberg,3.9688,face,1
152,5,3,14.2395,10.6088,Town2,env2,2,cucumbers,2.7358,fruitveg,1
153,5,3,14.2395,10.6088,Town2,env2,3,scissors,3.9024,tool,1
16,1,6,138.9857,26.4689,Town3,env3,1,Depp,10.3694,face,0
17,1,6,138.9857,26.4689,Town3,env3,2,Oranges,7.3896,animal,0
18,1,6,138.9857,26.4689,Town3,env3,3,screwdriv,8.7081,tool,1
58,2,8,111.0451,15.4224,Town3,env3,1,emma watson,8.0313,face,1
59,2,8,111.0451,15.4224,Town3,env3,2,bear,2.3199,animal,1
