index,run,trial,onset,duration,town,pic,itemNum,resp,respRT
1,1,1,1.0011,62.9235,Town12,env12,1,beyonce,53.3604
2,1,1,1.0011,62.9235,Town12,env12,2,dog,3.3267
3,1,1,1.0011,62.9235,Town12,env12,3,lettuce,6.2323
4,1,2,63.9664,44.5982,Town2,env2,1,?,41.5190
5,1,2,63.9664,44.5982,Town2,env2,2,?,1.3104
6,1,2,63.9664,44.5982,Town2,env2,3,?,1.7670
7,1,3,108.6056,80.8639,Town3,env3,1,?,78.9988
8,1,3,108.6056,80.8639,Town3,env3,2,?,0.9996
9,1,3,108.6056,80.8639,Town3,env3,3,?,0.8635
10,1,4,189.5110,10.2274,Town7,env7,1,?,8.3216
11,1,4,189.5110,10.2274,Town7,env7,2,?,0.6235
12,1,4,189.5110,10.2274,Town7,env7,3,?,1.2806
13,1,5,199.7794,23.6480,Town1,env1,1,mark zuckerberg,17.2475
14,1,5,199.7794,23.6480,Town1,env1,2,zucchini,3.4714
15,1,5,199.7794,23.6480,Town1,env1,3,/,2.9272
16,1,6,223.4691,26.0857,Town6,env6,1,?,23.6359
17,1,6,223.4691,26.0857,Town6,env6,2,?,1.0247
18,1,6,223.4691,26.0857,Town6,env6,3,?,1.4232
19,1,7,249.5962,20.9793,Town8,env8,1,?,19.4183
20,1,7,249.5962,20.9793,Town8,env8,2,?,0.6800
21,1,7,249.5962,20.9793,Town8,env8,3,?,0.8794
22,1,8,270.6170,33.0748,Town5,env5,1,?,30.7790
23,1,8,270.6170,33.0748,Town5,env5,2,?,0.7105
24,1,8,270.6170,33.0748,Town5,env5,3,?,1.5835
25,1,9,303.7325,19.1967,Town10,env10,1,?,15.4365
26,1,9,303.7325,19.1967,Town10,env10,2,?,0.8715
27,1,9,303.7325,19.1967,Town10,env10,3,?,2.8869
28,1,10,322.9705,7.9278,Town4,env4,1,?,5.9904
29,1,10,322.9705,7.9278,Town4,env4,2,?,0.8236
30,1,10,322.9705,7.9278,Town4,env4,3,?,1.1122
31,1,11,330.9404,24.2695,Town11,env11,1,?,22.6201
32,1,11,330.9404,24.2695,Town11,env11,2,?,0.7047
33,1,11,330.9404,24.2695,Town11,env11,3,?,0.9430
34,1,12,355.2513,11.8571,Town9,env9,1,?,6.7598
35,1,12,355.2513,11.8571,Town9,env9,2,?,0.9670
36,1,12,355.2513,11.8571,Town9,env9,3,?,4.1285
37,2,1,1.0011,95.3719,Town12,env12,1,?,88.8172
38,2,1,1.0011,95.3719,Town12,env12,2,Emma Watson,3.7675
39,2,1,1.0011,95.3719,Town12,env12,3,screwdriver,2.7828
40,2,2,96.4142,29.0823,Town1,env1,1,?,11.1204
