index,run,trial,onset,duration,town,pic,itemNum,resp,respRT
1,1,1,1.0010,48.0883,Town12,env12,1,stapler,34.0683
2,1,1,1.0010,48.0883,Town12,env12,2,zooey deschanel,11.2651
3,1,1,1.0010,48.0883,Town12,env12,3,apple,2.7510
4,1,2,49.1355,59.7738,Town5,env5,1,emma watson,14.4616
5,1,2,49.1355,59.7738,Town5,env5,2,bear,41.4059
6,1,2,49.1355,59.7738,Town5,env5,3,screwdriver,3.9044
7,1,3,108.9557,40.9320,Town3,env3,1,clooney,32.0998
8,1,3,108.9557,40.9320,Town3,env3,2,zebra,3.8639
9,1,3,108.9557,40.9320,Town3,env3,3,lettuce,4.9666
10,1,4,149.9348,65.6763,Town7,env7,1,jim parsons,8.5499
11,1,4,149.9348,65.6763,Town7,env7,2,giraffe,22.5289
12,1,4,149.9348,65.6763,Town7,env7,3,?,34.5954
13,1,5,215.6574,35.7492,Town9,env9,1,paul mcartney,23.7618
14,1,5,215.6574,35.7492,Town9,env9,2,?,11.1463
15,1,5,215.6574,35.7492,Town9,env9,3,?,0.8392
16,1,6,251.4529,27.0719,Town10,env10,1,?,25.5592
17,1,6,251.4529,27.0719,Town10,env10,2,?,0.8384
18,1,6,251.4529,27.0719,Town10,env10,3,?,0.6724
19,1,7,278.5711,30.3982,Town11,env11,1,johnny depp,8.0685
20,1,7,278.5711,30.3982,Town11,env11,2,hammer,1.9509
21,1,7,278.5711,30.3982,Town11,env11,3,?,20.3769
22,1,8,309.0154,10.8872,Town4,env4,1,?,9.3517
23,1,8,309.0154,10.8872,Town4,env4,2,?,0.7823
24,1,8,309.0154,10.8872,Town4,env4,3,?,0.7515
25,1,9,319.9495,17.1131,Town8,env8,1,dog,10.3683
26,1,9,319.9495,17.1131,Town8,env8,2,orange,1.4800
27,1,9,319.9495,17.1131,Town8,env8,3,katy perry,5.2629
28,1,10,337.1086,12.8769,Town2,env2,1,?,11.3887
29,1,10,337.1086,12.8769,Town2,env2,2,?,0.7511
30,1,10,337.1086,12.8769,Town2,env2,3,?,0.7354
31,1,11,350.0323,11.1623,Town1,env1,1,?,9.6736
32,1,11,350.0323,11.1623,Town1,env1,2,?,0.7361
33,1,11,350.0323,11.1623,Town1,env1,3,?,0.7507
34,1,12,361.2410,17.8356,Town6,env6,1,taylor swift,4.6970
35,1,12,361.2410,17.8356,Town6,env6,2,cow,9.7764
36,1,12,361.2410,17.8356,Town6,env6,3,measuring tape,3.3603
37,2,1,1.0014,17.3436,Town2,env2,1,mark zuckerberg,11.6044
38,2,1,1.0014,17.3436,Town2,env2,2,cucumber,3.5042
39,2,1,1.0014,17.3436,Town2,env2,3,scissors,2.2310
40,2,2,18.3865,6.3010,Town11,env11,1,johnny depp,3.7658
41,2,2,18.3865,6.3010,Town11,env11,2,carrot,1.4470
42,2,2,18.3865,6.3010,Town11,env11,3,hammer,1.0863
43,2,3,24.7280,14.1840,Town1,env1,1,george clooney,10.5026
44,2,3,24.7280,14.1840,Town1,env1,2,lettuce,2.2883
45,2,3,24.7280,14.1840,Town1,env1,3,zebra,1.3912
46,2,4,38.9524,12.5887,Town6,env6,1,taylor swift,3.2857
47,2,4,38.9524,12.5887,Town6,env6,2,cow,6.7977
48,2,4,38.9524,12.5887,Town6,env6,3,measuring tape,2.5034
49,2,5,51.5821,11.1182,Town7,env7,1,jim parsons,3.2861
50,2,5,51.5821,11.1182,Town7,env7,2,drill,3.7424
51,2,5,51.5821,11.1182,Town7,env7,3,giraffe,4.0879
52,2,6,62.7410,17.3760,Town5,env5,1,benedict cumberbatch,6.4219
53,2,6,62.7410,17.3760,Town5,env5,2,watermelon,5.7134
54,2,6,62.7410,17.3760,Town5,env5,3,flamingo,5.2390
55,2,7,80.1591,17.1520,Town12,env12,1,zooey deschanel,9.9507
56,2,7,80.1591,17.1520,Town12,env12,2,stapler,4.3754
57,2,7,80.1591,17.1520,Town12,env12,3,apple,2.8239
58,2,8,97.3519,11.9819,Town4,env4,1,saw,3.6380
59,2,8,97.3519,11.9819,Town4,env4,2,alligator,3.5506
60,2,8,97.3519,11.9819,Town4,env4,3,natalie portman,4.7915
61,2,9,109.3754,6.0542,Town8,env8,1,beyonce,3.1420
62,2,9,109.3754,6.0542,Town8,env8,2,dog,1.3924
63,2,9,109.3754,6.0542,Town8,env8,3,orange,1.5180
