index	block	miniblock	category	rep	imgID	imgFile
1	1	1	tool	0	tool61	hairbrush.jpg
2	1	1	tool	0	tool48	26434084.thl.jpg
3	1	1	tool	0	tool2	0.55_lightbulb.jpg
4	1	1	tool	1	tool2	0.55_lightbulb.jpg
5	1	1	tool	0	tool36	knife01.jpg
6	1	1	tool	1	tool36	knife01.jpg
7	1	1	tool	0	tool11	0.98_Arollofstrin2.jpg
8	1	1	tool	1	tool11	0.98_Arollofstrin2.jpg
9	1	1	tool	0	tool26	Acanopener4.jpg
10	1	1	tool	0	tool9	0.93_Aductta15.jpg
11	1	0	rest	0	rest	rest
12	1	2	tool	0	tool42	Abasket60.jpg
13	1	2	tool	0	tool17	plr-781.00.jpg
14	1	2	tool	0	tool57	250679_lg.jpg
15	1	2	tool	0	tool50	Abucket176.jpg
16	1	2	tool	1	tool50	Abucket176.jpg
17	1	2	tool	0	tool22	Aantiquekey3.jpg
18	1	2	tool	0	tool56	41K7QVRX50L._SS500_.jpg
19	1	2	tool	1	tool56	41K7QVRX50L._SS500_.jpg
20	1	2	tool	0	tool46	ABOWL8.jpg
21	1	2	tool	1	tool46	ABOWL8.jpg
22	1	0	rest	0	rest	rest
23	1	3	fruitveg	0	fruitveg38	Carambola-or-Starfruit.jpg
24	1	3	fruitveg	0	fruitveg5	Acelery3.jpg
25	1	3	fruitveg	0	fruitveg66	green_beans.jpg
26	1	3	fruitveg	1	fruitveg66	green_beans.jpg
27	1	3	fruitveg	0	fruitveg24	002a.jpg
28	1	3	fruitveg	0	fruitveg70	cauliflower.jpg
29	1	3	fruitveg	1	fruitveg70	cauliflower.jpg
30	1	3	fruitveg	0	fruitveg23	banana_resized.jpg
31	1	3	fruitveg	1	fruitveg23	banana_resized.jpg
32	1	3	fruitveg	0	fruitveg56	Shallots-2_web.jpg
33	1	0	rest	0	rest	rest
34	1	4	fruitveg	0	fruitveg46	Kumquats_02.jpg
35	1	4	fruitveg	0	fruitveg33	lemon_PNG3880.jpg
36	1	4	fruitveg	0	fruitveg34	yellowtomato1.jpg80cbab6e-220c-4f13-8dc9-27f708f6d241Original.jpg
37	1	4	fruitveg	0	fruitveg74	hot_banana.jpg
38	1	4	fruitveg	1	fruitveg74	hot_banana.jpg
39	1	4	fruitveg	0	fruitveg40	Peach-WIDE.jpg
40	1	4	fruitveg	1	fruitveg40	Peach-WIDE.jpg
41	1	4	fruitveg	0	fruitveg11	Aapple34.jpg
42	1	4	fruitveg	1	fruitveg11	Aapple34.jpg
43	1	4	fruitveg	0	fruitveg15	ACANTELOP.jpg
44	1	0	rest	0	rest	rest
45	1	5	tool	0	tool34	Atrowel37.jpg
46	1	5	tool	0	tool8	0.86_Acompas19.jpg
47	1	5	tool	0	tool40	26419277.thl.jpg
48	1	5	tool	0	tool18	power-drill.jpg
49	1	5	tool	0	tool37	sharpener01.jpg
50	1	5	tool	1	tool37	sharpener01.jpg
51	1	5	tool	0	tool77	59d69605-c8c8-4899-bd98-2ef78045147e_300.jpg
52	1	5	tool	1	tool77	59d69605-c8c8-4899-bd98-2ef78045147e_300.jpg
53	1	5	tool	0	tool43	Abasket73.jpg
54	1	5	tool	1	tool43	Abasket73.jpg
55	1	0	rest	0	rest	rest
56	1	6	face	0	face29	TSFWfemale34neutral.jpg
57	1	6	face	0	face13	TMWfemale23-3neutral.jpg
58	1	6	face	0	face24	TMWmale22neutral.jpg
59	1	6	face	0	face1	TMWfemale18-2neutral.jpg
60	1	6	face	1	face1	TMWfemale18-2neutral.jpg
61	1	6	face	0	face68	WWmale23-3neutral.jpg
62	1	6	face	1	face68	WWmale23-3neutral.jpg
63	1	6	face	0	face65	WWmale22-4neutral.jpg
64	1	6	face	1	face65	WWmale22-4neutral.jpg
65	1	6	face	0	face72	WWmale23-7neutral.jpg
