index,run,trial,onset,duration,town,pic,itemNum,resp,respRT,itemType,acc
4,1,2,66.1946,67.6864,Town1,env1,1,mark,12.9615,face,0
5,1,2,66.1946,67.6864,Town1,env1,2,cucumber,6.5985,fruitveg,0
6,1,2,66.1946,67.6864,Town1,env1,3,scissor,48.1245,animal,0
46,2,4,72.8072,46.598,Town1,env1,1,george,31.0852,face,1
47,2,4,72.8072,46.598,Town1,env1,2,zebra,3.4084,animal,1
48,2,4,72.8072,46.598,Town1,env1,3,salad,12.1024,fruitveg,1
97,3,9,121.5774,73.7852,Town1,env1,1,George,58.1802,face,1
98,3,9,121.5774,73.7852,Town1,env1,2,Lecture,12.8276,fruitveg,1
99,3,9,121.5774,73.7852,Town1,env1,3,Zebra,2.7755,animal,1
121,4,5,65.8521,50.4354,Town1,env1,1,George,26.9901,face,1
122,4,5,65.8521,50.4354,Town1,env1,2,Lettuce,12.0655,fruitveg,1
123,4,5,65.8521,50.4354,Town1,env1,3,Zebra,11.378,animal,1
157,5,5,47.0576,33.5881,Town1,env1,1,George,11.2486,face,1
158,5,5,47.0576,33.5881,Town1,env1,2,Lettuce,12.0265,fruitveg,1
159,5,5,47.0576,33.5881,Town1,env1,3,Zebra,10.3113,animal,1
25,1,9,437.4165,55.0673,Town10,env10,1,puppy,44.1901,animal,0
26,1,9,437.4165,55.0673,Town10,env10,2,taylor,9.6593,face,0
27,1,9,437.4165,55.0673,Town10,env10,3,?,1.216,fruitveg,0
43,2,3,54.4235,18.3337,Town10,env10,1,katy,14.0531,face,1
44,2,3,54.4235,18.3337,Town10,env10,2,duck,1.7036,animal,1
45,2,3,54.4235,18.3337,Town10,env10,3,grape,2.5753,fruitveg,1
103,3,11,219.6701,21.7755,Town10,env10,1,Katy,4.8661,face,1
104,3,11,219.6701,21.7755,Town10,env10,2,Duck,1.9029,animal,1
105,3,11,219.6701,21.7755,Town10,env10,3,Grape,15.0047,fruitveg,1
130,4,8,139.0315,7.4714,Town10,env10,1,Katy,3.2153,face,1
131,4,8,139.0315,7.4714,Town10,env10,2,Duck,1.3511,animal,1
132,4,8,139.0315,7.4714,Town10,env10,3,Grape,2.903,fruitveg,1
169,5,9,122.0069,11.2715,Town10,env10,1,Katy,7.3198,face,1
170,5,9,122.0069,11.2715,Town10,env10,2,Duck,2.1419,animal,1
171,5,9,122.0069,11.2715,Town10,env10,3,Grape,1.8078,fruitveg,1
13,1,5,256.5252,44.181,Town11,env11,1,carrot,21.6678,fruitveg,1
14,1,5,256.5252,44.181,Town11,env11,2,jonny,13.4392,face,1
15,1,5,256.5252,44.181,Town11,env11,3,hammer,9.0718,tool,1
64,2,10,221.8053,13.4244,Town11,env11,1,Johnny,3.9028,face,1
65,2,10,221.8053,13.4244,Town11,env11,2,carrot,6.9925,fruitveg,1
66,2,10,221.8053,13.4244,Town11,env11,3,hammer,2.5272,tool,1
79,3,3,45.2517,9.6497,Town11,env11,1,Johnny,5.1787,face,1
80,3,3,45.2517,9.6497,Town11,env11,2,Hammer,2.6456,tool,1
81,3,3,45.2517,9.6497,Town11,env11,3,Carrot,1.8232,fruitveg,1
139,4,11,163.4975,12.4696,Town11,env11,1,Johnny,3.9731,face,1
140,4,11,163.4975,12.4696,Town11,env11,2,Hammer,6.2234,tool,1
141,4,11,163.4975,12.4696,Town11,env11,3,Carrot,2.2712,fruitveg,1
154,5,4,38.9453,8.0634,Town11,env11,1,Johnny,4.2239,face,1
155,5,4,38.9453,8.0634,Town11,env11,2,hammer,2.0315,tool,1
156,5,4,38.9453,8.0634,Town11,env11,3,carrot,1.8063,fruitveg,1
10,1,4,154.235,102.2445,Town12,env12,1,screw,95.3075,tool,0
11,1,4,154.235,102.2445,Town12,env12,2,emma,4.9916,face,0
12,1,4,154.235,102.2445,Town12,env12,3,?,1.943,fruitveg,0
40,2,2,34.9889,19.3844,Town12,env12,1,zooey,8.9764,face,1
41,2,2,34.9889,19.3844,Town12,env12,2,stapler,3.8243,tool,1
42,2,2,34.9889,19.3844,Town12,env12,3,apple,6.5819,fruitveg,1
91,3,7,100.358,10.7333,Town12,env12,1,Zooey,6.3888,face,1
92,3,7,100.358,10.7333,Town12,env12,2,Stapler,2.47,tool,1
93,3,7,100.358,10.7333,Town12,env12,3,Apple,1.8725,fruitveg,1
124,4,6,116.336,10.9034,Town12,env12,1,Zooey,6.7264,face,1
125,4,6,116.336,10.9034,Town12,env12,2,Apple,1.7438,fruitveg,1
126,4,6,116.336,10.9034,Town12,env12,3,Stapler,2.4314,tool,1
160,5,6,80.6943,16.1516,Town12,env12,1,Zooey,7.0404,face,1
161,5,6,80.6943,16.1516,Town12,env12,2,Apple,3.9111,fruitveg,1
162,5,6,80.6943,16.1516,Town12,env12,3,Stapler,5.1983,tool,1
1,1,1,1.001,65.1454,Town2,env2,1,stapler,29.3619,tool,0
2,1,1,1.001,65.1454,Town2,env2,2,zooey,33.1802,face,0
3,1,1,1.001,65.1454,Town2,env2,3,apple,2.5992,fruitveg,0
52,2,6,139.6434,11.8865,Town2,env2,1,mark,5.3189,face,1
53,2,6,139.6434,11.8865,Town2,env2,2,cucumber,3.5907,fruitveg,1
54,2,6,139.6434,11.8865,Town2,env2,3,scissor,2.975,tool,1
85,3,5,67.9127,20.7818,Town2,env2,1,Mark,11.7658,face,1
86,3,5,67.9127,20.7818,Town2,env2,2,Scissor,5.9195,tool,1
87,3,5,67.9127,20.7818,Town2,env2,3,cucumber,3.0947,fruitveg,1
136,4,10,155.6712,7.7777,Town2,env2,1,Mark,2.8944,face,1
137,4,10,155.6712,7.7777,Town2,env2,2,Cucumber,2.4812,fruitveg,1
138,4,10,155.6712,7.7777,Town2,env2,3,scissor,2.4,tool,1
148,5,2,18.2831,10.7345,Town2,env2,1,mark,3.165,face,1
149,5,2,18.2831,10.7345,Town2,env2,2,cucumber,4.8409,fruitveg,1
150,5,2,18.2831,10.7345,Town2,env2,3,scissor,2.7268,tool,1
34,1,12,550.2018,30.1405,Town3,env3,1,paul,22.1717,face,0
35,1,12,550.2018,30.1405,Town3,env3,2,banana,4.5508,tool,0
36,1,12,550.2018,30.1405,Town3,env3,3,?,3.4161,animal,0
49,2,5,119.4548,20.1392,Town3,env3,1,emma,10.8917,face,1
