index,run,trial,onset,duration,town,pic,itemNum,resp,respRT
1,1,1,1.0014,32.0305,Town8,env8,1,Beyonce,13.2907
2,1,1,1.0014,32.0305,Town8,env8,2,flamingo,16.6809
3,1,1,1.0014,32.0305,Town8,env8,3,?,2.0548
4,1,2,33.0728,12.6500,Town3,env3,1,?,9.6423
5,1,2,33.0728,12.6500,Town3,env3,2,?,1.2956
6,1,2,33.0728,12.6500,Town3,env3,3,?,1.7102
7,1,3,45.7639,8.8150,Town4,env4,1,?,6.0236
8,1,3,45.7639,8.8150,Town4,env4,2,?,1.0953
9,1,3,45.7639,8.8150,Town4,env4,3,?,1.6943
10,1,4,54.6197,20.7454,Town2,env2,1,Mark Zuckerburg,18.0799
11,1,4,54.6197,20.7454,Town2,env2,2,?,1.3432
12,1,4,54.6197,20.7454,Town2,env2,3,?,1.3205
13,1,5,75.4063,11.9314,Town1,env1,1,?,10.3067
14,1,5,75.4063,11.9314,Town1,env1,2,?,0.8308
15,1,5,75.4063,11.9314,Town1,env1,3,?,0.7921
16,1,6,87.3787,18.6459,Town6,env6,1,Benedict Cumberbatch,15.4381
17,1,6,87.3787,18.6459,Town6,env6,2,?,1.5117
18,1,6,87.3787,18.6459,Town6,env6,3,?,1.6943
19,1,7,106.0663,6.7255,Town7,env7,1,?,5.3484
20,1,7,106.0663,6.7255,Town7,env7,2,?,0.7838
21,1,7,106.0663,6.7255,Town7,env7,3,?,0.5913
22,1,8,112.8327,9.3435,Town11,env11,1,Johnny Depp,4.4140
23,1,8,112.8327,9.3435,Town11,env11,2,?,3.9191
24,1,8,112.8327,9.3435,Town11,env11,3,?,1.0083
25,1,9,122.2179,7.6692,Town5,env5,1,,6.0761
26,1,9,122.2179,7.6692,Town5,env5,2,,0.3847
27,1,9,122.2179,7.6692,Town5,env5,3,?,1.2062
28,1,10,129.9286,13.3675,Town12,env12,1,,11.8144
29,1,10,129.9286,13.3675,Town12,env12,2,?,0.9042
30,1,10,129.9286,13.3675,Town12,env12,3,?,0.6472
31,1,11,143.3374,7.8018,Town9,env9,1,?,6.4162
32,1,11,143.3374,7.8018,Town9,env9,2,?,0.7196
33,1,11,143.3374,7.8018,Town9,env9,3,?,0.6642
34,1,12,151.1807,2.8071,Town10,env10,1,?,1.5250
35,1,12,151.1807,2.8071,Town10,env10,2,?,0.6885
36,1,12,151.1807,2.8071,Town10,env10,3,?,0.5917
37,2,1,1.0010,43.3155,Town9,env9,1,Paul McCartney,36.4094
38,2,1,1.0010,43.3155,Town9,env9,2,Banana,4.4076
39,2,1,1.0010,43.3155,Town9,env9,3,Wrench,2.4943
40,2,2,44.3655,12.0231,Town2,env2,1,Mark Zuckerburg,7.1347
41,2,2,44.3655,12.0231,Town2,env2,2,Scissors,2.3269
42,2,2,44.3655,12.0231,Town2,env2,3,Cucumbers,2.5596
43,2,3,56.4372,19.2749,Town12,env12,1,Apple,6.8305
44,2,3,56.4372,19.2749,Town12,env12,2,Zooey Deschanel,4.3988
45,2,3,56.4372,19.2749,Town12,env12,3,Stapler,8.0438
46,2,4,75.7609,30.6016,Town6,env6,1,Taylor Swift,20.8260
47,2,4,75.7609,30.6016,Town6,env6,2,Cow,2.3117
48,2,4,75.7609,30.6016,Town6,env6,3,Measuring Tape,7.4622
49,2,5,106.4119,11.0000,Town3,env3,1,Emma Watson,5.3573
50,2,5,106.4119,11.0000,Town3,env3,2,Screwdriver,3.6476
51,2,5,106.4119,11.0000,Town3,env3,3,Bear,1.9931
52,2,6,117.4609,12.5092,Town5,env5,1,Benedict Cumberbatch,6.2850
53,2,6,117.4609,12.5092,Town5,env5,2,Watermelon,3.9837
54,2,6,117.4609,12.5092,Town5,env5,3,Flamingo,2.2387
55,2,7,130.0188,6.6398,Town10,env10,1,Katy Perry,4.0319
56,2,7,130.0188,6.6398,Town10,env10,2,Duck,1.1433
57,2,7,130.0188,6.6398,Town10,env10,3,Grape,1.4628
58,2,8,136.7072,9.8714,Town8,env8,1,Beyonce,4.8621
