index,run,trial,onset,duration,cond,rep,resp,acc,respRT,ISIresp,ISIacc,ISIrespRT
1,1,1,12.0046,1.5966,fruitveg,0,NR,0,999.0000,0,1,0.1215
2,1,2,13.6030,1.5974,fruitveg,0,NR,0,0.3843,NR,0,999.0000
3,1,3,15.2006,1.5995,fruitveg,0,0,1,0.5053,NR,0,0.1906
4,1,4,16.8003,1.6003,fruitveg,1,1,1,0.4378,NR,0,0.5899
5,1,5,18.4009,1.6005,fruitveg,0,0,1,0.3235,NR,0,999.0000
6,1,6,20.0015,1.5988,fruitveg,1,1,1,0.3568,NR,0,999.0000
7,1,7,21.6004,1.6000,fruitveg,0,NR,0,0.3919,NR,0,999.0000
8,1,8,23.2006,1.6007,fruitveg,1,1,1,0.5266,NR,0,0.1918
9,1,9,24.8015,1.5988,fruitveg,0,0,1,0.5121,NR,0,0.5910
10,1,10,26.4006,1.6008,fruitveg,0,0,1,0.5777,NR,0,999.0000
11,1,11,28.0166,9.9845,rest,0,NR,1,7.9539,NR,1,0.0000
12,1,12,38.0013,1.5988,tool,0,NR,0,999.0000,0,1,0.0955
13,1,13,39.6003,1.6001,tool,0,0,1,0.4412,NR,0,999.0000
14,1,14,41.2006,1.5997,tool,1,1,1,0.3400,NR,0,0.1907
15,1,15,42.8005,1.6003,tool,0,0,1,0.2334,NR,0,0.5909
16,1,16,44.4010,1.5993,tool,1,1,1,0.3612,NR,0,999.0000
17,1,17,46.0005,1.6008,tool,0,0,1,0.4005,NR,0,999.0000
18,1,18,47.6015,1.5995,tool,1,1,1,0.3200,NR,0,999.0000
19,1,19,49.2012,1.6001,tool,0,0,1,0.3373,NR,0,0.1912
20,1,20,50.8015,1.5997,tool,0,NR,0,999.0000,0,1,0.0062
21,1,21,52.4014,1.5994,tool,0,0,1,0.5634,NR,0,999.0000
22,1,22,54.0171,9.9832,rest,0,NR,1,7.9444,NR,1,0.0000
23,1,23,64.0005,1.6001,face,0,0,1,0.4905,NR,0,999.0000
24,1,24,65.6008,1.5996,face,0,NR,0,0.3916,0,1,0.0045
25,1,25,67.2006,1.6008,face,1,1,1,0.4495,NR,0,0.1915
26,1,26,68.8016,1.5985,face,0,0,1,0.2597,NR,0,0.5920
27,1,27,70.4003,1.6006,face,0,1,0,0.3446,NR,0,999.0000
28,1,28,72.0011,1.5989,face,1,1,1,0.4264,NR,0,999.0000
29,1,29,73.6003,1.6002,face,0,0,1,0.3106,NR,0,999.0000
30,1,30,75.2006,1.5995,face,0,0,1,0.3681,NR,0,0.1923
31,1,31,76.8003,1.6002,face,1,1,1,0.3631,NR,0,0.5918
32,1,32,78.4007,1.5994,face,0,0,1,0.3854,NR,0,999.0000
33,1,33,80.0175,9.9835,rest,0,NR,1,7.9344,NR,1,0.0000
34,1,34,90.0013,1.6000,tool,0,NR,0,999.0000,0,1,0.0494
35,1,35,91.6015,1.5992,tool,0,0,1,0.4795,NR,0,999.0000
36,1,36,93.2009,1.5996,tool,0,0,1,0.4323,NR,0,0.1917
37,1,37,94.8006,1.6003,tool,1,1,1,0.3151,NR,0,0.5919
38,1,38,96.4011,1.5992,tool,0,0,1,0.2353,NR,0,999.0000
39,1,39,98.0005,1.5998,tool,1,0,0,0.3906,NR,0,999.0000
40,1,40,99.6004,1.6007,tool,0,0,1,0.5369,NR,0,999.0000
41,1,41,101.2013,1.5991,tool,0,0,1,0.5566,NR,0,0.1933
42,1,42,102.8007,1.5996,tool,0,0,1,0.4490,NR,0,0.5922
43,1,43,104.4005,1.6000,tool,1,1,1,0.2688,NR,0,999.0000
44,1,44,106.0181,9.9820,rest,0,NR,1,7.9253,NR,1,0.0000
45,1,45,116.0003,1.6009,fruitveg,0,0,1,0.4213,NR,0,999.0000
46,1,46,117.6015,1.5989,fruitveg,0,0,1,0.3891,NR,0,999.0000
47,1,47,119.2006,1.6001,fruitveg,1,1,1,0.2926,NR,0,0.1921
48,1,48,120.8009,1.5996,fruitveg,0,0,1,0.2422,NR,0,0.5919
49,1,49,122.4007,1.6005,fruitveg,0,0,1,0.3357,NR,0,999.0000
50,1,50,124.0013,1.5989,fruitveg,1,1,1,0.2953,NR,0,999.0000
51,1,51,125.6004,1.6005,fruitveg,0,0,1,0.2294,NR,0,999.0000
52,1,52,127.2012,1.5994,fruitveg,0,0,1,0.3917,NR,0,0.1923
53,1,53,128.8008,1.6001,fruitveg,0,0,1,0.3527,NR,0,0.5934
54,1,54,130.4010,1.5993,fruitveg,1,1,1,0.3955,NR,0,999.0000
55,1,55,132.0187,9.9820,rest,0,NR,1,7.9143,NR,1,0.0000
56,1,56,142.0009,1.5998,animal,0,0,1,0.3871,NR,0,999.0000
57,1,57,143.6009,1.5999,animal,0,0,1,0.4774,NR,0,999.0000
58,1,58,145.2010,1.5999,animal,1,1,1,0.3490,NR,0,0.1921
59,1,59,146.8011,1.5998,animal,0,0,1,0.3553,NR,0,0.5932
60,1,60,148.4011,1.5999,animal,1,1,1,0.3900,NR,0,999.0000
61,1,61,150.0012,1.5992,animal,0,0,1,0.2728,NR,0,999.0000
62,1,62,151.6006,1.5999,animal,0,0,1,0.5140,NR,0,999.0000
63,1,63,153.2007,1.5999,animal,1,1,1,0.4367,NR,0,0.2082
64,1,64,154.8008,1.5999,animal,0,0,1,0.5690,NR,0,0.5935
65,1,65,156.4009,1.5997,animal,0,1,0,0.5198,NR,0,999.0000
66,1,66,158.0193,9.9819,rest,0,NR,1,7.9036,NR,1,0.0000
67,1,67,168.0015,1.5986,face,0,0,1,0.5039,NR,0,999.0000
68,1,68,169.6003,1.6003,face,0,0,1,0.4552,NR,0,999.0000
69,1,69,171.2008,1.5994,face,0,0,1,0.4085,NR,0,0.1931
70,1,70,172.8004,1.6006,face,1,1,1,0.3596,NR,0,0.5940
71,1,71,174.4012,1.5993,face,0,0,1,0.2010,NR,0,999.0000
72,1,72,176.0007,1.5994,face,1,1,1,0.3664,NR,0,999.0000
73,1,73,177.6003,1.6006,face,0,0,1,0.2823,NR,0,999.0000
74,1,74,179.2011,1.5994,face,0,0,1,0.4941,NR,0,0.2011
75,1,75,180.8007,1.6005,face,0,0,1,0.4781,NR,0,0.6110
76,1,76,182.4014,1.5990,face,1,1,1,0.4322,NR,0,999.0000
77,1,77,184.0138,9.9871,rest,0,NR,1,7.9006,NR,1,0.0000
78,1,78,194.0012,1.5990,virtualtown,0,0,1,0.4289,NR,0,999.0000
79,1,79,195.6004,1.6000,virtualtown,0,0,1,0.4921,NR,0,999.0000
80,1,80,197.2005,1.6001,virtualtown,0,1,0,0.5135,NR,0,0.2094
81,1,81,198.8009,1.6000,virtualtown,1,NR,0,999.0000,1,1,0.1329
82,1,82,200.4011,1.5996,virtualtown,0,0,1,0.2764,NR,0,999.0000
83,1,83,202.0009,1.6000,virtualtown,1,1,1,0.3978,NR,0,999.0000
84,1,84,203.6010,1.6004,virtualtown,0,0,1,0.4778,NR,0,999.0000
85,1,85,205.2016,1.5992,virtualtown,0,0,1,0.5786,NR,0,0.2096
86,1,86,206.8009,1.6000,virtualtown,0,0,1,0.5479,NR,0,0.6036
87,1,87,208.4012,1.5991,virtualtown,1,1,1,0.3441,NR,0,999.0000
88,1,88,210.0054,9.9954,rest,0,NR,1,7.8975,NR,1,0.0000
89,1,89,220.0010,1.6000,animal,0,NR,0,999.0000,0,1,0.1828
90,1,90,221.6012,1.6001,animal,0,0,1,0.4782,NR,0,999.0000
91,1,91,223.2015,1.5986,animal,1,1,1,0.4929,NR,0,0.2014
92,1,92,224.8003,1.6000,animal,0,0,1,0.2149,NR,0,0.6122
93,1,93,226.4005,1.6004,animal,1,1,1,0.3703,NR,0,999.0000
94,1,94,228.0010,1.6003,animal,0,0,1,0.2255,NR,0,999.0000
95,1,95,229.6015,1.5992,animal,0,0,1,0.4091,NR,0,999.0000
96,1,96,231.2009,1.5993,animal,1,1,1,0.3839,NR,0,0.2032
97,1,97,232.8005,1.5996,animal,0,0,1,0.3980,NR,0,0.5970
98,1,98,234.4003,1.6011,animal,0,NR,0,999.0000,0,1,0.2068
99,1,99,236.0137,9.9873,rest,0,NR,1,7.8802,NR,1,0.0000
100,1,100,246.0012,1.5998,virtualtown,0,NR,0,0.0105,0,1,0.0219
101,1,101,247.6012,1.5993,virtualtown,0,0,1,0.4938,NR,0,999.0000
102,1,102,249.2007,1.6006,virtualtown,1,1,1,0.5017,NR,0,0.2113
103,1,103,250.8015,1.5988,virtualtown,0,0,1,0.4515,NR,0,0.6062
104,1,104,252.4005,1.6003,virtualtown,1,1,1,0.4647,NR,0,999.0000
105,1,105,254.0010,1.6003,virtualtown,0,0,1,0.4559,NR,0,999.0000
106,1,106,255.6015,1.5995,virtualtown,0,0,1,0.4330,NR,0,999.0000
107,1,107,257.2011,1.5992,virtualtown,0,0,1,0.4406,NR,0,0.2122
108,1,108,258.8006,1.5996,virtualtown,0,0,1,0.5410,NR,0,0.6054
109,1,109,260.4004,1.6007,virtualtown,1,1,1,0.3789,NR,0,999.0000
110,1,110,262.0052,9.9958,rest,0,NR,1,7.8799,NR,1,0.0000
111,1,111,272.0012,1.5990,animal,0,0,1,0.4638,NR,0,999.0000
112,1,112,273.6004,1.5998,animal,0,0,1,0.4369,NR,0,999.0000
113,1,113,275.2004,1.6002,animal,0,0,1,0.3270,NR,0,0.2044
114,1,114,276.8008,1.5998,animal,1,1,1,0.3504,NR,0,0.5984
115,1,115,278.4008,1.6005,animal,0,0,1,0.3260,NR,0,999.0000
116,1,116,280.0015,1.5991,animal,0,0,1,0.4164,NR,0,999.0000
117,1,117,281.6008,1.5998,animal,0,0,1,0.4849,NR,0,999.0000
118,1,118,283.2008,1.5995,animal,1,1,1,0.5093,NR,0,0.2054
119,1,119,284.8005,1.6004,animal,0,0,1,0.3394,NR,0,0.6121
120,1,120,286.4011,1.6001,animal,1,1,1,0.3606,NR,0,999.0000
121,1,121,288.0134,9.9876,rest,0,NR,1,7.8613,NR,1,0.0000
122,1,122,298.0012,1.6000,tool,0,0,1,0.4421,NR,0,999.0000
