index,run,trial,onset,duration,town,pic,itemNum,resp,respRT,itemType,acc
25,1,9,357.5362,23.7083,Town1,env1,1,johnny depp,20.3473,face,0
26,1,9,357.5362,23.7083,Town1,env1,2,?,2.3506,animal,0
27,1,9,357.5362,23.7083,Town1,env1,3,?,1.0086,object,0
70,2,12,214.659,16.9803,Town1,env1,1,george clooney,10.2834,face,1
71,2,12,214.659,16.9803,Town1,env1,2,zebra,2.6793,animal,1
72,2,12,214.659,16.9803,Town1,env1,3,>,4.0156,object,0
88,3,6,83.9392,14.884,Town1,env1,1,george,7.5358,face,1
89,3,6,83.9392,14.884,Town1,env1,2,zebra,2.4387,animal,1
90,3,6,83.9392,14.884,Town1,env1,3,lettuce,4.9078,object,1
124,4,6,55.2003,16.705,Town1,env1,1,george,10.8236,face,1
125,4,6,55.2003,16.705,Town1,env1,2,zebra,2.1195,animal,1
126,4,6,55.2003,16.705,Town1,env1,3,lettuce,3.7601,object,1
163,5,7,98.7203,15.4098,Town1,env1,1,george,11.5449,face,1
164,5,7,98.7203,15.4098,Town1,env1,2,zebra,2.3266,animal,1
165,5,7,98.7203,15.4098,Town1,env1,3,lettuce,1.5366,object,1
13,1,5,183.5915,18.4992,Town10,env10,1,duck,7.3634,animal,1
14,1,5,183.5915,18.4992,Town10,env10,2,katy perry,4.9434,face,1
15,1,5,183.5915,18.4992,Town10,env10,3,?,6.1904,object,0
64,2,10,184.2447,8.424,Town10,env10,1,grapes,4.624,object,1
65,2,10,184.2447,8.424,Town10,env10,2,katy perry,2.3034,face,1
66,2,10,184.2447,8.424,Town10,env10,3,duck,1.4947,animal,1
76,3,2,17.4592,8.3578,Town10,env10,1,duck,3.013,animal,1
77,3,2,17.4592,8.3578,Town10,env10,2,katy perry,2.5597,face,1
78,3,2,17.4592,8.3578,Town10,env10,3,grapes,2.7832,object,1
136,4,10,95.3381,9.0621,Town10,env10,1,duck,2.5827,animal,1
137,4,10,95.3381,9.0621,Town10,env10,2,grapes,4.3433,object,1
138,4,10,95.3381,9.0621,Town10,env10,3,katy perry,2.1343,face,1
175,5,11,165.8013,9.3384,Town10,env10,1,duck,2.5531,animal,1
176,5,11,165.8013,9.3384,Town10,env10,2,katy,1.1997,face,1
177,5,11,165.8013,9.3384,Town10,env10,3,grapes,5.5838,object,1
22,1,8,304.1598,53.3305,Town11,env11,1,?,51.923,face,0
23,1,8,304.1598,53.3305,Town11,env11,2,?,0.7191,animal,0
24,1,8,304.1598,53.3305,Town11,env11,3,?,0.6865,object,0
49,2,5,88.8427,11.8724,Town11,env11,1,johnny depp,4.6008,face,1
50,2,5,88.8427,11.8724,Town11,env11,2,drill,5.518,object,0
51,2,5,88.8427,11.8724,Town11,env11,3,?,1.7515,animal,0
106,3,12,167.4662,9.3645,Town11,env11,1,johnny depp,5.3729,face,1
107,3,12,167.4662,9.3645,Town11,env11,2,elephant,2.7829,animal,1
108,3,12,167.4662,9.3645,Town11,env11,3,carrot,1.2067,object,1
133,4,9,87.442,7.8554,Town11,env11,1,johnny depp,3.503,face,1
134,4,9,87.442,7.8554,Town11,env11,2,elephant,3.0549,animal,1
135,4,9,87.442,7.8554,Town11,env11,3,carrot,1.2955,object,1
166,5,8,114.1762,12.8334,Town11,env11,1,johnny depp,6.9522,face,1
167,5,8,114.1762,12.8334,Town11,env11,2,elephant,2.5197,animal,1
168,5,8,114.1762,12.8334,Town11,env11,3,carrots,3.3597,object,1
7,1,3,118.984,49.5949,Town12,env12,1,apple,13.4423,object,1
8,1,3,118.984,49.5949,Town12,env12,2,zooey,4.2069,face,1
9,1,3,118.984,49.5949,Town12,env12,3,panda,31.9438,animal,1
58,2,8,144.8581,8.9714,Town12,env12,1,apples,5.1395,object,1
59,2,8,144.8581,8.9714,Town12,env12,2,zooey,2.0394,face,1
60,2,8,144.8581,8.9714,Town12,env12,3,panda,1.7904,animal,1
91,3,7,98.8654,14.9453,Town12,env12,1,zooey,5.7905,face,1
92,3,7,98.8654,14.9453,Town12,env12,2,apple,6.0102,object,1
93,3,7,98.8654,14.9453,Town12,env12,3,panda,3.1428,animal,1
142,4,12,113.2975,6.8153,Town12,env12,1,zooey,4.5421,face,1
143,4,12,113.2975,6.8153,Town12,env12,2,apple,1.1848,object,1
144,4,12,113.2975,6.8153,Town12,env12,3,panda,1.0866,animal,1
151,5,3,55.0692,6.1137,Town12,env12,1,zooey,3.6808,face,1
152,5,3,55.0692,6.1137,Town12,env12,2,panda,1.104,animal,1
153,5,3,55.0692,6.1137,Town12,env12,3,apple,1.3273,object,1
16,1,6,202.1361,54.8728,Town2,env2,1,zuckeberg,12.0597,face,1
17,1,6,202.1361,54.8728,Town2,env2,2,?,41.8744,animal,0
18,1,6,202.1361,54.8728,Town2,env2,3,?,0.937,object,0
61,2,9,153.8763,30.3205,Town2,env2,1,zuckeberg,9.0251,face,1
62,2,9,153.8763,30.3205,Town2,env2,2,cucumber,2.9198,object,1
63,2,9,153.8763,30.3205,Town2,env2,3,drill,18.3735,object,0
79,3,3,25.8591,35.1529,Town2,env2,1,zuckerberg,5.5013,face,1
80,3,3,25.8591,35.1529,Town2,env2,2,cucumbe,4.4863,object,1
81,3,3,25.8591,35.1529,Town2,env2,3,cat,25.1635,animal,1
112,4,2,11.5346,8.3586,Town2,env2,1,zuckerberg,4.774,face,1
113,4,2,11.5346,8.3586,Town2,env2,2,cucumber,2.1987,object,1
114,4,2,11.5346,8.3586,Town2,env2,3,cat,1.384,animal,1
169,5,9,127.0564,24.6877,Town2,env2,1,zuckerburg,5.0973,face,1
170,5,9,127.0564,24.6877,Town2,env2,2,cat,9.6123,animal,1
171,5,9,127.0564,24.6877,Town2,env2,3,cucumber,9.9763,object,1
34,1,12,473.36,92.15,Town3,env3,1,panda,77.097,animal,0
35,1,12,473.36,92.15,Town3,env3,2,grapes,8.3228,object,0
36,1,12,473.36,92.15,Town3,env3,3,jim,6.7283,face,0
55,2,7,115.6877,29.1234,Town3,env3,1,emma watson,17.9785,face,1
56,2,7,115.6877,29.1234,Town3,env3,2,screwdriver,5.0157,object,1
57,2,7,115.6877,29.1234,Town3,env3,3,?,6.1272,animal,0
103,3,11,151.436,15.9866,Town3,env3,1,bear,8.8029,animal,1
104,3,11,151.436,15.9866,Town3,env3,2,emma,3.3036,face,1
105,3,11,151.436,15.9866,Town3,env3,3,screwdriver,3.8783,object,1
115,4,3,19.9338,8.2557,Town3,env3,1,bear,3.4378,animal,1
116,4,3,19.9338,8.2557,Town3,env3,2,emma,2.104,face,1
117,4,3,19.9338,8.2557,Town3,env3,3,screwdriver,2.7119,object,1
157,5,5,74.6642,16.489,Town3,env3,1,emma,6.5291,face,1
158,5,5,74.6642,16.489,Town3,env3,2,screwdriver,5.1751,object,1
159,5,5,74.6642,16.489,Town3,env3,3,bear,4.783,animal,1
31,1,11,405.8318,67.4826,Town4,env4,1,?,65.8187,face,0
32,1,11,405.8318,67.4826,Town4,env4,2,?,0.9908,animal,0
