index,run,trial,onset,duration,town,pic,itemNum,resp,respRT
1,1,1,1.0024,26.3491,Town5,env5,1,zooey,17.0499
2,1,1,1.0024,26.3491,Town5,env5,2,carrot,3.2231
3,1,1,1.0024,26.3491,Town5,env5,3,bear,6.0722
4,1,2,27.3929,28.8738,Town10,env10,1,black haired man,15.4244
5,1,2,27.3929,28.8738,Town10,env10,2,power drill,9.8391
6,1,2,27.3929,28.8738,Town10,env10,3,?,3.6084
7,1,3,56.3078,36.9975,Town7,env7,1,beyonce,5.9917
8,1,3,56.3078,36.9975,Town7,env7,2,stapler,6.5840
9,1,3,56.3078,36.9975,Town7,env7,3,swan,24.4200
10,1,4,93.3465,5.2233,Town3,env3,1,?,2.8465
11,1,4,93.3465,5.2233,Town3,env3,2,?,1.1677
12,1,4,93.3465,5.2233,Town3,env3,3,?,1.2073
13,1,5,98.6129,32.4609,Town8,env8,1,big bang guy,13.4910
14,1,5,98.6129,32.4609,Town8,env8,2,duck,10.8785
15,1,5,98.6129,32.4609,Town8,env8,3,hammer,8.0897
16,1,6,131.1148,26.9315,Town6,env6,1,?,9.0217
17,1,6,131.1148,26.9315,Town6,env6,2,flower,10.9570
18,1,6,131.1148,26.9315,Town6,env6,3,alligator,6.9508
19,1,7,158.0874,14.3474,Town4,env4,1,benedict,3.4464
20,1,7,158.0874,14.3474,Town4,env4,2,stapler,8.5554
21,1,7,158.0874,14.3474,Town4,env4,3,?,2.3436
22,1,8,172.4764,3.7739,Town1,env1,1,?,2.0527
23,1,8,172.4764,3.7739,Town1,env1,2,?,0.8399
24,1,8,172.4764,3.7739,Town1,env1,3,/,0.8793
25,1,9,176.2913,44.1746,Town2,env2,1,johnny deep,29.4137
26,1,9,176.2913,44.1746,Town2,env2,2,carrot,9.1771
27,1,9,176.2913,44.1746,Town2,env2,3,cat,5.5820
28,1,10,220.5071,20.1887,Town11,env11,1,black haired man,12.8435
29,1,10,220.5071,20.1887,Town11,env11,2,dog,3.3033
30,1,10,220.5071,20.1887,Town11,env11,3,power dril,4.0401
31,1,11,240.7372,12.4114,Town12,env12,1,?,6.1943
32,1,11,240.7372,12.4114,Town12,env12,2,power drill,4.9995
33,1,11,240.7372,12.4114,Town12,env12,3,?,1.2159
34,1,12,253.1898,12.6165,Town9,env9,1,beyonce,6.7026
35,1,12,253.1898,12.6165,Town9,env9,2,bear,4.1362
36,1,12,253.1898,12.6165,Town9,env9,3,?,1.7759
37,2,1,1.0020,16.7098,Town3,env3,1,katty perry,8.4191
38,2,1,1.0020,16.7098,Town3,env3,2,orange,3.6857
39,2,1,1.0020,16.7098,Town3,env3,3,scissors,4.6005
40,2,2,17.7528,14.1579,Town5,env5,1,johnny depp,9.4457
41,2,2,17.7528,14.1579,Town5,env5,2,apple,3.2232
42,2,2,17.7528,14.1579,Town5,env5,3,lettuce,1.4870
43,2,3,31.9514,13.2959,Town8,env8,1,that girl from harry potter,7.6305
44,2,3,31.9514,13.2959,Town8,env8,2,dog ,3.5753
45,2,3,31.9514,13.2959,Town8,env8,3,alligator,2.0881
46,2,4,45.2883,19.2694,Town4,env4,1,beyonce,3.7254
