index,run,trial,onset,duration,town,pic,itemNum,resp,respRT
1,1,1,1.0012,22.8444,Town10,env10,1,?,16.6176
2,1,1,1.0012,22.8444,Town10,env10,2,?,4.8793
3,1,1,1.0012,22.8444,Town10,env10,3,?,1.3437
4,1,2,23.8912,9.5908,Town3,env3,1,?,6.0463
5,1,2,23.8912,9.5908,Town3,env3,2,?,1.6892
6,1,2,23.8912,9.5908,Town3,env3,3,?,1.8535
7,1,3,33.5281,15.7032,Town5,env5,1,?,13.8479
8,1,3,33.5281,15.7032,Town5,env5,2,?,0.8868
9,1,3,33.5281,15.7032,Town5,env5,3,?,0.9666
10,1,4,49.2775,6.8134,Town4,env4,1,?,5.1653
11,1,4,49.2775,6.8134,Town4,env4,2,?,0.8225
12,1,4,49.2775,6.8134,Town4,env4,3,?,0.8239
13,1,5,56.1367,20.2525,Town11,env11,1,?,8.8588
14,1,5,56.1367,20.2525,Town11,env11,2,?,0.9033
15,1,5,56.1367,20.2525,Town11,env11,3,johnny depp,10.4885
16,1,6,76.4354,7.7273,Town2,env2,1,?,5.9741
17,1,6,76.4354,7.7273,Town2,env2,2,?,0.8800
18,1,6,76.4354,7.7273,Town2,env2,3,?,0.8713
19,1,7,84.2092,17.1338,Town8,env8,1,?,9.4615
20,1,7,84.2092,17.1338,Town8,env8,2,drill,3.8243
21,1,7,84.2092,17.1338,Town8,env8,3,?,3.8462
22,1,8,101.3888,4.7234,Town9,env9,1,?,2.3309
23,1,8,101.3888,4.7234,Town9,env9,2,?,0.8306
24,1,8,101.3888,4.7234,Town9,env9,3,?,1.5600
25,1,9,106.1584,8.0657,Town12,env12,1,?,6.1688
26,1,9,106.1584,8.0657,Town12,env12,2,?,0.8802
27,1,9,106.1584,8.0657,Town12,env12,3,?,1.0149
28,1,10,114.2701,4.1460,Town7,env7,1,?,2.3125
29,1,10,114.2701,4.1460,Town7,env7,2,?,0.9119
30,1,10,114.2701,4.1460,Town7,env7,3,?,0.9199
31,1,11,118.4626,4.3446,Town1,env1,1,?,2.3600
32,1,11,118.4626,4.3446,Town1,env1,2,?,0.8636
33,1,11,118.4626,4.3446,Town1,env1,3,?,1.1193
34,1,12,122.8533,5.5627,Town6,env6,1,?,3.5938
35,1,12,122.8533,5.5627,Town6,env6,2,?,1.0071
