index,run,trial,onset,duration,town,pic,itemNum,resp,respRT,itemType,acc
19,1,7,149.9315,100.2405,Town1,env1,1,banana,99.0074,fruitveg,0
20,1,7,149.9315,100.2405,Town1,env1,2,?,0.7753,face,0
21,1,7,149.9315,100.2405,Town1,env1,3,?,0.4558,animal,0
52,2,6,116.6163,19.2942,Town1,env1,1,george cloney,7.1699,face,1
53,2,6,116.6163,19.2942,Town1,env1,2,lattice,4.295,fruitveg,1
54,2,6,116.6163,19.2942,Town1,env1,3,?,7.8275,animal,0
76,3,2,36.768,18.5941,Town1,env1,1,george clooney,7.3242,face,1
77,3,2,36.768,18.5941,Town1,env1,2,lattice,2.3274,fruitveg,1
78,3,2,36.768,18.5941,Town1,env1,3,zebra,8.9406,animal,1
109,4,1,1.0011,15.0828,Town1,env1,1,george clooney,5.3665,face,1
110,4,1,1.0011,15.0828,Town1,env1,2,zebra,7.5222,animal,1
111,4,1,1.0011,15.0828,Town1,env1,3,lattic,2.1897,fruitveg,1
175,5,11,179.5367,13.9865,Town1,env1,1,George Clooney,6.1688,face,1
176,5,11,179.5367,13.9865,Town1,env1,2,Zebra,5.1766,animal,1
177,5,11,179.5367,13.9865,Town1,env1,3,Lattice,2.6391,fruitveg,1
4,1,2,62.68,38.4257,Town10,env10,1,kate perry,31.2859,face,1
5,1,2,62.68,38.4257,Town10,env10,2,?,6.4657,animal,0
6,1,2,62.68,38.4257,Town10,env10,3,?,0.6721,fruitveg,0
55,2,7,135.9562,20.6881,Town10,env10,1,kate perry,9.8368,face,1
56,2,7,135.9562,20.6881,Town10,env10,2,grape,3.0959,fruitveg,1
57,2,7,135.9562,20.6881,Town10,env10,3,?,7.7535,animal,0
97,3,9,161.2725,22.1157,Town10,env10,1,katy perry,9.9185,face,1
98,3,9,161.2725,22.1157,Town10,env10,2,grape,10.2514,fruitveg,1
99,3,9,161.2725,22.1157,Town10,env10,3,duck,1.9439,animal,1
133,4,9,122.2533,9.9357,Town10,env10,1,katy perry,6.9353,face,1
134,4,9,122.2533,9.9357,Town10,env10,2,grape,2.0539,fruitveg,1
135,4,9,122.2533,9.9357,Town10,env10,3,duck,0.9445,animal,1
151,5,3,27.8534,13.1138,Town10,env10,1,Katy Perry,9.5698,face,1
152,5,3,27.8534,13.1138,Town10,env10,2,Duck,1.7594,animal,1
153,5,3,27.8534,13.1138,Town10,env10,3,Grapes,1.7827,fruitveg,1
28,1,10,322.0316,5.3999,Town11,env11,1,?,4.3514,face ,0
29,1,10,322.0316,5.3999,Town11,env11,2,?,0.5446,fruitveg,0
30,1,10,322.0316,5.3999,Town11,env11,3,?,0.5021,tool,0
46,2,4,82.8197,18.9334,Town11,env11,1,johnny depp,6.2101,face,1
47,2,4,82.8197,18.9334,Town11,env11,2,hammer,11.089,tool,1
48,2,4,82.8197,18.9334,Town11,env11,3,carrot,1.6323,fruitveg,1
106,3,12,207.2755,12.3828,Town11,env11,1,johnny depp,4.2227,face,1
107,3,12,207.2755,12.3828,Town11,env11,2,hammer,4.2552,tool,1
108,3,12,207.2755,12.3828,Town11,env11,3,carrot,3.9031,fruitveg,1
118,4,4,42.4128,10.6095,Town11,env11,1,johnny depp,5.0395,face,1
119,4,4,42.4128,10.6095,Town11,env11,2,carrot,1.6726,fruitveg,1
120,4,4,42.4128,10.6095,Town11,env11,3,hammer,3.8955,tool,1
157,5,5,74.336,10.8888,Town11,env11,1,Johnny Depp,4.4873,face,1
158,5,5,74.336,10.8888,Town11,env11,2,Hammer,4.6956,tool,1
159,5,5,74.336,10.8888,Town11,env11,3,Carrot,1.7041,fruitveg,1
22,1,8,250.2201,65.6878,Town12,env12,1,zooey d.,43.5343,face,1
23,1,8,250.2201,65.6878,Town12,env12,2,apple,5.3834,fruitveg,1
24,1,8,250.2201,65.6878,Town12,env12,3,stapler,16.7679,tool,1
67,2,11,218.8633,12.4662,Town12,env12,1,zooey d,7.5127,face,1
68,2,11,218.8633,12.4662,Town12,env12,2,stapler,3.7758,tool,1
69,2,11,218.8633,12.4662,Town12,env12,3,apple,1.1757,fruitveg,1
103,3,11,192.4145,14.8192,Town12,env12,1,zooey deschenel,9.1233,face,1
104,3,11,192.4145,14.8192,Town12,env12,2,apple,3.8793,fruitveg,1
105,3,11,192.4145,14.8192,Town12,env12,3,stapler,1.8148,tool,1
