index,run,trial,onset,duration,town,pic,itemNum,resp,respRT
1,1,1,1.0010,3.7993,Town7,env7,1,sdfsf,2.1174
2,1,1,1.0010,3.7993,Town7,env7,2,sdf,1.1599
3,1,1,1.0010,3.7993,Town7,env7,3,d,0.5186
4,1,2,4.8405,1.7765,Town5,env5,1,d,0.8710
5,1,2,4.8405,1.7765,Town5,env5,2,d,0.5285
6,1,2,4.8405,1.7765,Town5,env5,3,d,0.3755
7,1,3,6.6628,0.9543,Town11,env11,1,d,0.3851
8,1,3,6.6628,0.9543,Town11,env11,2,d,0.2565
9,1,3,6.6628,0.9543,Town11,env11,3,d,0.3114
10,1,4,7.6565,0.7845,Town6,env6,1,d,0.2629
11,1,4,7.6565,0.7845,Town6,env6,2,d,0.2643
12,1,4,7.6565,0.7845,Town6,env6,3,d,0.2559
13,1,5,8.4798,0.7374,Town1,env1,1,d,0.1709
14,1,5,8.4798,0.7374,Town1,env1,2,d,0.2936
15,1,5,8.4798,0.7374,Town1,env1,3,d,0.2715
16,1,6,9.2556,0.7370,Town8,env8,1,d,0.2413
17,1,6,9.2556,0.7370,Town8,env8,2,d,0.2625
18,1,6,9.2556,0.7370,Town8,env8,3,d,0.2318
19,1,7,10.0316,0.7049,Town2,env2,1,d,0.2168
20,1,7,10.0316,0.7049,Town2,env2,2,d,0.2467
21,1,7,10.0316,0.7049,Town2,env2,3,d,0.2400
22,1,8,10.7767,0.6635,Town4,env4,1,d,0.2080
23,1,8,10.7767,0.6635,Town4,env4,2,d,0.2237
24,1,8,10.7767,0.6635,Town4,env4,3,d,0.2304
25,1,9,11.4866,0.6427,Town3,env3,1,d,0.1940
26,1,9,11.4866,0.6427,Town3,env3,2,d,0.2082
27,1,9,11.4866,0.6427,Town3,env3,3,d,0.2382
28,1,10,12.1786,0.6221,Town9,env9,1,d,0.1583
29,1,10,12.1786,0.6221,Town9,env9,2,d,0.2230
30,1,10,12.1786,0.6221,Town9,env9,3,d,0.2394
31,1,11,12.8392,0.6571,Town10,env10,1,d,0.2006
32,1,11,12.8392,0.6571,Town10,env10,2,d,0.2163
33,1,11,12.8392,0.6571,Town10,env10,3,d,0.2387
34,1,12,13.5407,0.6445,Town12,env12,1,d,0.1635
35,1,12,13.5407,0.6445,Town12,env12,2,d,0.2395
36,1,12,13.5407,0.6445,Town12,env12,3,d,0.2400
