index	block	miniblock	category	rep	imgID	imgFile
1	1	1	face	0	face70	WWmale23-5neutral.jpg
2	1	1	face	0	face77	Wmale_55-2neutral.jpg
3	1	1	face	0	face71	WWmale23-6neutral.jpg
4	1	1	face	1	face71	WWmale23-6neutral.jpg
5	1	1	face	0	face13	TMWfemale23-3neutral.jpg
6	1	1	face	0	face49	WWfemale22-4neutral.jpg
7	1	1	face	0	face38	TSFWfemale58neutral.jpg
8	1	1	face	1	face38	TSFWfemale58neutral.jpg
9	1	1	face	0	face58	WWmale20neutral.jpg
10	1	1	face	1	face58	WWmale20neutral.jpg
11	1	0	rest	0	rest	rest
12	1	2	animal	0	animal71	1.28_crab2.jpg
13	1	2	animal	0	animal13	1.28_cow1.jpg
14	1	2	animal	0	animal25	1.94_water-whale.jpg
15	1	2	animal	0	animal49	0.67_dog-chihuahua.jpg
16	1	2	animal	1	animal49	0.67_dog-chihuahua.jpg
17	1	2	animal	0	animal52	0.87_rat.jpg
18	1	2	animal	1	animal52	0.87_rat.jpg
19	1	2	animal	0	animal56	0.93_insect-beetle.jpg
20	1	2	animal	1	animal56	0.93_insect-beetle.jpg
21	1	2	animal	0	animal39	1.03_hoofed-nyala1.jpg
22	1	0	rest	0	rest	rest
23	1	3	virtualtown	0	virtualtown58	vid_0510.jpg
24	1	3	virtualtown	0	virtualtown44	vid_0237.jpg
25	1	3	virtualtown	1	virtualtown44	vid_0237.jpg
26	1	3	virtualtown	0	virtualtown21	vid_1413.jpg
27	1	3	virtualtown	0	virtualtown30	vid_0315.jpg
28	1	3	virtualtown	1	virtualtown30	vid_0315.jpg
29	1	3	virtualtown	0	virtualtown63	vid_1105.jpg
30	1	3	virtualtown	0	virtualtown79	vid_1665.jpg
31	1	3	virtualtown	0	virtualtown7	vid_0881.jpg
32	1	3	virtualtown	1	virtualtown7	vid_0881.jpg
33	1	0	rest	0	rest	rest
34	1	4	face	0	face59	WWmale21-2neutral.jpg
35	1	4	face	0	face29	TSFWfemale34neutral.jpg
36	1	4	face	1	face29	TSFWfemale34neutral.jpg
37	1	4	face	0	face19	TMWfemale25neutral.jpg
38	1	4	face	0	face8	TMWfemale20neutral.jpg
39	1	4	face	0	face60	WWmale21-3neutral.jpg
40	1	4	face	0	face51	WWfemale22neutral.jpg
41	1	4	face	1	face51	WWfemale22neutral.jpg
42	1	4	face	0	face56	WWmale20-1neutral.jpg
43	1	4	face	1	face56	WWmale20-1neutral.jpg
44	1	0	rest	0	rest	rest
45	1	5	fruitveg	0	fruitveg64	Fennel_8025417.jpg
46	1	5	fruitveg	0	fruitveg49	lingonbeere.jpg
47	1	5	fruitveg	1	fruitveg49	lingonbeere.jpg
48	1	5	fruitveg	0	fruitveg71	Spinach_2337460b.jpg
49	1	5	fruitveg	0	fruitveg1	Aartichoke2.jpg
50	1	5	fruitveg	0	fruitveg62	carrots.jpg
51	1	5	fruitveg	1	fruitveg62	carrots.jpg
52	1	5	fruitveg	0	fruitveg21	B_orange_resized.jpg
53	1	5	fruitveg	0	fruitveg10	26447160.thl.jpg
54	1	5	fruitveg	1	fruitveg10	26447160.thl.jpg
55	1	0	rest	0	rest	rest
56	1	6	face	0	face7	TMWfemale19neutral.jpg
57	1	6	face	0	face78	Wmale_55-3neutral.jpg
58	1	6	face	0	face69	WWmale23-4neutral.jpg
59	1	6	face	1	face69	WWmale23-4neutral.jpg
60	1	6	face	0	face11	TMWfemale22neutral.jpg
61	1	6	face	1	face11	TMWfemale22neutral.jpg
62	1	6	face	0	face52	WWfemale26neutral.jpg
63	1	6	face	1	face52	WWfemale26neutral.jpg
