index	block	miniblock	category	rep	imgID	imgFile
1	1	1	virtualtown	0	virtualtown18	vid_0699.jpg
2	1	1	virtualtown	0	virtualtown5	vid_0622.jpg
3	1	1	virtualtown	0	virtualtown33	vid_0578.jpg
4	1	1	virtualtown	1	virtualtown33	vid_0578.jpg
5	1	1	virtualtown	0	virtualtown67	vid_0001234324234.jpg
6	1	1	virtualtown	1	virtualtown67	vid_0001234324234.jpg
7	1	1	virtualtown	0	virtualtown42	vid_00333301.jpg
8	1	1	virtualtown	1	virtualtown42	vid_00333301.jpg
9	1	1	virtualtown	0	virtualtown56	vid_0179.jpg
10	1	1	virtualtown	0	virtualtown4	vid_0482.jpg
11	1	0	rest	0	rest	rest
12	1	2	face	0	face79	Wmale_55neutral.jpg
13	1	2	face	0	face78	Wmale_55-3neutral.jpg
14	1	2	face	1	face78	Wmale_55-3neutral.jpg
15	1	2	face	0	face52	WWfemale26neutral.jpg
16	1	2	face	0	face20	TMWfemale26neutral.jpg
17	1	2	face	0	face33	TSFWfemale51neutral.jpg
18	1	2	face	0	face75	WWmale28-2neutral.jpg
19	1	2	face	1	face75	WWmale28-2neutral.jpg
20	1	2	face	0	face34	TSFWfemale52-2neutral.jpg
21	1	2	face	1	face34	TSFWfemale52-2neutral.jpg
22	1	0	rest	0	rest	rest
23	1	3	fruitveg	0	fruitveg47	persimmon.jpg
24	1	3	fruitveg	0	fruitveg22	B_pear_resized.jpg
25	1	3	fruitveg	1	fruitveg22	B_pear_resized.jpg
26	1	3	fruitveg	0	fruitveg77	celeriac.jpg
27	1	3	fruitveg	0	fruitveg45	7368771_orig.jpg
28	1	3	fruitveg	0	fruitveg13	ABLACKB14.jpg
29	1	3	fruitveg	1	fruitveg13	ABLACKB14.jpg
30	1	3	fruitveg	0	fruitveg49	lingonbeere.jpg
31	1	3	fruitveg	0	fruitveg72	skd286293sdc.jpg
32	1	3	fruitveg	1	fruitveg72	skd286293sdc.jpg
33	1	0	rest	0	rest	rest
34	1	4	virtualtown	0	virtualtown15	vid_0097.jpg
35	1	4	virtualtown	0	virtualtown76	vid_1162.jpg
36	1	4	virtualtown	0	virtualtown40	vid_1953.jpg
37	1	4	virtualtown	0	virtualtown21	vid_1413.jpg
38	1	4	virtualtown	1	virtualtown21	vid_1413.jpg
39	1	4	virtualtown	0	virtualtown32	vid_0459.jpg
40	1	4	virtualtown	1	virtualtown32	vid_0459.jpg
41	1	4	virtualtown	0	virtualtown22	vid_1588.jpg
42	1	4	virtualtown	1	virtualtown22	vid_1588.jpg
43	1	4	virtualtown	0	virtualtown43	vid_0114.jpg
44	1	0	rest	0	rest	rest
45	1	5	tool	0	tool35	B_handset.jpg
46	1	5	tool	0	tool62	8oz-hammer-copy.jpg
47	1	5	tool	1	tool62	8oz-hammer-copy.jpg
48	1	5	tool	0	tool79	ASCALE1.jpg
49	1	5	tool	0	tool13	1.07_B_stapler.jpg
50	1	5	tool	1	tool13	1.07_B_stapler.jpg
51	1	5	tool	0	tool66	headphones.jpg
52	1	5	tool	0	tool57	250679_lg.jpg
53	1	5	tool	0	tool16	DemoDriver_beauty-Cutaway-RGB.jpg
54	1	5	tool	1	tool16	DemoDriver_beauty-Cutaway-RGB.jpg
55	1	0	rest	0	rest	rest
56	1	6	tool	0	tool78	AELECRAZ2.jpg
57	1	6	tool	0	tool60	hairbrush34.jpg
58	1	6	tool	0	tool38	toothbrushholder02.jpg
59	1	6	tool	1	tool38	toothbrushholder02.jpg
60	1	6	tool	0	tool20	Wrench.jpg
61	1	6	tool	0	tool43	Abasket73.jpg
62	1	6	tool	1	tool43	Abasket73.jpg
63	1	6	tool	0	tool14	33083-1010-3ww-l.jpg
64	1	6	tool	1	tool14	33083-1010-3ww-l.jpg
65	1	6	tool	0	tool23	Abell44.jpg
66	1	0	rest	0	rest	rest
67	1	7	virtualtown	0	virtualtown54	vid_2114.jpg
68	1	7	virtualtown	0	virtualtown37	vid_1344.jpg
69	1	7	virtualtown	0	virtualtown70	vid_0271.jpg
70	1	7	virtualtown	1	virtualtown70	vid_0271.jpg
71	1	7	virtualtown	0	virtualtown36	vid_0987.jpg
72	1	7	virtualtown	1	virtualtown36	vid_0987.jpg
73	1	7	virtualtown	0	virtualtown78	vid_1638.jpg
74	1	7	virtualtown	0	virtualtown64	vid_1315.jpg
75	1	7	virtualtown	1	virtualtown64	vid_1315.jpg
76	1	7	virtualtown	0	virtualtown16	vid_0440.jpg
77	1	0	rest	0	rest	rest
78	1	8	animal	0	animal80	1.45_bird-roadrunner.jpg
79	1	8	animal	0	animal12	1.26_hoofed-wildebeest.jpg
80	1	8	animal	0	animal36	0.99_kangaroo.jpg
81	1	8	animal	1	animal36	0.99_kangaroo.jpg
82	1	8	animal	0	animal52	0.87_rat.jpg
83	1	8	animal	0	animal69	1.25_lobster.jpg
84	1	8	animal	0	animal14	1.31_hoofed-bongo.jpg
85	1	8	animal	1	animal14	1.31_hoofed-bongo.jpg
86	1	8	animal	0	animal31	0.69_cat-tiger1.jpg
87	1	8	animal	1	animal31	0.69_cat-tiger1.jpg
88	1	0	rest	0	rest	rest
89	1	9	fruitveg	0	fruitveg40	Peach-WIDE.jpg
90	1	9	fruitveg	0	fruitveg53	buttnenut-squash-vitamina-lg1.jpg
91	1	9	fruitveg	1	fruitveg53	buttnenut-squash-vitamina-lg1.jpg
92	1	9	fruitveg	0	fruitveg10	26447160.thl.jpg
93	1	9	fruitveg	1	fruitveg10	26447160.thl.jpg
94	1	9	fruitveg	0	fruitveg16	Acelery3_resized.jpg
95	1	9	fruitveg	0	fruitveg55	Festival-Squash.jpg
96	1	9	fruitveg	0	fruitveg76	parsnips.jpg
97	1	9	fruitveg	0	fruitveg46	Kumquats_02.jpg
98	1	9	fruitveg	1	fruitveg46	Kumquats_02.jpg
99	1	0	rest	0	rest	rest
100	1	10	animal	0	animal38	1.03_gorilla.jpg
101	1	10	animal	0	animal71	1.28_crab2.jpg
102	1	10	animal	0	animal45	0.62_bird-hawk1.jpg
103	1	10	animal	1	animal45	0.62_bird-hawk1.jpg
104	1	10	animal	0	animal43	0.56_bird-finch.jpg
105	1	10	animal	0	animal49	0.67_dog-chihuahua.jpg
106	1	10	animal	1	animal49	0.67_dog-chihuahua.jpg
107	1	10	animal	0	animal13	1.28_cow1.jpg
108	1	10	animal	0	animal56	0.93_insect-beetle.jpg
109	1	10	animal	1	animal56	0.93_insect-beetle.jpg
110	1	0	rest	0	rest	rest
111	1	11	tool	0	tool10	0.96_Athimble2.jpg
112	1	11	tool	0	tool76	Atelephone2.jpg
113	1	11	tool	1	tool76	Atelephone2.jpg
114	1	11	tool	0	tool9	0.93_Aductta15.jpg
115	1	11	tool	0	tool51	ACAMERA71.jpg
116	1	11	tool	1	tool51	ACAMERA71.jpg
117	1	11	tool	0	tool50	Abucket176.jpg
118	1	11	tool	1	tool50	Abucket176.jpg
119	1	11	tool	0	tool8	0.86_Acompas19.jpg
120	1	11	tool	0	tool34	Atrowel37.jpg
121	1	0	rest	0	rest	rest
122	1	12	animal	0	animal17	1.36_horse.jpg
123	1	12	animal	0	animal2	1.10_hoofed-reindeer.jpg
124	1	12	animal	1	animal2	1.10_hoofed-reindeer.jpg
125	1	12	animal	0	animal25	1.94_water-whale.jpg
126	1	12	animal	0	animal59	1.04_bird-misc.jpg
127	1	12	animal	0	animal30	0.64_orangutan.jpg
128	1	12	animal	1	animal30	0.64_orangutan.jpg
129	1	12	animal	0	animal4	1.15_hoofed-kulan.jpg
130	1	12	animal	1	animal4	1.15_hoofed-kulan.jpg
131	1	12	animal	0	animal72	1.31_insect-ant.jpg
132	1	0	rest	0	rest	rest
133	1	13	face	0	face17	TMWfemale25-2neutral.jpg
134	1	13	face	0	face14	TMWfemale23neutral.jpg
135	1	13	face	1	face14	TMWfemale23neutral.jpg
136	1	13	face	0	face9	TMWfemale21-2neutral.jpg
137	1	13	face	0	face38	TSFWfemale58neutral.jpg
138	1	13	face	0	face31	TSFWfemale41neutral.jpg
139	1	13	face	1	face31	TSFWfemale41neutral.jpg
140	1	13	face	0	face37	TSFWfemale56neutral.jpg
141	1	13	face	1	face37	TSFWfemale56neutral.jpg
142	1	13	face	0	face76	WWmale29neutral.jpg
143	1	0	rest	0	rest	rest
144	1	14	fruitveg	0	fruitveg68	03085543-87de-47ab-a4eb-58e7e39d022e-620x372.jpeg
145	1	14	fruitveg	0	fruitveg29	watermelon.jpg
146	1	14	fruitveg	1	fruitveg29	watermelon.jpg
147	1	14	fruitveg	0	fruitveg36	flavor-supreme-a.jpg
148	1	14	fruitveg	1	fruitveg36	flavor-supreme-a.jpg
149	1	14	fruitveg	0	fruitveg43	54eaf80830fe7_-_01-rambutan.jpg
150	1	14	fruitveg	0	fruitveg35	tomato_mortgage_lifter.jpg
151	1	14	fruitveg	0	fruitveg17	ACHERRY.jpg
152	1	14	fruitveg	1	fruitveg17	ACHERRY.jpg
153	1	14	fruitveg	0	fruitveg15	ACANTELOP.jpg
154	1	0	rest	0	rest	rest
155	1	15	face	0	face57	WWmale20-2neutral.jpg
156	1	15	face	0	face11	TMWfemale22neutral.jpg
157	1	15	face	0	face25	TMWmale23neutral.jpg
158	1	15	face	1	face25	TMWmale23neutral.jpg
